   0.0000000000000000        1.0000000000042064     
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
  -3.1589567009876249E-305   0.0000000000000000     
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
  -6.1062266354383610E-016  -1.3600232051658168E-015
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
                       NaN                       NaN
  -1.2607970223399434E-014   1.4613310561628623E-014
  -9.9920072216264089E-015   2.3231416790281401E-014
  -3.4694469519536142E-017  -4.1633363423443370E-017
                       NaN                       NaN
  -7.5495165674510645E-015   9.9920072216264089E-016
   1.9539925233402755E-014  -1.7763568394002505E-014
  -2.1038726316646716E-014   1.8651746813702630E-014
   1.0658141036401503E-014  -1.4654943925052066E-014
  -2.5424107263916085E-014   2.3092638912203256E-014
  -7.1054273576010019E-015   2.7533531010703882E-014
   4.8849813083506888E-015   3.7747582837255322E-015
   8.8817841970012523E-016   4.4408920985006262E-015
  -3.9968028886505635E-014   2.5646151868841116E-014
  -1.9539925233402755E-014   1.2434497875801753E-014
  -1.8596235662471372E-014   4.6185277824406512E-014
   9.7699626167013776E-015  -5.7731597280508140E-015
   1.3100631690576847E-014  -5.3290705182007514E-015
