      radius    pressure
  0.500000000000 -1.736943520256
  0.501785714286 -1.736523853863
  0.503571428571 -1.735266624557
  0.505357142857 -1.733174772946
  0.507142857143 -1.730251619762
  0.508928571429 -1.726500864028
  0.510714285714 -1.721926581036
  0.512500000000 -1.716533220140
  0.514285714286 -1.710325602379
  0.516071428571 -1.703308917902
  0.517857142857 -1.695488723232
  0.519642857143 -1.686870938335
  0.521428571429 -1.677461843529
  0.523214285714 -1.667268076207
  0.525000000000 -1.656296627395
  0.526785714286 -1.644554838133
  0.528571428571 -1.632050395690
  0.530357142857 -1.618791329616
  0.532142857143 -1.604786007620
  0.533928571429 -1.590043131294
  0.535714285714 -1.574571731672
  0.537500000000 -1.558381164632
  0.539285714286 -1.541481106143
  0.541071428571 -1.523881547355
  0.542857142857 -1.505592789545
  0.544642857143 -1.486625438908
  0.546428571429 -1.466990401206
  0.548214285714 -1.446698876274
  0.550000000000 -1.425762352385
  0.551785714286 -1.404192600478
  0.553571428571 -1.382001668256
  0.555357142857 -1.359201874145
  0.557142857143 -1.335805801131
  0.558928571429 -1.311826290471
  0.560714285714 -1.287276435282
  0.562500000000 -1.262169574012
  0.564285714286 -1.236519283791
  0.566071428571 -1.210339373682
  0.567857142857 -1.183643877811
  0.569642857143 -1.156447048399
  0.571428571429 -1.128763348693
  0.573214285714 -1.100607445794
  0.575000000000 -1.071994203398
  0.576785714286 -1.042938674443
  0.578571428571 -1.013456093666
  0.580357142857 -0.983561870085
  0.582142857143 -0.953271579393
  0.583928571429 -0.922600956285
  0.585714285714 -0.891565886707
  0.587500000000 -0.860182400040
  0.589285714286 -0.828466661220
  0.591071428571 -0.796434962802
  0.592857142857 -0.764103716959
  0.594642857143 -0.731489447439
  0.596428571429 -0.698608781470
  0.598214285714 -0.665478441621
  0.600000000000 -0.632115237622
  0.601785714286 -0.598536058155
  0.603571428571 -0.564757862607
  0.605357142857 -0.530797672795
  0.607142857143 -0.496672564676
  0.608928571429 -0.462399660030
  0.610714285714 -0.427996118130
  0.612500000000 -0.393479127402
  0.614285714286 -0.358865897081
  0.616071428571 -0.324173648860
  0.617857142857 -0.289419608542
  0.619642857143 -0.254620997700
  0.621428571429 -0.219795025343
  0.623214285714 -0.184958879602
  0.625000000000 -0.150129719428
  0.626785714286 -0.115324666314
  0.628571428571 -0.080560796048
  0.630357142857 -0.045855130490
  0.632142857143 -0.011224629385
  0.633928571429  0.023313817780
  0.635714285714  0.057743399885
  0.637500000000  0.092047392233
  0.639285714286  0.126209164557
  0.641071428571  0.160212188975
  0.642857142857  0.194040047882
  0.644642857143  0.227676441787
  0.646428571429  0.261105197077
  0.648214285714  0.294310273712
  0.650000000000  0.327275772851
  0.651785714286  0.359985944397
  0.653571428571  0.392425194462
  0.655357142857  0.424578092745
  0.657142857143  0.456429379827
  0.658928571429  0.487963974370
  0.660714285714  0.519166980219
  0.662500000000  0.550023693412
  0.664285714286  0.580519609083
  0.666071428571  0.610640428258
  0.667857142857  0.640372064546
  0.669642857143  0.669700650719
  0.671428571429  0.698612545170
  0.673214285714  0.727094338260
  0.675000000000  0.755132858541
  0.676785714286  0.782715178853
  0.678571428571  0.809828622296
  0.680357142857  0.836460768071
  0.682142857143  0.862599457190
  0.683928571429  0.888232798044
  0.685714285714  0.913349171843
  0.687500000000  0.937937237907
  0.689285714286  0.961985938816
  0.691071428571  0.985484505413
  0.692857142857  1.008422461665
  0.694642857143  1.030789629364
  0.696428571429  1.052576132685
  0.698214285714  1.073772402578
  0.700000000000  1.094369181018
  0.701785714286  1.114357525082
  0.703571428571  1.133728810872
  0.705357142857  1.152474737280
  0.707142857143  1.170587329576
  0.708928571429  1.188058942846
  0.710714285714  1.204882265248
  0.712500000000  1.221050321110
  0.714285714286  1.236556473853
  0.716071428571  1.251394428743
  0.717857142857  1.265558235470
  0.719642857143  1.279042290552
  0.721428571429  1.291841339572
  0.723214285714  1.303950479226
  0.725000000000  1.315365159206
  0.726785714286  1.326081183898
  0.728571428571  1.336094713909
