         radius            M_x        M_theta     A_expected       A_actual
 0.200000000000 0.291401403355 0.202609587022 0.984020145210 0.984020146820
 0.201562500000 0.291434798275 0.203399764652 0.984083266470 0.984083265588
 0.203125000000 0.291468129159 0.204138572979 0.984146377006 0.984146373639
 0.204687500000 0.291501396000 0.204825644770 0.984209446997 0.984209441156
 0.206250000000 0.291534598791 0.205460681786 0.984272446759 0.984272438461
 0.207812500000 0.291567737523 0.206043455524 0.984335346805 0.984335336073
 0.209375000000 0.291600812191 0.206573807770 0.984398117906 0.984398104765
 0.210937500000 0.291633822785 0.207051650952 0.984460731144 0.984460715625
 0.212500000000 0.291666769301 0.207476968308 0.984523157974 0.984523140114
 0.214062500000 0.291699651729 0.207849813855 0.984585370275 0.984585350113
 0.215625000000 0.291732470063 0.208170312182 0.984647340405 0.984647317986
 0.217187500000 0.291765224296 0.208438658044 0.984709041254 0.984709016627
 0.218750000000 0.291797914420 0.208655115790 0.984770446290 0.984770419507
 0.220312500000 0.291830540428 0.208820018614 0.984831529611 0.984831500729
 0.221875000000 0.291863102313 0.208933767636 0.984892265988 0.984892235066
 0.223437500000 0.291895600069 0.208996830830 0.984952630906 0.984952598008
 0.225000000000 0.291928033687 0.209009741798 0.985012600607 0.985012565799
 0.226562500000 0.291960403161 0.208973098405 0.985072152127 0.985072115479
 0.228125000000 0.291992708483 0.208887561283 0.985131263329 0.985131224912
 0.229687500000 0.292024949647 0.208753852210 0.985189912936 0.985189872824
 0.231250000000 0.292057126645 0.208572752385 0.985248080559 0.985248038830
 0.232812500000 0.292089239470 0.208345100595 0.985305746724 0.985305703455
 0.234375000000 0.292121288116 0.208071791302 0.985362892894 0.985362848164
 0.235937500000 0.292153272575 0.207753772647 0.985419501488 0.985419455379
 0.237500000000 0.292185192840 0.207392044392 0.985475555898 0.985475508493
 0.239062500000 0.292217048904 0.206987655806 0.985531040506 0.985530991888
 0.240625000000 0.292248840760 0.206541703509 0.985585940690 0.985585890943
 0.242187500000 0.292280568402 0.206055329286 0.985640242835 0.985640192043
 0.243750000000 0.292312231821 0.205529717881 0.985693934337 0.985693882585
 0.245312500000 0.292343831012 0.204966094776 0.985747003606 0.985746950978
 0.246875000000 0.292375365967 0.204365723981 0.985799440065 0.985799386646
 0.248437500000 0.292406836680 0.203729905824 0.985851234149 0.985851180023
 0.250000000000 0.292438243143 0.203059974766 0.985902377297 0.985902322546
 0.251562500000 0.292469585349 0.202357297251 0.985952861947 0.985952806653
 0.253125000000 0.292500863292 0.201623269579 0.986002681522 0.986002625768
 0.254687500000 0.292532076965 0.200859315838 0.986051830426 0.986051774291
 0.256250000000 0.292563226361 0.200066885877 0.986100304021 0.986100247585
 0.257812500000 0.292594311473 0.199247453344 0.986148098618 0.986148041957
 0.259375000000 0.292625332294 0.198402513787 0.986195211456 0.986195154647
 0.260937500000 0.292656288818 0.197533582813 0.986241640686 0.986241583802
 0.262500000000 0.292687181037 0.196642194338 0.986287385347 0.986287328461
 0.264062500000 0.292718008946 0.195729898889 0.986332445348 0.986332388531
 0.265625000000 0.292748772536 0.194798262005 0.986376821445 0.986376764765
 0.267187500000 0.292779471801 0.193848862702 0.986420515216 0.986420458738
