#   j          Re{gam}             Im{gam}           Re{gam/ak}          Im{gam/ak}     nz
   42 -0.835816559070E+01  0.525668194816E+02 -0.278605519690E+00  0.175222731605E+01 -0.885045928236E-01 -0.556629909250E+00
   43 -0.827745388800E+01  0.513737335425E+02 -0.275915129600E+00  0.171245778475E+01 -0.917075669067E-01 -0.569179867365E+00
   44 -0.836037726247E+01  0.480299777608E+02 -0.278679242082E+00  0.160099925869E+01 -0.105525913274E+00 -0.606241454015E+00
   45 -0.825502743655E+01  0.468751452480E+02 -0.275167581218E+00  0.156250484160E+01 -0.109317613121E+00 -0.620746452100E+00
   46 -0.835955255685E+01  0.432062070187E+02 -0.278651751895E+00  0.144020690062E+01 -0.129494479264E+00 -0.669290041642E+00
   47 -0.818826546256E+01  0.420743710266E+02 -0.272942182085E+00  0.140247903422E+01 -0.133700490897E+00 -0.687003137131E+00
   48 -0.836226061481E+01  0.380244859453E+02 -0.278742020494E+00  0.126748286484E+01 -0.165503133595E+00 -0.752568218949E+00
   49 -0.814001097299E+01  0.369225403160E+02 -0.271333699100E+00  0.123075134387E+01 -0.170825156899E+00 -0.774851380852E+00
   50 -0.836234405845E+01  0.323900105478E+02 -0.278744801948E+00  0.107966701826E+01 -0.224183199190E+00 -0.868332627270E+00
   51 -0.803375940517E+01  0.312970996513E+02 -0.267791980172E+00  0.104323665504E+01 -0.230844157772E+00 -0.899299100874E+00
   52 -0.836153587454E+01  0.260421889387E+02 -0.278717862485E+00  0.868072964624E+00 -0.335306009615E+00 -0.104431800398E+01
   53 -0.790326361981E+01  0.249419464520E+02 -0.263442120660E+00  0.831398215066E+00 -0.346349659410E+00 -0.109304650259E+01
   54 -0.411951510748E+02  0.000000000000E+00 -0.137317170249E+01  0.000000000000E+00 -0.728241048213E+00 -0.000000000000E+00
   55 -0.406334626267E+02 -0.208282323203E+00 -0.135444875422E+01 -0.694274410677E-02 -0.738288342700E+00  0.378437871821E-02
   56 -0.396437375239E+02  0.000000000000E+00 -0.132145791746E+01  0.000000000000E+00 -0.756739951219E+00 -0.000000000000E+00
   57 -0.390062662568E+02 -0.168047157336E+00 -0.130020887523E+01 -0.560157191120E-02 -0.769092919400E+00  0.331341323421E-02
   58 -0.389065991759E+02  0.515652465189E-02 -0.129688663920E+01  0.171884155063E-03 -0.771077403538E+00 -0.102195507294E-03
   59 -0.381554779820E+02 -0.718765760645E+00 -0.127184926607E+01 -0.239588586882E-01 -0.785977780036E+00  0.148061024733E-01
   60 -0.369511024172E+02  0.000000000000E+00 -0.123170341391E+01  0.000000000000E+00 -0.811883760904E+00 -0.000000000000E+00
   61 -0.364017091328E+02 -0.110408598697E+01 -0.121339030443E+01 -0.368028662323E-01 -0.823379662808E+00  0.249736061663E-01
   62 -0.343401533815E+02 -0.184100892023E-02 -0.114467177938E+01 -0.613669640076E-04 -0.873612868892E+00  0.468352329878E-04
   63 -0.343047926423E+02 -0.132498102495E+01 -0.114349308808E+01 -0.441660341649E-01 -0.873210722116E+00  0.337267054679E-01
   64 -0.304137505916E+02 -0.119145311419E+01 -0.101379168639E+01 -0.397151038063E-01 -0.984884467599E+00  0.385826687998E-01
   65 -0.301876725050E+02 -0.673566103527E-02 -0.100625575017E+01 -0.224522034509E-03 -0.993783091474E+00  0.221739057413E-03
   66 -0.835929721033E+01  0.183861568992E+02 -0.278643240344E+00  0.612871896640E+00 -0.614761766788E+00 -0.135215987844E+01
   67 -0.759886016551E+01  0.172010475102E+02 -0.253295338850E+00  0.573368250342E+00 -0.644665561248E+00 -0.145928767022E+01
   68 -0.244772088489E+02 -0.137979031022E+01 -0.815906961629E+00 -0.459930103406E-01 -0.122174768571E+01  0.688704185469E-01
   69 -0.239849099549E+02 -0.244804013017E-01 -0.799496998497E+00 -0.816013376723E-03 -0.125078513132E+01  0.127662442821E-02
   70 -0.979151061378E+01 -0.955374769533E+02 -0.326383687126E+00 -0.318458256511E+01 -0.318482380509E-01  0.310748813825E+00
   71 -0.831252538273E+01 -0.956204805450E+02 -0.277084179424E+00 -0.318734935150E+01 -0.270696512379E-01  0.311387086399E+00
   72 -0.670424971288E+01 -0.945474475620E+02 -0.223474990429E+00 -0.315158158540E+01 -0.223868830308E-01  0.315713575729E+00
   73 -0.812930737534E+01 -0.947137901092E+02 -0.270976912511E+00 -0.315712633697E+01 -0.269873798107E-01  0.314427405555E+00
   74 -0.960661249004E+01 -0.943529067481E+02 -0.320220416335E+00 -0.314509689160E+01 -0.320407035086E-01  0.314692979801E+00
   75 -0.892625739333E+01 -0.947056395474E+02 -0.297541913111E+00 -0.315685465158E+01 -0.295936090454E-01  0.313981722425E+00
   76 -0.906979352110E+01 -0.935426882522E+02 -0.302326450703E+00 -0.311808960841E+01 -0.308059936276E-01  0.317722277966E+00
   77 -0.721591423904E+01 -0.932433519243E+02 -0.240530474635E+00 -0.310811173081E+01 -0.247504828032E-01  0.319823365669E+00
   78 -0.769439421063E+01 -0.929420423889E+02 -0.256479807021E+00 -0.309806807963E+01 -0.265402431961E-01  0.320584615321E+00
   79 -0.940149582182E+01 -0.923630371518E+02 -0.313383194061E+00 -0.307876790506E+01 -0.327224091198E-01  0.321474491561E+00
   80 -0.917453916375E+01 -0.912423570067E+02 -0.305817972125E+00 -0.304141190022E+01 -0.327298193208E-01  0.325503636306E+00
   81 -0.746576820793E+01 -0.911898711620E+02 -0.248858940264E+00 -0.303966237207E+01 -0.267547735281E-01  0.326793476980E+00
   82 -0.762206109056E+01 -0.898736907882E+02 -0.254068703019E+00 -0.299578969294E+01 -0.281071003470E-01  0.331418079116E+00
   83 -0.927234802205E+01 -0.895364955090E+02 -0.309078267402E+00 -0.298454985030E+01 -0.343303299947E-01  0.331503674159E+00
   84 -0.760706362002E+01 -0.879690376440E+02 -0.253568787334E+00 -0.293230125480E+01 -0.292713755602E-01  0.338497857671E+00
   85 -0.914887368158E+01 -0.879450227927E+02 -0.304962456053E+00 -0.293150075976E+01 -0.351068297557E-01  0.337470059211E+00
   86 -0.774969667697E+01 -0.860977171185E+02 -0.258323222566E+00 -0.286992390395E+01 -0.311113072149E-01  0.345640950792E+00
   87 -0.912185295849E+01 -0.858051454930E+02 -0.304061765283E+00 -0.286017151643E+01 -0.367533532446E-01  0.345722172552E+00
   88 -0.781432197538E+01 -0.838213257571E+02 -0.260477399179E+00 -0.279404419190E+01 -0.330784633685E-01  0.354820374984E+00
   89 -0.899845903071E+01 -0.837410967278E+02 -0.299948634357E+00 -0.279136989093E+01 -0.380562647098E-01  0.354157676697E+00
   90 -0.801271218066E+01 -0.815225874553E+02 -0.267090406022E+00 -0.271741958184E+01 -0.358236214288E-01  0.364475129651E+00
   91 -0.885982685765E+01 -0.811447524993E+02 -0.295327561922E+00 -0.270482508331E+01 -0.398913562332E-01  0.365354118135E+00
   92 -0.826124995220E+01 -0.789273797209E+02 -0.275374998407E+00 -0.263091265736E+01 -0.393531557852E-01  0.375977181158E+00
   93 -0.858940303662E+01 -0.785339794019E+02 -0.286313434554E+00 -0.261779931340E+01 -0.412861837239E-01  0.377484708580E+00
   94 -0.831973438596E+01 -0.764045044148E+02 -0.277324479532E+00 -0.254681681383E+01 -0.422545593474E-01  0.388045881807E+00
   95 -0.856595917040E+01 -0.753168423144E+02 -0.285531972347E+00 -0.251056141048E+01 -0.447230539683E-01  0.393230826408E+00
   96 -0.838925109891E+01 -0.735363501380E+02 -0.279641703297E+00 -0.245121167127E+01 -0.459435400765E-01  0.402720124814E+00
   97 -0.849490287518E+01 -0.721195112199E+02 -0.283163429173E+00 -0.240398370733E+01 -0.483270188666E-01  0.410283793775E+00
   98 -0.839272479631E+01 -0.704626833120E+02 -0.279757493210E+00 -0.234875611040E+01 -0.500020585020E-01  0.419801589910E+00
   99 -0.851558184884E+01 -0.686250419326E+02 -0.283852728295E+00 -0.228750139775E+01 -0.534237103075E-01  0.430528932153E+00
  100 -0.842383552721E+01 -0.671460692559E+02 -0.280794517574E+00 -0.223820230853E+01 -0.551833161780E-01  0.439864092537E+00
  101 -0.849659065176E+01 -0.650190657869E+02 -0.283219688392E+00 -0.216730219290E+01 -0.592830757098E-01  0.453656102501E+00
  102 -0.843506689683E+01 -0.636310968678E+02 -0.281168896561E+00 -0.212103656226E+01 -0.614193935681E-01  0.463325712705E+00
  103 -0.850580655617E+01 -0.611322008997E+02 -0.283526885206E+00 -0.203774002999E+01 -0.669837379063E-01  0.481419756688E+00
  104 -0.845846907135E+01 -0.598730920359E+02 -0.281948969045E+00 -0.199576973453E+01 -0.694012505487E-01  0.491255264570E+00
  105 -0.850637553985E+01 -0.570884263177E+02 -0.283545851328E+00 -0.190294754392E+01 -0.766007317919E-01  0.514086782589E+00
  106 -0.847784231233E+01 -0.559179818718E+02 -0.282594743744E+00 -0.186393272906E+01 -0.795122100039E-01  0.524445036105E+00
  107 -0.850865793632E+01 -0.527607905064E+02 -0.283621931211E+00 -0.175869301688E+01 -0.893735836568E-01  0.554190914645E+00
  108 -0.850324852652E+01 -0.516928358740E+02 -0.283441617551E+00 -0.172309452913E+01 -0.929501488509E-01  0.565061314394E+00
  109 -0.852090773401E+01 -0.482212568496E+02 -0.284030257800E+00 -0.160737522832E+01 -0.106604826637E+00  0.603294729520E+00
  110 -0.853371301334E+01 -0.472487486707E+02 -0.284457100445E+00 -0.157495828902E+01 -0.111054911577E+00  0.614879548628E+00
  111 -0.851906161403E+01 -0.433571892757E+02 -0.283968720468E+00 -0.144523964252E+01 -0.130900017787E+00  0.666206808276E+00
  112 -0.857049426351E+01 -0.424688045635E+02 -0.285683142117E+00 -0.141562681878E+01 -0.136977946005E+00  0.678757775168E+00
  113 -0.854020362658E+01 -0.381631089285E+02 -0.284673454219E+00 -0.127210363095E+01 -0.167525272251E+00  0.748610395340E+00
  114 -0.862334489382E+01 -0.373832154220E+02 -0.287444829794E+00 -0.124610718073E+01 -0.175763414245E+00  0.761955095027E+00
  115 -0.853517388634E+01 -0.324876639725E+02 -0.284505796211E+00 -0.108292213242E+01 -0.226939451483E+00  0.863805792367E+00
  116 -0.869710151696E+01 -0.317762303313E+02 -0.289903383899E+00 -0.105920767771E+01 -0.240391233231E+00  0.878307236252E+00
  117 -0.855104615784E+01 -0.261007677236E+02 -0.285034871928E+00 -0.870025590786E+00 -0.340060217420E+00  0.103798208816E+01
  118 -0.883690911684E+01 -0.255155959637E+02 -0.294563637228E+00 -0.850519865455E+00 -0.363590681721E+00  0.104982780837E+01
  119 -0.913173544698E+01 -0.177954112729E+02 -0.304391181566E+00 -0.593180375762E+00 -0.684768447720E+00  0.133443814975E+01
  120 -0.853140635967E+01 -0.184071113807E+02 -0.284380211989E+00 -0.613570379357E+00 -0.621812583958E+00  0.134160453837E+01
  121 -0.118821660253E+02 -0.468314201666E+01 -0.396072200844E+00 -0.156104733889E+00 -0.218532388373E+01  0.861306101775E+00
  122 -0.858053841572E+01 -0.550056567225E+01 -0.286017947191E+00 -0.183352189075E+00 -0.247797013814E+01  0.158850608416E+01
  123 -0.826736380033E+01  0.550240034550E+01 -0.275578793344E+00  0.183413344850E+00 -0.251476926788E+01 -0.167372183234E+01
  124 -0.489051058758E+01  0.401239459806E+01 -0.163017019586E+00  0.133746486602E+00 -0.366637933856E+01 -0.300806232580E+01
  125  0.770910257632E+01  0.689151358515E+00  0.256970085877E+00  0.229717119505E-01  0.386065162430E+01 -0.345121015747E+00
  126  0.713513399655E+01  0.274215610685E-01  0.237837799885E+00  0.914052035618E-03  0.420448402531E+01 -0.161585634576E-01
  127  0.136744629543E+02  0.450470615510E+00  0.455815431809E+00  0.150156871837E-01  0.219149221420E+01 -0.721931713090E-01
  128  0.134008773740E+02  0.740937076172E-02  0.446695912466E+00  0.246979025391E-03  0.223865870807E+01 -0.123775868655E-02
  129  0.176056903547E+02  0.362905029846E+00  0.586856345156E+00  0.120968343282E-01  0.170327081821E+01 -0.351094182996E-01
  130  0.174907957265E+02  0.120902170981E-02  0.583026524218E+00  0.403007236602E-04  0.171518782368E+01 -0.118559461082E-03
  131  0.203166337401E+02  0.327869950322E+00  0.677221124668E+00  0.109289983441E-01  0.147623810919E+01 -0.238235389639E-01
  132  0.202606377304E+02  0.000000000000E+00  0.675354591013E+00  0.000000000000E+00  0.148070363822E+01  0.000000000000E+00
  133  0.221276333115E+02  0.321502640038E+00  0.737587777049E+00  0.107167546679E-01  0.135548468990E+01 -0.196944652959E-01
  134  0.221673287654E+02  0.000000000000E+00  0.738910958848E+00  0.000000000000E+00  0.135334303548E+01  0.000000000000E+00
  135  0.228944960502E+02  0.255649631072E+00  0.763149868339E+00  0.852165436907E-02  0.131019524214E+01 -0.146301945040E-01
  136  0.230390767904E+02  0.000000000000E+00  0.767969226347E+00  0.000000000000E+00  0.130213550972E+01  0.000000000000E+00
  137  0.236629840663E+02  0.649689342206E-02  0.788766135544E+00  0.216563114069E-03  0.126780281195E+01 -0.348087110500E-03
  138  0.237885210178E+02  0.000000000000E+00  0.792950700594E+00  0.000000000000E+00  0.126111244905E+01  0.000000000000E+00
  139  0.992784293985E+02  0.000000000000E+00  0.330928097995E+01  0.000000000000E+00  0.302180445257E+00  0.000000000000E+00
  140  0.101420756420E+03  0.000000000000E+00  0.338069188066E+01  0.000000000000E+00  0.295797438897E+00  0.000000000000E+00
  141  0.132451631642E+03  0.000000000000E+00  0.441505438805E+01  0.000000000000E+00  0.226497776042E+00  0.000000000000E+00
  142  0.103790680663E+03  0.259094742565E+00  0.345968935543E+01  0.863649141883E-02  0.289041490634E+00 -0.721540027757E-03
  143  0.103790599365E+03 -0.259229315871E+00  0.345968664549E+01 -0.864097719571E-02  0.289041715164E+00  0.721915920506E-03
  144  0.129154009790E+03  0.000000000000E+00  0.430513365966E+01  0.000000000000E+00  0.232280825418E+00  0.000000000000E+00
  145  0.115301616689E+03  0.000000000000E+00  0.384338722298E+01  0.000000000000E+00  0.260187158354E+00  0.000000000000E+00
  146  0.111979140269E+03  0.000000000000E+00  0.373263800897E+01  0.000000000000E+00  0.267907039900E+00  0.000000000000E+00
  147  0.116945105358E+03  0.000000000000E+00  0.389817017860E+01  0.000000000000E+00  0.256530616721E+00  0.000000000000E+00
  148  0.110622474017E+03  0.000000000000E+00  0.368741580055E+01  0.000000000000E+00  0.271192633022E+00  0.000000000000E+00
  149  0.125773707738E+03  0.000000000000E+00  0.419245692461E+01  0.000000000000E+00  0.238523619439E+00  0.000000000000E+00
  150  0.108227551688E+03  0.000000000000E+00  0.360758505625E+01  0.000000000000E+00  0.277193741632E+00  0.000000000000E+00
  151  0.106136375584E+03  0.000000000000E+00  0.353787918614E+01  0.000000000000E+00  0.282655214434E+00  0.000000000000E+00
  152  0.105524209210E+03  0.000000000000E+00  0.351747364034E+01  0.000000000000E+00  0.284294952073E+00  0.000000000000E+00
  153  0.104514893926E+03  0.000000000000E+00  0.348382979753E+01  0.000000000000E+00  0.287040429102E+00  0.000000000000E+00
  154  0.104507159085E+03  0.000000000000E+00  0.348357196949E+01  0.000000000000E+00  0.287061673695E+00  0.000000000000E+00
  155  0.104502580775E+03  0.000000000000E+00  0.348341935916E+01  0.000000000000E+00  0.287074250009E+00  0.000000000000E+00
  156  0.104545105952E+03  0.000000000000E+00  0.348483686506E+01  0.000000000000E+00  0.286957478563E+00  0.000000000000E+00
  157  0.104549390782E+03  0.000000000000E+00  0.348497969275E+01  0.000000000000E+00  0.286945717957E+00  0.000000000000E+00
  158  0.104574887109E+03  0.000000000000E+00  0.348582957029E+01  0.000000000000E+00  0.286875757933E+00  0.000000000000E+00
  159  0.104584788757E+03  0.000000000000E+00  0.348615962522E+01  0.000000000000E+00  0.286848597742E+00  0.000000000000E+00
  160  0.104609311133E+03  0.000000000000E+00  0.348697703775E+01  0.000000000000E+00  0.286781355074E+00  0.000000000000E+00
  161  0.104625283843E+03  0.000000000000E+00  0.348750946144E+01  0.000000000000E+00  0.286737573348E+00  0.000000000000E+00
  162  0.104649241467E+03  0.000000000000E+00  0.348830804889E+01  0.000000000000E+00  0.286671929768E+00  0.000000000000E+00
  163  0.104668788777E+03  0.000000000000E+00  0.348895962590E+01  0.000000000000E+00  0.286618392651E+00  0.000000000000E+00
  164  0.104691275237E+03  0.000000000000E+00  0.348970917456E+01  0.000000000000E+00  0.286556830377E+00  0.000000000000E+00
  165  0.104712455260E+03  0.000000000000E+00  0.349041517533E+01  0.000000000000E+00  0.286498868979E+00  0.000000000000E+00
  166  0.104732686424E+03  0.000000000000E+00  0.349108954748E+01  0.000000000000E+00  0.286443526126E+00  0.000000000000E+00
  167  0.104754234073E+03  0.000000000000E+00  0.349180780243E+01  0.000000000000E+00  0.286384605506E+00  0.000000000000E+00
  168  0.104771427567E+03  0.000000000000E+00  0.349238091889E+01  0.000000000000E+00  0.286337608418E+00  0.000000000000E+00
  169  0.104792776704E+03  0.000000000000E+00  0.349309255679E+01  0.000000000000E+00  0.286279273664E+00  0.000000000000E+00
  170  0.104805953537E+03  0.000000000000E+00  0.349353178456E+01  0.000000000000E+00  0.286243280917E+00  0.000000000000E+00
  171  0.104933136766E+03  0.000000000000E+00  0.349777122554E+01  0.000000000000E+00  0.285896342419E+00  0.000000000000E+00
  172  0.104913926953E+03  0.451551217739E-02  0.349713089843E+01  0.150517072580E-03  0.285948689709E+00 -0.123072772890E-04
  173  0.104913926953E+03 -0.451551222017E-02  0.349713089843E+01 -0.150517074006E-03  0.285948689709E+00  0.123072774056E-04
  174  0.104897913548E+03  0.483922916524E-02  0.349659711826E+01  0.161307638841E-03  0.285992341711E+00 -0.131936130494E-04
  175  0.104897913548E+03 -0.483922926377E-02  0.349659711825E+01 -0.161307642126E-03  0.285992341712E+00  0.131936133181E-04
  176  0.104879547315E+03  0.475169574484E-02  0.349598491050E+01  0.158389858161E-03  0.286042423966E+00 -0.129595007186E-04
  177  0.104879547314E+03 -0.475169593495E-02  0.349598491048E+01 -0.158389864498E-03  0.286042423968E+00  0.129595012373E-04
  178  0.104827513953E+03  0.000000000000E+00  0.349425046510E+01  0.000000000000E+00  0.286184407783E+00  0.000000000000E+00
  179  0.104834856111E+03  0.000000000000E+00  0.349449520369E+01  0.000000000000E+00  0.286164364725E+00  0.000000000000E+00
  180  0.104857775577E+03  0.328933140648E-02  0.349525918590E+01  0.109644380216E-03  0.286101815582E+00 -0.897485839529E-05
  181  0.104857775574E+03 -0.328933176449E-02  0.349525918581E+01 -0.109644392150E-03  0.286101815590E+00  0.897485937254E-05
  182  0.106831160716E+03  0.000000000000E+00  0.356103869052E+01  0.000000000000E+00  0.280816943287E+00  0.000000000000E+00
  183  0.107677183025E+03  0.473672760159E-01  0.358923943417E+01  0.157890920053E-02  0.278610503653E+00 -0.122560975842E-03
  184  0.107677183025E+03 -0.473672760158E-01  0.358923943417E+01 -0.157890920053E-02  0.278610503653E+00  0.122560975842E-03
  185  0.107580758057E+03  0.000000000000E+00  0.358602526857E+01  0.000000000000E+00  0.278860277077E+00  0.000000000000E+00
  186  0.106966886500E+03  0.000000000000E+00  0.356556288333E+01  0.000000000000E+00  0.280460626477E+00  0.000000000000E+00
  187  0.107538827532E+03  0.000000000000E+00  0.358462758441E+01  0.000000000000E+00  0.278969007645E+00  0.000000000000E+00
  188  0.106999291770E+03  0.000000000000E+00  0.356664305901E+01  0.000000000000E+00  0.280375687573E+00  0.000000000000E+00
  189  0.107495908170E+03  0.000000000000E+00  0.358319693899E+01  0.000000000000E+00  0.279080390229E+00  0.000000000000E+00
  190  0.107464302258E+03  0.000000000000E+00  0.358214340859E+01  0.000000000000E+00  0.279162469487E+00  0.000000000000E+00
  191  0.107029216055E+03  0.000000000000E+00  0.356764053515E+01  0.000000000000E+00  0.280297297373E+00  0.000000000000E+00
  192  0.107433046623E+03  0.000000000000E+00  0.358110155409E+01  0.000000000000E+00  0.279243686585E+00  0.000000000000E+00
  193  0.107053242092E+03  0.000000000000E+00  0.356844140306E+01  0.000000000000E+00  0.280234390045E+00  0.000000000000E+00
  194  0.107406869174E+03  0.000000000000E+00  0.358022897245E+01  0.000000000000E+00  0.279311744498E+00  0.000000000000E+00
  195  0.107077078618E+03  0.000000000000E+00  0.356923595394E+01  0.000000000000E+00  0.280172006812E+00  0.000000000000E+00
  196  0.107381498494E+03  0.000000000000E+00  0.357938328313E+01  0.000000000000E+00  0.279377736582E+00  0.000000000000E+00
  197  0.107358942495E+03  0.000000000000E+00  0.357863141648E+01  0.000000000000E+00  0.279436433547E+00  0.000000000000E+00
  198  0.107097901307E+03  0.000000000000E+00  0.356993004356E+01  0.000000000000E+00  0.280117533901E+00  0.000000000000E+00
  199  0.107337176346E+03  0.000000000000E+00  0.357790587821E+01  0.000000000000E+00  0.279493098488E+00  0.000000000000E+00
  200  0.107118690920E+03  0.000000000000E+00  0.357062303067E+01  0.000000000000E+00  0.280063168644E+00  0.000000000000E+00
  201  0.107316960413E+03  0.000000000000E+00  0.357723201377E+01  0.000000000000E+00  0.279545748263E+00  0.000000000000E+00
  202  0.107137560612E+03  0.000000000000E+00  0.357125202039E+01  0.000000000000E+00  0.280013842285E+00  0.000000000000E+00
  203  0.107297305399E+03  0.000000000000E+00  0.357657684662E+01  0.000000000000E+00  0.279596956219E+00  0.000000000000E+00
  204  0.107278446510E+03  0.000000000000E+00  0.357594821698E+01  0.000000000000E+00  0.279646107639E+00  0.000000000000E+00
  205  0.107156379405E+03  0.000000000000E+00  0.357187931349E+01  0.000000000000E+00  0.279964666282E+00  0.000000000000E+00
  206  0.107173878096E+03  0.000000000000E+00  0.357246260319E+01  0.000000000000E+00  0.279918955374E+00  0.000000000000E+00
  207  0.107260155438E+03  0.000000000000E+00  0.357533851459E+01  0.000000000000E+00  0.279693795684E+00  0.000000000000E+00
  208  0.107191369645E+03  0.000000000000E+00  0.357304565483E+01  0.000000000000E+00  0.279873278039E+00  0.000000000000E+00
  209  0.107242358477E+03  0.000000000000E+00  0.357474528257E+01  0.000000000000E+00  0.279740211107E+00  0.000000000000E+00
  210  0.107208129693E+03  0.000000000000E+00  0.357360432311E+01  0.000000000000E+00  0.279829524923E+00  0.000000000000E+00
  211  0.107225224536E+03  0.000000000000E+00  0.357417415120E+01  0.000000000000E+00  0.279784911898E+00  0.000000000000E+00
