#   j          Re{gam}             Im{gam}           Re{gam/ak}          Im{gam/ak}     nz
   42 -0.914188509731E+01  0.373194230662E+03 -0.304729503244E+00  0.124398076887E+02 -0.196800701395E-02 -0.803388858741E-01
   43 -0.754425674807E+01  0.372315835427E+03 -0.251475224936E+00  0.124105278476E+02 -0.163206111470E-02 -0.805436794745E-01
   44 -0.920875054515E+01  0.372068596649E+03 -0.306958351505E+00  0.124022865550E+02 -0.199438948937E-02 -0.805809316742E-01
   45 -0.778369287987E+01  0.371133134038E+03 -0.259456429329E+00  0.123711044679E+02 -0.169455825195E-02 -0.807979868376E-01
   46 -0.915863111605E+01  0.370936002540E+03 -0.305287703868E+00  0.123645334180E+02 -0.199567203089E-02 -0.808272105449E-01
   47 -0.764971077522E+01  0.369993784938E+03 -0.254990359174E+00  0.123331261646E+02 -0.167568277700E-02 -0.810477979149E-01
   48 -0.918783532056E+01  0.369682361443E+03 -0.306261177352E+00  0.123227453814E+02 -0.201562075772E-02 -0.811006527099E-01
   49 -0.777314225222E+01  0.368662046477E+03 -0.259104741741E+00  0.122887348826E+02 -0.171501523138E-02 -0.813391810446E-01
   50 -0.916652745058E+01  0.368439972788E+03 -0.305550915019E+00  0.122813324263E+02 -0.202452842496E-02 -0.813740210589E-01
   51 -0.772948578437E+01  0.367415654482E+03 -0.257649526146E+00  0.122471884827E+02 -0.171697661386E-02 -0.816152722071E-01
   52 -0.916879846182E+01  0.367077748687E+03 -0.305626615394E+00  0.122359249562E+02 -0.204007763357E-02 -0.816755988250E-01
   53 -0.778965948611E+01  0.365985047814E+03 -0.259655316204E+00  0.121995015938E+02 -0.174387899365E-02 -0.819334449743E-01
   54 -0.916303420605E+01  0.365716232465E+03 -0.305434473535E+00  0.121905410822E+02 -0.205399576279E-02 -0.819793503955E-01
   55 -0.778997208027E+01  0.364610986096E+03 -0.259665736009E+00  0.121536995365E+02 -0.175711205439E-02 -0.822419326066E-01
   56 -0.915040176483E+01  0.364251767280E+03 -0.305013392161E+00  0.121417255760E+02 -0.206768367621E-02 -0.823086737164E-01
   57 -0.782230966880E+01  0.363090999048E+03 -0.260743655627E+00  0.121030333016E+02 -0.177919590969E-02 -0.825855850386E-01
   58 -0.914963206897E+01  0.362770813726E+03 -0.304987735632E+00  0.120923604575E+02 -0.208441422743E-02 -0.826442680677E-01
   59 -0.784190256357E+01  0.361591160015E+03 -0.261396752119E+00  0.120530386672E+02 -0.179846864921E-02 -0.829276262805E-01
   60 -0.912996083448E+01  0.361204493908E+03 -0.304332027816E+00  0.120401497969E+02 -0.209800489959E-02 -0.830024149841E-01
   61 -0.786447983768E+01  0.359979340757E+03 -0.262149327923E+00  0.119993113586E+02 -0.181982181726E-02 -0.832983581361E-01
   62 -0.912801540219E+01  0.359606959881E+03 -0.304267180073E+00  0.119868986627E+02 -0.211622436654E-02 -0.833706975007E-01
   63 -0.789204594307E+01  0.358360256958E+03 -0.263068198102E+00  0.119453418986E+02 -0.184272530672E-02 -0.836740585626E-01
   64 -0.910523508690E+01  0.357937432964E+03 -0.303507836230E+00  0.119312477655E+02 -0.213067515037E-02 -0.837593303769E-01
   65 -0.791304780803E+01  0.356652895428E+03 -0.263768260268E+00  0.118884298476E+02 -0.186534772636E-02 -0.840740108902E-01
   66 -0.909917704745E+01  0.356226563278E+03 -0.303305901582E+00  0.118742187759E+02 -0.214974774561E-02 -0.841611551614E-01
   67 -0.794397421904E+01  0.354920742228E+03 -0.264799140635E+00  0.118306914076E+02 -0.189094459456E-02 -0.844835897634E-01
   68 -0.907475906677E+01  0.354452448837E+03 -0.302491968892E+00  0.118150816279E+02 -0.216548819807E-02 -0.845821458272E-01
   69 -0.796675953708E+01  0.353115524703E+03 -0.265558651236E+00  0.117705174901E+02 -0.191579190768E-02 -0.849148090326E-01
   70 -0.906356041246E+01  0.352630871614E+03 -0.302118680415E+00  0.117543623871E+02 -0.218520716062E-02 -0.850186318222E-01
   71 -0.799938929805E+01  0.351275293688E+03 -0.266646309935E+00  0.117091764563E+02 -0.194382747712E-02 -0.853588370889E-01
   72 -0.903781009539E+01  0.350751192501E+03 -0.301260336513E+00  0.116917064167E+02 -0.220240865217E-02 -0.854739647072E-01
   73 -0.802502206305E+01  0.349371545055E+03 -0.267500735435E+00  0.116457181685E+02 -0.197134823692E-02 -0.858231882685E-01
   74 -0.902151553715E+01  0.348820703805E+03 -0.300717184572E+00  0.116273567935E+02 -0.222282795572E-02 -0.859465805671E-01
   75 -0.805869024216E+01  0.347427293378E+03 -0.268623008072E+00  0.115809097793E+02 -0.200181645035E-02 -0.863025690635E-01
   76 -0.899449531019E+01  0.346834849553E+03 -0.299816510340E+00  0.115611616518E+02 -0.224161292515E-02 -0.864383664494E-01
   77 -0.808694651878E+01  0.345425603559E+03 -0.269564883959E+00  0.115141867853E+02 -0.203216423511E-02 -0.868018053310E-01
   78 -0.897391917921E+01  0.344796548401E+03 -0.299130639307E+00  0.114932182800E+02 -0.226299452033E-02 -0.869489332451E-01
   79 -0.812087945007E+01  0.343380701686E+03 -0.270695981669E+00  0.114460233895E+02 -0.206504591586E-02 -0.873177492615E-01
   80 -0.894612484048E+01  0.342704268698E+03 -0.298204161349E+00  0.114234756233E+02 -0.228360683379E-02 -0.874794197401E-01
   81 -0.815049447389E+01  0.341282266675E+03 -0.271683149130E+00  0.113760755558E+02 -0.209811910436E-02 -0.878536689994E-01
   82 -0.892288757612E+01  0.340559018994E+03 -0.297429585871E+00  0.113519672998E+02 -0.230644908832E-02 -0.880300275195E-01
   83 -0.818328202742E+01  0.339139194453E+03 -0.272776067581E+00  0.113046398151E+02 -0.213324146529E-02 -0.884077793833E-01
   84 -0.889560347363E+01  0.338360792853E+03 -0.296520115788E+00  0.112786930951E+02 -0.232935955729E-02 -0.886015152294E-01
   85 -0.821222468715E+01  0.336944865908E+03 -0.273740822905E+00  0.112314955303E+02 -0.216873499080E-02 -0.889824802053E-01
   86 -0.887197288567E+01  0.336110051384E+03 -0.295732429522E+00  0.112036683795E+02 -0.235437680473E-02 -0.891943335505E-01
   87 -0.824215920970E+01  0.334704733649E+03 -0.274738640323E+00  0.111568244550E+02 -0.220584640667E-02 -0.895769197402E-01
   88 -0.884685936617E+01  0.333807664585E+03 -0.294895312206E+00  0.111269221528E+02 -0.238019658351E-02 -0.898090305171E-01
   89 -0.826856788980E+01  0.332414399332E+03 -0.275618929660E+00  0.110804799777E+02 -0.224348550243E-02 -0.901929929873E-01
   90 -0.882486516693E+01  0.331454031448E+03 -0.294162172231E+00  0.110484677149E+02 -0.240810251153E-02 -0.904461734530E-01
   91 -0.829464465352E+01  0.330077173731E+03 -0.276488155117E+00  0.110025724577E+02 -0.228251631874E-02 -0.908304776102E-01
   92 -0.880292314013E+01  0.329050406896E+03 -0.293430771338E+00  0.109683468965E+02 -0.243732020329E-02 -0.911062373100E-01
   93 -0.831774308823E+01  0.327690275837E+03 -0.277258102941E+00  0.109230091946E+02 -0.232230857518E-02 -0.914909164068E-01
   94 -0.878346565801E+01  0.326597069129E+03 -0.292782188600E+00  0.108865689710E+02 -0.246858788130E-02 -0.917899150873E-01
   95 -0.834002977806E+01  0.325255824460E+03 -0.278000992602E+00  0.108418608153E+02 -0.236348713976E-02 -0.921744860270E-01
   96 -0.876464797418E+01  0.324095254633E+03 -0.292154932473E+00  0.108031751544E+02 -0.250145609144E-02 -0.924977308040E-01
   97 -0.836000761845E+01  0.322772250925E+03 -0.278666920615E+00  0.107590750308E+02 -0.240571568834E-02 -0.928824832762E-01
   98 -0.874763122408E+01  0.321545073614E+03 -0.291587707469E+00  0.107181691205E+02 -0.253633545701E-02 -0.932305158211E-01
   99 -0.837913014652E+01  0.320241012887E+03 -0.279304338217E+00  0.106747004296E+02 -0.244945276051E-02 -0.936153537809E-01
  100 -0.873134510110E+01  0.318947590241E+03 -0.291044836703E+00  0.106315863414E+02 -0.257299185923E-02 -0.939889036236E-01
  101 -0.839652594095E+01  0.317661352034E+03 -0.279884198032E+00  0.105887117345E+02 -0.249453043664E-02 -0.943742586832E-01
  102 -0.871630217390E+01  0.316302834471E+03 -0.290543405797E+00  0.105434278157E+02 -0.261166636676E-02 -0.947738453780E-01
  103 -0.841315172960E+01  0.315034330024E+03 -0.280438390987E+00  0.105011443341E+02 -0.254129211927E-02 -0.951598504248E-01
  104 -0.870191824679E+01  0.313611696144E+03 -0.290063941560E+00  0.104537232048E+02 -0.265226862387E-02 -0.955861039109E-01
  105 -0.842847514706E+01  0.312359686164E+03 -0.280949171569E+00  0.104119895388E+02 -0.258966875566E-02 -0.959732461298E-01
  106 -0.868839453720E+01  0.310874217611E+03 -0.289613151240E+00  0.103624739204E+02 -0.269495973398E-02 -0.964267328339E-01
  107 -0.844311985037E+01  0.309638235310E+03 -0.281437328346E+00  0.103212745103E+02 -0.263992903059E-02 -0.968152745504E-01
  108 -0.867543512535E+01  0.308091149495E+03 -0.289181170845E+00  0.102697049832E+02 -0.273974318903E-02 -0.972966331063E-01
  109 -0.845674705571E+01  0.306870014278E+03 -0.281891568524E+00  0.102290004759E+02 -0.269206777768E-02 -0.976870742300E-01
  110 -0.866309665597E+01  0.305262592450E+03 -0.288769888532E+00  0.101754197483E+02 -0.278674742430E-02 -0.981969585502E-01
  111 -0.846976250896E+01  0.304055684034E+03 -0.282325416965E+00  0.101351894678E+02 -0.274630882530E-02 -0.985896366705E-01
  112 -0.865124470970E+01  0.302389193469E+03 -0.288374823657E+00  0.100796397823E+02 -0.283603762719E-02 -0.991287565559E-01
  113 -0.848194450569E+01  0.301195461173E+03 -0.282731483523E+00  0.100398487058E+02 -0.280269319996E-02 -0.995241681103E-01
  114 -0.863987243858E+01  0.299471121914E+03 -0.287995747953E+00  0.998237073048E+01 -0.288773510451E-02 -0.100093291618E+00
  115 -0.849355746698E+01  0.298289911189E+03 -0.283118582233E+00  0.994299703964E+01 -0.286142113572E-02 -0.100491820979E+00
  116 -0.862893112816E+01  0.296508951223E+03 -0.287631037605E+00  0.988363170743E+01 -0.294194796102E-02 -0.101091768090E+00
  117 -0.850445388806E+01  0.295339363244E+03 -0.283481796269E+00  0.984464544147E+01 -0.292257090733E-02 -0.101493904508E+00
  118 -0.861838921529E+01  0.293502912940E+03 -0.287279640510E+00  0.978343043132E+01 -0.299880497264E-02 -0.102125579713E+00
  119 -0.851480665413E+01  0.292344322700E+03 -0.283826888471E+00  0.974481075666E+01 -0.298633450338E-02 -0.102531739499E+00
  120 -0.860824071873E+01  0.290453531192E+03 -0.286941357291E+00  0.968178437306E+01 -0.305844752902E-02 -0.103196101712E+00
  121 -0.852451713446E+01  0.289305193672E+03 -0.284150571149E+00  0.964350645573E+01 -0.305282342148E-02 -0.103606768251E+00
  122 -0.859844688558E+01  0.287361087739E+03 -0.286614896186E+00  0.957870292465E+01 -0.312102096505E-02 -0.104304881022E+00
  123 -0.853369873191E+01  0.286222441061E+03 -0.284456624397E+00  0.954074803537E+01 -0.312223302594E-02 -0.104720495335E+00
  124 -0.858902135007E+01  0.284226076301E+03 -0.286300711669E+00  0.947420254338E+01 -0.318669637700E-02 -0.105453481914E+00
  125 -0.854228631904E+01  0.283096523937E+03 -0.284742877301E+00  0.943655079790E+01 -0.319470719990E-02 -0.105874524631E+00
  126 -0.857992499064E+01  0.281048816734E+03 -0.285997499688E+00  0.936829389113E+01 -0.325564213904E-02 -0.106643632885E+00
  127 -0.855035410063E+01  0.279927875590E+03 -0.285011803354E+00  0.933092918635E+01 -0.327045408664E-02 -0.107070567361E+00
  128 -0.857117952948E+01  0.277829786611E+03 -0.285705984316E+00  0.926099288703E+01 -0.332805957530E-02 -0.107877110549E+00
  129 -0.855786124656E+01  0.276717001146E+03 -0.285262041552E+00  0.922390003821E+01 -0.334965154865E-02 -0.108310418307E+00
  130 -0.856274704207E+01  0.274569333452E+03 -0.285424901402E+00  0.915231111508E+01 -0.340414564184E-02 -0.109155857958E+00
  131 -0.856485496514E+01  0.273464303296E+03 -0.285495165505E+00  0.911547677655E+01 -0.343252869200E-02 -0.109596025983E+00
  132 -0.855465241881E+01  0.271267929152E+03 -0.285155080627E+00  0.904226430507E+01 -0.348413540665E-02 -0.110481893404E+00
  133 -0.857131378113E+01  0.270170332094E+03 -0.285710459371E+00  0.900567773646E+01 -0.351930115757E-02 -0.110929407878E+00
  134 -0.854685804745E+01  0.267925940362E+03 -0.284895268248E+00  0.893086467874E+01 -0.356826005693E-02 -0.111857413087E+00
  135 -0.857726420423E+01  0.266835454378E+03 -0.285908806808E+00  0.889451514592E+01 -0.361022664146E-02 -0.112312789176E+00
  136 -0.853939076877E+01  0.264543840830E+03 -0.284646358959E+00  0.881812802765E+01 -0.365679440222E-02 -0.113284713451E+00
  137 -0.858270259403E+01  0.263460270315E+03 -0.286090086468E+00  0.878200901050E+01 -0.370556470781E-02 -0.113748445655E+00
  138 -0.853221132008E+01  0.261122009282E+03 -0.284407044003E+00  0.870406697608E+01 -0.375001033947E-02 -0.114766289528E+00
  139 -0.858763631886E+01  0.260045099884E+03 -0.286254543962E+00  0.866816999612E+01 -0.380560915323E-02 -0.115238929040E+00
  140 -0.852534933912E+01  0.257660926732E+03 -0.284178311304E+00  0.858869755774E+01 -0.384823081023E-02 -0.116304760943E+00
  141 -0.859208131916E+01  0.256590604590E+03 -0.286402710639E+00  0.855302015300E+01 -0.391067242530E-02 -0.116786813891E+00
  142 -0.851876146112E+01  0.254160977810E+03 -0.283958715371E+00  0.847203259367E+01 -0.395177631076E-02 -0.117902976367E+00
  143 -0.859602304862E+01  0.253097040429E+03 -0.286534101621E+00  0.843656801429E+01 -0.402109208259E-02 -0.118395041479E+00
  144 -0.851248216239E+01  0.250622654786E+03 -0.283749405413E+00  0.835408849287E+01 -0.406102894638E-02 -0.119563934031E+00
  145 -0.859950240972E+01  0.249565148095E+03 -0.286650080324E+00  0.831883826983E+01 -0.413724606896E-02 -0.120066531610E+00
  146 -0.850646120194E+01  0.247046342321E+03 -0.283548706731E+00  0.823487807736E+01 -0.417636767667E-02 -0.121290902787E+00
  147 -0.860247560545E+01  0.245995095237E+03 -0.286749186848E+00  0.819983650790E+01 -0.425952361586E-02 -0.121804695021E+00
  148 -0.850074073147E+01  0.243432547114E+03 -0.283358024382E+00  0.811441823713E+01 -0.429824800674E-02 -0.123087327735E+00
  149 -0.860501837484E+01  0.242387727545E+03 -0.286833945828E+00  0.807959091818E+01 -0.438838574162E-02 -0.123612850219E+00
  150 -0.849526047654E+01  0.239781647762E+03 -0.283175349218E+00  0.799272159207E+01 -0.442711983935E-02 -0.124956979583E+00
  151 -0.860704491165E+01  0.238743090826E+03 -0.286901497055E+00  0.795810302753E+01 -0.452428140077E-02 -0.125494979575E+00
  152 -0.849007379176E+01  0.236094168231E+03 -0.283002459725E+00  0.786980560771E+01 -0.456353042860E-02 -0.126903834662E+00
  153 -0.860868155234E+01  0.235062171620E+03 -0.286956051745E+00  0.783540572067E+01 -0.466777920552E-02 -0.127454861702E+00
  154 -0.848510663935E+01  0.232370474266E+03 -0.282836887978E+00  0.774568247552E+01 -0.470801652517E-02 -0.128932266771E+00
  155 -0.860978076016E+01  0.231344848556E+03 -0.286992692005E+00  0.771149495186E+01 -0.481939562017E-02 -0.129497182441E+00
  156 -0.848042788912E+01  0.228611110001E+03 -0.282680929637E+00  0.762037033336E+01 -0.486124093589E-02 -0.131046888302E+00
  157 -0.861054315322E+01  0.227592297854E+03 -0.287018105107E+00  0.758640992846E+01 -0.497984124557E-02 -0.131626250732E+00
  158 -0.847594515565E+01  0.224816420398E+03 -0.282531505188E+00  0.749388067993E+01 -0.502384766521E-02 -0.133252802841E+00
  159 -0.861073044864E+01  0.223804170155E+03 -0.287024348288E+00  0.746013900515E+01 -0.514970674247E-02 -0.133847627784E+00
  160 -0.847174816812E+01  0.220986973050E+03 -0.282391605604E+00  0.736623243501E+01 -0.519664626039E-02 -0.135555390022E+00
  161 -0.861065199682E+01  0.219981897062E+03 -0.287021733227E+00  0.733272990208E+01 -0.532989331179E-02 -0.136166232511E+00
  162 -0.846772038103E+01  0.217123082614E+03 -0.282257346034E+00  0.723743608713E+01 -0.538041435809E-02 -0.137960643314E+00
  163 -0.860993717240E+01  0.216124820202E+03 -0.286997905747E+00  0.720416067339E+01 -0.552106990917E-02 -0.138588728065E+00
  164 -0.846397914899E+01  0.213225344055E+03 -0.282132638300E+00  0.710751146851E+01 -0.557614958739E-02 -0.140474875156E+00
  165 -0.860905313343E+01  0.212234714196E+03 -0.286968437781E+00  0.707449047320E+01 -0.572439758525E-02 -0.141120732631E+00
  166 -0.846037623511E+01  0.209294030144E+03 -0.282012541170E+00  0.697646767145E+01 -0.578479761571E-02 -0.143105173211E+00
  167 -0.860743828023E+01  0.208310504361E+03 -0.286914609341E+00  0.694368347870E+01 -0.594062263590E-02 -0.143770313212E+00
  168 -0.845706535822E+01  0.205329767911E+03 -0.281902178607E+00  0.684432559702E+01 -0.600759965732E-02 -0.145858993763E+00
  169 -0.860578640266E+01  0.204354424285E+03 -0.286859546755E+00  0.681181414282E+01 -0.617126535893E-02 -0.146543885768E+00
  170 -0.845385668781E+01  0.201332774108E+03 -0.281795222927E+00  0.671109247028E+01 -0.624571472210E-02 -0.148744782142E+00
  171 -0.860326338100E+01  0.200364841852E+03 -0.286775446033E+00  0.667882806172E+01 -0.641713947323E-02 -0.149451327799E+00
  172 -0.845095177282E+01  0.197303713312E+03 -0.281698392427E+00  0.657679044372E+01 -0.650070315107E-02 -0.151771410525E+00
  173 -0.860088487807E+01  0.196344601744E+03 -0.286696162602E+00  0.654482005814E+01 -0.668026817410E-02 -0.152499959339E+00
  174 -0.844810603825E+01  0.193242729080E+03 -0.281603534608E+00  0.644142430267E+01 -0.677399767582E-02 -0.154949025466E+00
  175 -0.859743221515E+01  0.192291330193E+03 -0.286581073838E+00  0.640971100643E+01 -0.696150771800E-02 -0.155702021923E+00
  176 -0.844558408174E+01  0.189150529580E+03 -0.281519469391E+00  0.630501765266E+01 -0.706758209133E-02 -0.158288270235E+00
  177 -0.859437307888E+01  0.188208680727E+03 -0.286479102629E+00  0.627362269089E+01 -0.726359306382E-02 -0.159065851032E+00
  178 -0.844306899514E+01  0.185027164504E+03 -0.281435633171E+00  0.616757215014E+01 -0.738324437604E-02 -0.161801445958E+00
  179 -0.858995215545E+01  0.184093299547E+03 -0.286331738515E+00  0.613644331822E+01 -0.758737418049E-02 -0.162606813461E+00
  180 -0.844090878751E+01  0.180873391622E+03 -0.281363626250E+00  0.602911305408E+01 -0.772353813689E-02 -0.165501437500E+00
  181 -0.858626476857E+01  0.179949903300E+03 -0.286208825619E+00  0.599833011002E+01 -0.793660310525E-02 -0.166334372375E+00
  182 -0.843869057827E+01  0.176689142251E+03 -0.281289685942E+00  0.588963807504E+01 -0.809071835886E-02 -0.169403306563E+00
  183 -0.858081516040E+01  0.175773852920E+03 -0.286027172013E+00  0.585912843065E+01 -0.831203772929E-02 -0.170268077098E+00
  184 -0.843687317641E+01  0.172475228502E+03 -0.281229105880E+00  0.574917428339E+01 -0.848811727710E-02 -0.173522813050E+00
  185 -0.857656008985E+01  0.171571250863E+03 -0.285885336328E+00  0.571904169544E+01 -0.871889562329E-02 -0.174418626181E+00
  186 -0.843491586176E+01  0.168231434876E+03 -0.281163862059E+00  0.560771449585E+01 -0.891861281881E-02 -0.177878600830E+00
  187 -0.856999395697E+01  0.167335786849E+03 -0.285666465232E+00  0.557785956162E+01 -0.915770155570E-02 -0.178811234085E+00
  188 -0.843677550369E+01 -0.385588819560E+03 -0.281225850123E+00 -0.128529606520E+02 -0.170153550536E-02  0.777658557662E-01
  189 -0.977194606737E+01 -0.385579018771E+03 -0.325731535579E+00 -0.128526339590E+02 -0.197059180492E-02  0.777551215798E-01
  190 -0.845512627226E+01 -0.385284508467E+03 -0.281837542409E+00 -0.128428169489E+02 -0.170792642036E-02  0.778270566489E-01
  191 -0.975212321756E+01 -0.385254662336E+03 -0.325070773919E+00 -0.128418220779E+02 -0.196991022378E-02  0.778207043907E-01
  192 -0.848844073735E+01 -0.384767892662E+03 -0.282948024578E+00 -0.128255964221E+02 -0.171925465147E-02  0.779311548096E-01
  193 -0.971343700084E+01 -0.384699378338E+03 -0.323781233361E+00 -0.128233126113E+02 -0.196777040486E-02  0.779332847266E-01
  194 -0.852614161610E+01 -0.384064606253E+03 -0.284204720537E+00 -0.128021535418E+02 -0.173321022974E-02  0.780733811862E-01
  195 -0.965384868853E+01 -0.383932415597E+03 -0.321794956284E+00 -0.127977471866E+02 -0.196353063716E-02  0.780893801991E-01
  196 -0.854614279863E+01 -0.383190460275E+03 -0.284871426621E+00 -0.127730153425E+02 -0.174520342213E-02  0.782511266612E-01
  197 -0.956126161953E+01 -0.382963214727E+03 -0.318708720651E+00 -0.127654404909E+02 -0.195457217922E-02  0.782877066807E-01
  198 -0.851138468721E+01 -0.382145652982E+03 -0.283712822907E+00 -0.127381884327E+02 -0.174762496526E-02  0.784651743587E-01
  199 -0.939024913044E+01 -0.381787387158E+03 -0.313008304348E+00 -0.127262462386E+02 -0.193149048812E-02  0.785302601175E-01
  200 -0.659719178538E+01 -0.381463710703E+03 -0.219906392846E+00 -0.127154570234E+02 -0.135970291757E-02  0.786209249730E-01
  201 -0.662585216428E+01 -0.381211328309E+03 -0.220861738809E+00 -0.127070442770E+02 -0.136741462232E-02  0.786727399889E-01
  202 -0.670100188394E+01 -0.380613351950E+03 -0.223366729465E+00 -0.126871117317E+02 -0.138726158819E-02  0.787957222305E-01
  203 -0.878796988350E+01 -0.381547327604E+03 -0.292932329450E+00 -0.127182442535E+02 -0.181001699680E-02  0.785855160182E-01
  204 -0.893399555389E+01 -0.381359717563E+03 -0.297799851796E+00 -0.127119905854E+02 -0.184187041667E-02  0.786227368991E-01
  205 -0.838995768837E+01 -0.380898033478E+03 -0.279665256279E+00 -0.126966011159E+02 -0.173401521927E-02  0.787230414709E-01
  206 -0.894697048396E+01 -0.380908512165E+03 -0.298232349465E+00 -0.126969504055E+02 -0.184891252722E-02  0.787156413591E-01
  207 -0.680412871782E+01 -0.379795495838E+03 -0.226804290594E+00 -0.126598498613E+02 -0.141466884301E-02  0.789645341763E-01
