#   j          Re{gam}             Im{gam}           Re{gam/ak}          Im{gam/ak}     nz
    1 -0.372641252414E+02 -0.835092891222E+01 -0.124213750805E+01 -0.278364297074E+00 -0.766565930018E+00  0.171788215788E+00
    2 -0.314356548036E+02 -0.260229646187E-05 -0.104785516012E+01 -0.867432153956E-07 -0.954330367458E+00  0.790010755050E-07
    3 -0.411737495211E+02  0.421540613666E-02 -0.137245831737E+01  0.140513537889E-03 -0.728619570344E+00 -0.745967380634E-04
    4 -0.405757729290E+02 -0.191979887494E+00 -0.135252576430E+01 -0.639932958313E-02 -0.739340898950E+00  0.349811161572E-02
    5 -0.350651530870E+02 -0.230442369417E+00 -0.116883843623E+01 -0.768141231389E-02 -0.855513287262E+00  0.562229140979E-02
    6 -0.350555873830E+02  0.219434918924E+00 -0.116851957943E+01  0.731449729746E-02 -0.855750161314E+00 -0.535667724564E-02
    7 -0.397065550241E+02 -0.135018538770E-01 -0.132355183414E+01 -0.450061795900E-03 -0.755542668281E+00  0.256915431187E-03
    8 -0.367298873757E+02  0.613019619145E-01 -0.122432957919E+01  0.204339873048E-02 -0.816771261157E+00 -0.136318634011E-02
    9 -0.371882586154E+02 -0.349046310324E+00 -0.123960862051E+01 -0.116348770108E-01 -0.806635171436E+00  0.757101947901E-02
   10 -0.374534710088E+02 -0.771735022597E-01 -0.124844903363E+01 -0.257245007532E-02 -0.800990450835E+00  0.165045419563E-02
   11 -0.381744764776E+02 -0.251729655491E+00 -0.127248254925E+01 -0.839098851636E-02 -0.785831223516E+00  0.518191842882E-02
   12 -0.391016641139E+02 -0.269796243164E+00 -0.130338880380E+01 -0.899320810546E-02 -0.767194248718E+00  0.529353751999E-02
   13 -0.390216155163E+02  0.547884244806E-01 -0.130072051721E+01  0.182628081602E-02 -0.768803148262E+00 -0.107944052730E-02
   14  0.162488412334E+02  0.218802735156E+01  0.541628041112E+00  0.729342450520E-01  0.181340373086E+01 -0.244188302757E+00
   15  0.168525698190E+02 -0.938453444262E-04  0.561752327301E+00 -0.312817814754E-05  0.178014393776E+01  0.991292264394E-05
   16  0.186090358332E+02 -0.406422266468E+00  0.620301194441E+00 -0.135474088823E-01  0.161135146699E+01  0.351919960368E-01
   17  0.187598549796E+02  0.555435898790E+00  0.625328499321E+00  0.185145299597E-01  0.159775886400E+01 -0.473059430171E-01
   18  0.196772235694E+02 -0.219946614532E-01  0.655907452313E+00 -0.733155381772E-03  0.152460342852E+01  0.170415994626E-02
   19  0.204891458600E+02  0.954350490913E-01  0.682971528665E+00  0.318116830304E-02  0.146415811359E+01 -0.681980607699E-02
   20  0.208676186770E+02  0.150334409140E+00  0.695587289234E+00  0.501114697134E-02  0.143755948065E+01 -0.103564598564E-01
   21  0.221638700006E+02  0.265793620334E+00  0.738795666686E+00  0.885978734445E-02  0.135335959974E+01 -0.162297625649E-01
   22  0.221239414202E+02  0.313518435453E-01  0.737464714008E+00  0.104506145151E-02  0.135599435856E+01 -0.192157998299E-02
   23  0.229528088903E+02  0.218702029652E+00  0.765093629678E+00  0.729006765507E-02  0.130691091953E+01 -0.124526837670E-01
   24  0.229809852556E+02 -0.133788317132E-01  0.766032841854E+00 -0.445961057108E-03  0.130542661677E+01  0.759979732180E-03
   25  0.237978472534E+02  0.117853836610E-02  0.793261575114E+00  0.392846122034E-04  0.126061822344E+01 -0.624294679059E-04
   26  0.236737353693E+02  0.343037400385E-02  0.789124512311E+00  0.114345800128E-03  0.126722711486E+01 -0.183623871940E-03
   27  0.992784293985E+02  0.000000000000E+00  0.330928097995E+01  0.000000000000E+00  0.302180445257E+00  0.000000000000E+00
   28  0.111880613981E+03  0.000000000000E+00  0.372935379938E+01  0.000000000000E+00  0.268142968942E+00  0.000000000000E+00
   29  0.104544292515E+03  0.000000000000E+00  0.348480975049E+01  0.000000000000E+00  0.286959711319E+00  0.000000000000E+00
   30  0.104535058134E+03  0.101422244005E-06  0.348450193782E+01  0.338074146684E-08  0.286985060662E+00 -0.278439304169E-09
   31  0.104500139753E+03 -0.270445494217E-02  0.348333799177E+01 -0.901484980723E-04  0.287080955593E+00  0.742963129992E-05
   32  0.104500138538E+03  0.270493830755E-02  0.348333795127E+01  0.901646102518E-04  0.287080958930E+00 -0.743095936563E-05
   33  0.104491323159E+03  0.417268065555E-05  0.348304410528E+01  0.139089355185E-06  0.287105178623E+00 -0.114650498122E-07
   34  0.107196286789E+03 -0.927093296614E-05  0.357320955964E+01 -0.309031098871E-06  0.279860440120E+00  0.242038922984E-07
   35  0.107372831039E+03  0.181999323225E-06  0.357909436796E+01  0.606664410749E-08  0.279400288786E+00 -0.473589668594E-09
   36  0.107455372067E+03  0.000000000000E+00  0.358184573555E+01  0.000000000000E+00  0.279185669576E+00  0.000000000000E+00
   37  0.107643799666E+03  0.000000000000E+00  0.358812665555E+01  0.000000000000E+00  0.278696962510E+00  0.000000000000E+00
   38  0.107537028855E+03  0.000000000000E+00  0.358456762849E+01  0.000000000000E+00  0.278973673715E+00  0.000000000000E+00
   39  0.115395084906E+03  0.000000000000E+00  0.384650283019E+01  0.000000000000E+00  0.259976410819E+00  0.000000000000E+00
   40  0.124357057610E+03  0.000000000000E+00  0.414523525367E+01  0.000000000000E+00  0.241240831655E+00  0.000000000000E+00
   41  0.124502356465E+03  0.000000000000E+00  0.415007854882E+01  0.000000000000E+00  0.240959294682E+00  0.000000000000E+00
   42  0.124968387226E+03  0.000000000000E+00  0.416561290753E+01  0.000000000000E+00  0.240060711880E+00  0.000000000000E+00
   43  0.124623227047E+03  0.000000000000E+00  0.415410756823E+01  0.000000000000E+00  0.240725591135E+00  0.000000000000E+00
   44  0.124756496502E+03  0.000000000000E+00  0.415854988340E+01  0.000000000000E+00  0.240468439249E+00  0.000000000000E+00
   45  0.120374219914E+03  0.000000000000E+00  0.401247399714E+01  0.000000000000E+00  0.249222798880E+00  0.000000000000E+00
   46  0.120297133157E+03  0.000000000000E+00  0.400990443858E+01  0.000000000000E+00  0.249382501582E+00  0.000000000000E+00
   47  0.120165697586E+03  0.000000000000E+00  0.400552325288E+01  0.000000000000E+00  0.249655272699E+00  0.000000000000E+00
   48  0.119987360155E+03  0.000000000000E+00  0.399957867183E+01  0.000000000000E+00  0.250026335785E+00  0.000000000000E+00
   49  0.119897241139E+03  0.000000000000E+00  0.399657470464E+01  0.000000000000E+00  0.250214264440E+00  0.000000000000E+00
   50  0.132451630793E+03  0.000000000000E+00  0.441505435978E+01  0.000000000000E+00  0.226497777493E+00  0.000000000000E+00
   51  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
   52  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
