     Radius          vR         vTh          vX          Pr 
  0.200000000000 -0.197904247811 -0.159318208968 -0.989358246623 -1.224099240886
  0.225000000000 -0.186121548705 -0.154380101573 -0.994598779111 -0.973521756612
  0.250000000000 -0.174664390139 -0.149438134684 -0.937999976775 -0.724623475814
  0.275000000000 -0.163537354821 -0.144492431849 -0.823080879012 -0.493189088292
  0.300000000000 -0.152744893419 -0.139543116710 -0.656986598719 -0.293895754549
  0.325000000000 -0.142291322773 -0.134590313001 -0.450044073781 -0.139382306167
  0.350000000000 -0.132180824172 -0.129634144540 -0.215119988088 -0.039447713412
  0.375000000000 -0.122417441682 -0.124674735233  0.033179216548 -0.000429651826
  0.400000000000 -0.113005080524 -0.119712209064  0.279415498199 -0.024802578031
  0.425000000000 -0.103947505518 -0.114746690096  0.508279077499 -0.111020804051
  0.450000000000 -0.095248339573 -0.109778302466  0.705540325570 -0.253616522120
  0.475000000000 -0.086911062240 -0.104807170385  0.858934493427 -0.443546563400
  0.500000000000 -0.078939008318 -0.099833418129  0.958924274663 -0.668765899796
  0.525000000000 -0.071335366524 -0.094857170044  0.999292788975 -0.914991518380
  0.550000000000 -0.064103178212 -0.089878550534  0.977530117665 -1.166608224876
  0.575000000000 -0.057245336161 -0.084897684064  0.894989358229 -1.407658931722
  0.600000000000 -0.050764583418 -0.079914695157  0.756802495308 -1.622856628412
  0.625000000000 -0.044663512195 -0.074929708387  0.571561318742 -1.798553856727
  0.650000000000 -0.038944562842 -0.069942848378  0.350783227690 -1.923608208455
  0.675000000000 -0.033610022861 -0.064954239801  0.108195134530 -1.990088957263
  0.700000000000 -0.028662025998 -0.059964007372 -0.141120008060 -1.993780011363
  0.725000000000 -0.024102551385 -0.054972275845 -0.381660992052 -1.934447290616
  0.750000000000 -0.019933422751 -0.049979170015 -0.598472144104 -1.815853571483
  0.775000000000 -0.016156307692 -0.044984814708 -0.778073196888 -1.645519858379
  0.800000000000 -0.012772717004 -0.039989334782 -0.909297426826 -1.434248414843
  0.825000000000 -0.009784004078 -0.034992855126 -0.983985946874 -1.195437703047
  0.850000000000 -0.007191364360 -0.029995500649 -0.997494986604 -0.944232676964
  0.875000000000 -0.004995834871 -0.024997396287 -0.948984619356 -0.696564316109
  0.900000000000 -0.003198293793 -0.019998666991 -0.841470984808 -0.468139310930
  0.925000000000 -0.001799460118 -0.014999437730 -0.681638760023 -0.273443972210
  0.950000000000 -0.000799893363 -0.009999833483 -0.479425538604 -0.124825534802
  0.975000000000 -0.000199993339 -0.004999979241 -0.247403959255 -0.031709117775
  1.000000000000  0.000000000000  0.000000000000  0.000000000000  0.000000000000
