     Radius          vR         vTh          vX          Pr 
  0.200000000000 -0.197904247811 -0.159318208968 -0.989358246623 -1.224099240886
  0.201562500000 -0.197158380320 -0.159009692663 -0.991510823333 -1.208692098660
  0.203125000000 -0.196413767269 -0.158701160830 -0.993421336896 -1.193232983190
  0.204687500000 -0.195670409822 -0.158392613499 -0.995089320886 -1.177725744456
  0.206250000000 -0.194928309139 -0.158084050700 -0.996514368091 -1.162174244422
  0.207812500000 -0.194187466381 -0.157775472463 -0.997696130604 -1.146582356076
  0.209375000000 -0.193447882705 -0.157466878818 -0.998634319917 -1.130953962465
  0.210937500000 -0.192709559266 -0.157158269795 -0.999328706982 -1.115292955724
  0.212500000000 -0.191972497219 -0.156849645425 -0.999779122276 -1.099603236115
  0.214062500000 -0.191236697714 -0.156541005738 -0.999985455837 -1.083888711046
  0.215625000000 -0.190502161902 -0.156232350764 -0.999947657290 -1.068153294106
  0.217187500000 -0.189768890930 -0.155923680532 -0.999665735864 -1.052400904086
  0.218750000000 -0.189036885944 -0.155614995073 -0.999139760385 -1.036635464003
  0.220312500000 -0.188306148088 -0.155306294418 -0.998369859264 -1.020860900125
  0.221875000000 -0.187576678503 -0.154997578596 -0.997356220460 -1.005081140992
  0.223437500000 -0.186848478330 -0.154688847638 -0.996099091439 -0.989300116438
  0.225000000000 -0.186121548705 -0.154380101573 -0.994598779111 -0.973521756612
  0.226562500000 -0.185395890766 -0.154071340432 -0.992855649756 -0.957749990999
  0.228125000000 -0.184671505646 -0.153762564245 -0.990870128933 -0.941988747443
  0.229687500000 -0.183948394476 -0.153453773042 -0.988642701379 -0.926241951166
  0.231250000000 -0.183226558387 -0.153144966854 -0.986173910889 -0.910513523792
  0.232812500000 -0.182505998506 -0.152836145710 -0.983464360183 -0.894807382372
  0.234375000000 -0.181786715959 -0.152527309640 -0.980514710757 -0.879127438406
  0.235937500000 -0.181068711870 -0.152218458675 -0.977325682728 -0.863477596869
  0.237500000000 -0.180351987362 -0.151909592846 -0.973898054650 -0.847861755241
  0.239062500000 -0.179636543553 -0.151600712181 -0.970232663330 -0.832283802532
  0.240625000000 -0.178922381562 -0.151291816711 -0.966330403620 -0.816747618317
  0.242187500000 -0.178209502505 -0.150982906467 -0.962192228201 -0.801257071771
  0.243750000000 -0.177497907495 -0.150673981479 -0.957819147349 -0.785816020701
  0.245312500000 -0.176787597645 -0.150365041776 -0.953212228689 -0.770428310588
  0.246875000000 -0.176078574064 -0.150056087389 -0.948372596935 -0.755097773628
  0.248437500000 -0.175370837860 -0.149747118348 -0.943301433613 -0.739828227781
  0.250000000000 -0.174664390139 -0.149438134684 -0.937999976775 -0.724623475814
  0.251562500000 -0.173959232004 -0.149129136426 -0.932469520695 -0.709487304361
  0.253125000000 -0.173255364559 -0.148820123604 -0.926711415555 -0.694423482975
  0.254687500000 -0.172552788901 -0.148511096249 -0.920727067114 -0.679435763190
  0.256250000000 -0.171851506130 -0.148202054392 -0.914517936365 -0.664527877589
  0.257812500000 -0.171151517341 -0.147892998061 -0.908085539177 -0.649703538871
  0.259375000000 -0.170452823627 -0.147583927288 -0.901431445929 -0.634966438931
  0.260937500000 -0.169755426081 -0.147274842102 -0.894557281122 -0.620320247934
  0.262500000000 -0.169059325791 -0.146965742534 -0.887464722984 -0.605768613409
  0.264062500000 -0.168364523846 -0.146656628614 -0.880155503062 -0.591315159334
  0.265625000000 -0.167671021332 -0.146347500371 -0.872631405798 -0.576963485235
  0.267187500000 -0.166978819332 -0.146038357838 -0.864894268090 -0.562717165293
  0.268750000000 -0.166287918927 -0.145729201042 -0.856945978852 -0.548579747450
  0.270312500000 -0.165598321197 -0.145420030015 -0.848788478543 -0.534554752525
  0.271875000000 -0.164910027219 -0.145110844787 -0.840423758701 -0.520645673343
  0.273437500000 -0.164223038069 -0.144801645388 -0.831853861451 -0.506855973857
  0.275000000000 -0.163537354821 -0.144492431849 -0.823080879012 -0.493189088292
  0.276562500000 -0.162852978546 -0.144183204198 -0.814106953180 -0.479648420286
  0.278125000000 -0.162169910312 -0.143873962467 -0.804934274812 -0.466237342043
  0.279687500000 -0.161488151188 -0.143564706686 -0.795565083285 -0.452959193494
  0.281250000000 -0.160807702239 -0.143255436886 -0.786001665952 -0.439817281465
  0.282812500000 -0.160128564527 -0.142946153095 -0.776246357586 -0.426814878855
  0.284375000000 -0.159450739115 -0.142636855345 -0.766301539805 -0.413955223815
  0.285937500000 -0.158774227060 -0.142327543665 -0.756169640493 -0.401241518950
  0.287500000000 -0.158099029421 -0.142018218086 -0.745853133208 -0.388676930514
  0.289062500000 -0.157425147252 -0.141708878638 -0.735354536578 -0.376264587628
  0.290625000000 -0.156752581606 -0.141399525352 -0.724676413685 -0.364007581493
  0.292187500000 -0.156081333534 -0.141090158256 -0.713821371438 -0.351908964629
  0.293750000000 -0.155411404084 -0.140780777383 -0.702792059941 -0.339971750107
