     Radius          vR         vTh          vX          Pr 
  0.200000000000 -0.197904247811 -0.159318208968 -0.989358246623 -1.224099240886
  0.206250000000 -0.194928309139 -0.158084050700 -0.996514368091 -1.162174244422
  0.212500000000 -0.191972497219 -0.156849645425 -0.999779122276 -1.099603236115
  0.218750000000 -0.189036885944 -0.155614995073 -0.999139760385 -1.036635464003
  0.225000000000 -0.186121548705 -0.154380101573 -0.994598779111 -0.973521756612
  0.231250000000 -0.183226558387 -0.153144966854 -0.986173910889 -0.910513523792
  0.237500000000 -0.180351987362 -0.151909592846 -0.973898054650 -0.847861755241
  0.243750000000 -0.177497907495 -0.150673981479 -0.957819147349 -0.785816020701
  0.250000000000 -0.174664390139 -0.149438134684 -0.937999976775 -0.724623475814
  0.256250000000 -0.171851506130 -0.148202054392 -0.914517936365 -0.664527877589
  0.262500000000 -0.169059325791 -0.146965742534 -0.887464722984 -0.605768613409
  0.268750000000 -0.166287918927 -0.145729201042 -0.856945978852 -0.548579747450
  0.275000000000 -0.163537354821 -0.144492431849 -0.823080879012 -0.493189088292
  0.281250000000 -0.160807702239 -0.143255436886 -0.786001665952 -0.439817281465
  0.287500000000 -0.158099029421 -0.142018218086 -0.745853133208 -0.388676930514
  0.293750000000 -0.155411404084 -0.140780777383 -0.702792059941 -0.339971750107
  0.300000000000 -0.152744893419 -0.139543116710 -0.656986598719 -0.293895754549
  0.306250000000 -0.150099564088 -0.138305238001 -0.608615618888 -0.250632484938
  0.312500000000 -0.147475482224 -0.137067143190 -0.557868008091 -0.210354278037
  0.318750000000 -0.144872713430 -0.135828834212 -0.504941934660 -0.173221579786
  0.325000000000 -0.142291322773 -0.134590313001 -0.450044073781 -0.139382306167
  0.331250000000 -0.139731374790 -0.133351581492 -0.393388800424 -0.108971253994
  0.337500000000 -0.137192933478 -0.132112641622 -0.335197352220 -0.082109563958
  0.343750000000 -0.134676062298 -0.130873495326 -0.275696965529 -0.058904238067
  0.350000000000 -0.132180824172 -0.129634144540 -0.215119988088 -0.039447713412
  0.356250000000 -0.129707281482 -0.128394591201 -0.153702971697 -0.023817493948
  0.362500000000 -0.127255496064 -0.127154837246 -0.091685748490 -0.012075841761
  0.368750000000 -0.124825529214 -0.125914884610 -0.029310494398 -0.004269529054
  0.375000000000 -0.122417441682 -0.124674735233  0.033179216548 -0.000429651826
  0.381250000000 -0.120031293668 -0.123434391052  0.095539363363 -0.000571506011
  0.387500000000 -0.117667144826 -0.122193854004  0.157526431008 -0.004694526538
  0.393750000000 -0.115325054261 -0.120953126029  0.218898361312 -0.012782289593
  0.400000000000 -0.113005080524 -0.119712209064  0.279415498199 -0.024802578031
  0.406250000000 -0.110707281614 -0.118471105049  0.338841523545 -0.040707509722
  0.412500000000 -0.108431714976 -0.117229815923  0.396944379993 -0.060433728276
  0.418750000000 -0.106178437500 -0.115988343625  0.453497177132 -0.083902655430
  0.425000000000 -0.103947505518 -0.114746690096  0.508279077499 -0.111020804051
  0.431250000000 -0.101738974801 -0.113504857275  0.561076158946 -0.141680150544
  0.437500000000 -0.099552900564 -0.112262847102  0.611682249999 -0.175758565150
  0.443750000000 -0.097389337458 -0.111020661519  0.659899734956 -0.213120298453
  0.450000000000 -0.095248339573 -0.109778302466  0.705540325570 -0.253616522120
  0.456250000000 -0.093129960432 -0.108535771885  0.748425796312 -0.297085921756
