     Radius          vR         vTh          vX          Pr 
  0.200000000000 -0.197904247811 -0.159318208968 -0.989358246623 -1.224099240886
  0.212500000000 -0.191972497219 -0.156849645425 -0.999779122276 -1.099603236115
  0.225000000000 -0.186121548705 -0.154380101573 -0.994598779111 -0.973521756612
  0.237500000000 -0.180351987362 -0.151909592846 -0.973898054650 -0.847861755241
  0.250000000000 -0.174664390139 -0.149438134684 -0.937999976775 -0.724623475814
  0.262500000000 -0.169059325791 -0.146965742534 -0.887464722984 -0.605768613409
  0.275000000000 -0.163537354821 -0.144492431849 -0.823080879012 -0.493189088292
  0.287500000000 -0.158099029421 -0.142018218086 -0.745853133208 -0.388676930514
  0.300000000000 -0.152744893419 -0.139543116710 -0.656986598719 -0.293895754549
  0.312500000000 -0.147475482224 -0.137067143190 -0.557868008091 -0.210354278037
  0.325000000000 -0.142291322773 -0.134590313001 -0.450044073781 -0.139382306167
  0.337500000000 -0.137192933478 -0.132112641622 -0.335197352220 -0.082109563958
  0.350000000000 -0.132180824172 -0.129634144540 -0.215119988088 -0.039447713412
  0.362500000000 -0.127255496064 -0.127154837246 -0.091685748490 -0.012075841761
  0.375000000000 -0.122417441682 -0.124674735233  0.033179216548 -0.000429651826
  0.387500000000 -0.117667144826 -0.122193854004  0.157526431008 -0.004694526538
  0.400000000000 -0.113005080524 -0.119712209064  0.279415498199 -0.024802578031
  0.412500000000 -0.108431714976 -0.117229815923  0.396944379993 -0.060433728276
  0.425000000000 -0.103947505518 -0.114746690096  0.508279077499 -0.111020804051
  0.437500000000 -0.099552900564 -0.112262847102  0.611682249999 -0.175758565150
  0.450000000000 -0.095248339573 -0.109778302466  0.705540325570 -0.253616522120
  0.462500000000 -0.091034252996 -0.107293071716  0.788388680335 -0.343355339491
  0.475000000000 -0.086911062240 -0.104807170385  0.858934493427 -0.443546563400
  0.487500000000 -0.082879179619 -0.102320614009  0.916076921026 -0.552595359584
  0.500000000000 -0.078939008318 -0.099833418129  0.958924274663 -0.668765899796
  0.512500000000 -0.075090942352 -0.097345598291  0.986807935714 -0.790208992550
  0.525000000000 -0.071335366524 -0.094857170044  0.999292788975 -0.914991518380
  0.537500000000 -0.067672656388 -0.092368148939  0.996184012486 -1.041127201043
  0.550000000000 -0.064103178212 -0.089878550534  0.977530117665 -1.166608224876
  0.562500000000 -0.060627288941 -0.087388390388  0.943622192301 -1.289437195013
  0.575000000000 -0.057245336161 -0.084897684064  0.894989358229 -1.407658931722
  0.587500000000 -0.053957658065 -0.082406447131  0.832390514558 -1.519391592772
  0.600000000000 -0.050764583418 -0.079914695157  0.756802495308 -1.622856628412
  0.612500000000 -0.047666431523 -0.077422443717  0.669404826238 -1.716407092158
  0.625000000000 -0.044663512195 -0.074929708387  0.571561318742 -1.798553856727
  0.637500000000 -0.041756125723 -0.072436504747  0.464798788032 -1.867989317822
  0.650000000000 -0.038944562842 -0.069942848378  0.350783227690 -1.923608208455
  0.662500000000 -0.036229104707 -0.067448754867  0.231293812402 -1.964525192474
  0.675000000000 -0.033610022861 -0.064954239801  0.108195134530 -1.990088957263
  0.687500000000 -0.031087579211 -0.062459318772 -0.016591892229 -1.999892581274
  0.700000000000 -0.028662025998 -0.059964007372 -0.141120008060 -1.993780011363
  0.712500000000 -0.026333605776 -0.057468321197 -0.263445993363 -1.971848546829
  0.725000000000 -0.024102551385 -0.054972275845 -0.381660992052 -1.934447290616
  0.737500000000 -0.021969085928 -0.052475886917 -0.493920298610 -1.882171592322
  0.750000000000 -0.019933422751 -0.049979170015 -0.598472144104 -1.815853571483
  0.762500000000 -0.017995765417 -0.047482140743 -0.693685031953 -1.736548871976
  0.775000000000 -0.016156307692 -0.044984814708 -0.778073196888 -1.645519858379
  0.787500000000 -0.014415233519 -0.042487207517 -0.850319789818 -1.544215521773
  0.800000000000 -0.012772717004 -0.039989334782 -0.909297426826 -1.434248414843
  0.812500000000 -0.011228922398 -0.037491212114 -0.954085781610 -1.317368983419
  0.825000000000 -0.009784004078 -0.034992855126 -0.983985946874 -1.195437703047
  0.837500000000 -0.008438106536 -0.032494279432 -0.998531340540 -1.070395464119
  0.850000000000 -0.007191364360 -0.029995500649 -0.997494986604 -0.944232676964
  0.862500000000 -0.006043902223 -0.027496534395 -0.980893057023 -0.818957588693
  0.875000000000 -0.004995834871 -0.024997396287 -0.948984619356 -0.696564316109
  0.887500000000 -0.004047267109 -0.022498101946 -0.902267594099 -0.579001103552
  0.900000000000 -0.003198293793 -0.019998666991 -0.841470984808 -0.468139310930
  0.912500000000 -0.002448999820 -0.017499107045 -0.767543502236 -0.365743625593
  0.925000000000 -0.001799460118 -0.014999437730 -0.681638760023 -0.273443972210
  0.937500000000 -0.001249739642 -0.012499674668 -0.585097272940 -0.192709567785
  0.950000000000 -0.000799893363 -0.009999833483 -0.479425538604 -0.124825534802
  0.962500000000 -0.000449966264 -0.007499929799 -0.366272529086 -0.070872444766
  0.975000000000 -0.000199993339 -0.004999979241 -0.247403959255 -0.031709117775
  0.987500000000 -0.000049999585 -0.002499997433 -0.124674733385 -0.007958951902
  1.000000000000  0.000000000000  0.000000000000  0.000000000000  0.000000000000
