         Delta_r             ROC
  0.600000000000  2.528382906195
  0.555555555556  0.611702743745
  0.529411764706  1.420596272491
  0.515151515152  1.557165245353
  0.507692307692  1.085567160774
  0.503875968992  0.633220850406
  0.501945525292  0.517539494410
  0.500974658869  0.501340654537
