 radius M_x M_theta A_actual 
  0.20000000000000001       0.16249962637212087        7.9243951803762105E-002
  0.26666666666666666       0.16249999977330151        9.1486030828924272E-002
  0.33333333333333337       0.16250000000073883       0.10226498889906965     
  0.40000000000000002       0.16250000144443694       0.11200377828426258     
  0.46666666666666667       0.16250238041923964       0.12095366571836880     
  0.53333333333333333       0.16589139037425249       0.12927837025729955     
  0.60000000000000009       0.18740372419110174       0.13709161222420568     
  0.66666666666666674       0.18749994135976444       0.14447618925940192     
  0.73333333333333339       0.18749999996442382       0.15149460437980830     
  0.80000000000000004       0.18750000000556247       0.15819541316541430     
  0.86666666666666670       0.18750000920338358       0.16461722603968351     
  0.93333333333333335       0.18751515934447349       0.17079134484061248     
   1.0000000000000000       0.19999999999999998       0.17674356345748571     
