 radius M_x M_theta A_expected A_actual vR vTh vX Pr S_1_e S_2_e S_3_e S_4_e S_1_a S_2_a S_3_a S_4_a 
  0.10000000000000005       0.17500000000000002        4.5708773260457559E-002  0.99625112459514753       0.99625112598299204        0.0000000000000000       0.87500000000000000       0.87500000000000000       0.87500000051528870       -4.6785492147094487E-015   0.0000000000000000        0.0000000000000000        5.8329769668614306E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        5.8330916292466957E-002
  0.14500000000000005       0.17500000000000002        5.5037891356533579E-002  0.99643846423359672       0.99643846555195492        2.0361933813851651E-003  0.87500000000000000       0.87500000000000000       0.90955862273794530        8.5908026967796744E-002   1.1596625210423660E-003   1.4888215170613780E-006   4.6825244756494244E-002   8.5908031057405868E-002   1.1601726822965009E-003   1.4888215170588913E-006   4.6824953906030871E-002
  0.19000000000000003       0.17500000000000002        6.2998735650106163E-002  0.99662581988592214       0.99662582113479625        2.9964561737473722E-003  0.87500000000000000       0.87500000000000000       0.94175911902742293       0.11540273124874859        1.4908769414474039E-003   2.1907157997593662E-006   2.6353781797003428E-002  0.11540272807230466        1.4904675466812540E-003   2.1907157997590337E-006   2.6353978359890128E-002
  0.23500000000000007       0.17500000000000002        7.0059210607534325E-002  0.99681319071097163       0.99681319189036555        3.0322301435651983E-003  0.87500000000000044       0.87500000000000044       0.97138822163790928       0.11467169697118615        1.3565964673407851E-003   2.2166280366867363E-006   4.6184749136976566E-003  0.11467168833672234        1.3564474312472484E-003   2.2166280366864001E-006   4.6186850627225433E-003
  0.28000000000000008       0.17500000000000002        7.6469038160236313E-002  0.99700057586732049       0.99700057697723898        2.2939491835645143E-003  0.87500000000000311       0.87500000000000311       0.99823266731546834        9.4430268399179368E-002   9.4023568551362523E-004   1.6767374376072899E-006  -1.5649172590540716E-002   9.4430244928336335E-002   9.4018619537878496E-004   1.6767374376070352E-006  -1.5648953645184312E-002
  0.32500000000000007       0.17500000000000002        8.2380158653951971E-002  0.99718797451328633       0.99718797555373551        9.3076458754864921E-004  0.87500000000002343       0.87500000000002343        1.0220792050163414        5.9985029525392676E-002   3.5410930706802972E-004   6.8025193042439991E-007  -3.3252732867074697E-002   5.9984965725583532E-002   3.5409925096068314E-004   6.8025193042429646E-007  -3.3252511457613348E-002
  0.37000000000000011       0.17500000000000002        8.7893177522657726E-002  0.99737538580694385       0.99737538677793114       -9.0974485598051269E-004  0.87500000000017286       0.87500000000017286        1.0427146168874126        1.4303867245267639E-002  -3.2438655932108404E-004  -6.6480803491151417E-007  -4.7602264205174827E-002   1.4303693823558856E-002  -3.2438114926865191E-004  -6.6480803491141317E-007  -4.7602048196361865E-002
  0.41500000000000009       0.17500000000000002        9.3078792360508228E-002  0.99756280890614046       0.99756280980767453       -3.0818704462361735E-003  0.87500000000127731       0.87500000000127731        1.0599257752966347       -4.0804746726814264E-002  -1.0376170164739468E-003  -2.2518310628245468E-006  -5.8389867955483565E-002  -4.0805218105185954E-002  -1.0376061831359454E-003  -2.2518310628242046E-006  -5.8389666605893425E-002
  0.46000000000000008       0.17500000000000002        9.7988931978186658E-002  0.99775024296851134       0.99775024380060218       -5.4420692423375050E-003  0.87500000000943778       0.87500000000943778        1.0734997978549181      -0.10416259945409544       -1.7403326597022057E-003  -3.9758347401664686E-006  -6.5455486030750243E-002 -0.10416388056635606       -1.7403207022702555E-003  -3.9758347401658638E-006  -6.5455309699831543E-002
  0.50500000000000000       0.17500000000000002       0.10266306895270494       0.99793768715149422       0.99793768791415294       -7.8492462568324761E-003  0.87500000006973666       0.87500000006973666        1.0832244687880097      -0.17495100718606055       -2.3956726367675863E-003  -5.7336754462251209E-006  -6.8724062192350499E-002 -0.17495448793319174       -2.3956613604327426E-003  -5.7336754462242494E-006  -6.8723921878682370E-002
  0.55000000000000004       0.17500000000000002       0.10713203941707636       0.99812514061234492       0.99812514130558383       -1.0165009910265976E-002  0.87500000051528837       0.87500000051528837        1.0888893841865954      -0.25254437234379951       -2.9728121613411028E-003  -7.4242383490514269E-006  -6.8172978871936241E-002 -0.25255382161027351       -2.9728022529553759E-003  -7.4242383490502969E-006  -6.8172885585026294E-002
  0.59500000000000008       0.17500000000000002       0.11142047703018867       0.99831260250815212       0.99831260313198511       -1.2253886303727451E-002  0.87500000380749487       0.87500000380749487        1.0902890639559002      -0.33635995785004330       -3.4454812250471235E-003  -8.9485970412280068E-006  -6.3813533191942606E-002 -0.33638555223690031       -3.4454728649885671E-003  -8.9485970412259705E-006  -6.3813497182001938E-002
  0.64000000000000012       0.17500000000000002       0.11554843017524709       0.99850007199585300       0.99850007255029483       -1.3983477419849538E-002  0.87500002813379052       0.87500002813379052        1.0872314023826350      -0.42562122117644652       -3.7909753084630791E-003  -1.0210131957301947E-005  -5.5679356037723116E-002 -0.42569012135685563       -3.7909684526051526E-003  -1.0210131957185512E-005  -5.5679385933028541E-002
  0.68500000000000005       0.17500000000000004       0.11953247431868483       0.99868754823224792       0.99868754871731480       -1.5224548861974538E-002  0.87500020788200694       0.87500020788200694        1.0795605757723843      -0.51881978151848440       -3.9894575971021421E-003  -1.1114597096801440E-005  -4.3818430914174089E-002 -0.51900215480570744       -3.9894521095170943E-003  -1.1114597078226280E-005  -4.3818532840259966E-002
  0.73000000000000009       0.17500000000000468       0.12338649974486583       0.99887503037401593       0.99887503078972517       -1.5851034345643347E-002  0.87500153604365050       0.87500153604365050        1.0672188451123783      -0.61233778436053810       -4.0234401882536710E-003  -1.1570125774166916E-005  -2.8287057188228631E-002 -0.61279823504982966       -4.0234359039171925E-003  -1.1570122903848664E-005  -2.8287233962606993E-002
  0.77500000000000002       0.17500000000069441       0.12712228345366325       0.99906251757772946       0.99906251792409995       -1.5739946941952743E-002  0.87501134946717563       0.87501134946717563        1.0504111362694162      -0.69689651143250109       -3.8773782295850783E-003  -1.1487169318264057E-005  -9.1449236992310057E-003 -0.69790707050147394       -3.8773749834094544E-003  -1.1486746311528947E-005  -9.1451742046351290E-003
  0.82000000000000006       0.17500000010305769       0.13074991338093586       0.99925000899987038       0.99925000927692198       -1.4771191000688216E-002  0.87508383753261665       0.87508383753261665        1.0300277977497023      -0.74901088915411607       -3.5373370325227937E-003  -1.0778525189329762E-005   1.3549113420378261E-002 -0.75031579443129415       -3.5373346719581402E-003  -1.0719612166249883E-005   1.3548794586309445E-002
  0.86500000000000010       0.17500001529511136       0.13427810903631640       0.99943750379684426       0.99943750400459808       -1.2827273581125842E-002  0.87561815578915869       0.87561815578915869        1.0086238524201345      -0.71498480153100119       -2.9907077175760780E-003  -9.3800951335558588E-006   3.9740720252370632E-002 -0.71250090835342283       -2.9907061071845933E-003  -1.8404629535916042E-006   3.9740342774584256E-002
  0.91000000000000003       0.17500226989343515       0.13771446788925620       0.99962500112499597       0.99962500126347442       -9.7929197822745340E-003  0.87949655249052294       0.87949655249052294       0.99203380028358368      -0.50775394608233027       -2.2259566347920521E-003  -9.6131416960198646E-006   6.9383282422145059E-002 -0.49377821892517898       -2.2259556569714433E-003   3.9768471653054647E-004   6.9382859873565170E-002
  0.95500000000000018       0.17533464254621425       0.14106565749652017       0.99981250014062484       0.99981250020985168       -5.5546021659003131E-003  0.90480073050552945       0.90480073050552945       0.98895038719863204      -0.13523631510744427       -1.2324000828013569E-003  -2.0921044977783386E-004  0.10244058108149427      -0.15792731163181137       -1.2324008850201176E-003  -8.0953425237419098E-004  0.10244122360289756     
   1.0000000000000000       0.19999999999999984       0.14433756729740641        1.0000000000000000        1.0000000000000000       -2.7755575615628914E-016  0.99999999999999956       0.99999999999999956       0.99999999999999944       -5.4192761389515454E-015  -6.0176045871638430E-017  -3.8572540223608767E-016  0.13888888888888840        0.0000000000000000       -6.0175891041820999E-017  -3.1326208578426816E-016  0.13888628906902512     
