         Delta_r             ROC
  0.600000000000  0.004602778745
  0.555555555556  0.043214925506
  0.529411764706  1.694523020949
  0.515151515152  2.320619447979
  0.507692307692  2.205318033830
  0.503875968992  2.003958044057
  0.501945525292  1.990833356418
  0.500974658869  1.997509954685
