radius      S_expected         S_actual            Error 
  0.100000000000  0.207031273120  0.206848198103  0.346169882132
  0.114062500000  0.213756636343  0.213848179838  0.354643570723
  0.128125000000  0.213536714289  0.213628440856  0.351057595127
  0.142187500000  0.208620663703  0.208712786270  0.337832279081
  0.156250000000  0.200450927257  0.200543636402  0.320522955936
  0.170312500000  0.189996796811  0.190090256484  0.302266175265
  0.184375000000  0.177935232734  0.178029576746  0.284432996662
  0.198437500000  0.164754699570  0.164850028995  0.267557261874
  0.212500000000  0.150817673461  0.150914055028  0.251815689310
  0.226562500000  0.136399775559  0.136497241101  0.237220462630
  0.240625000000  0.121715094977  0.121813641964  0.223662942947
  0.254687500000  0.106933043760  0.107032636882  0.210849863080
  0.268750000000  0.092189852912  0.092290426671  0.198100734919
  0.282812500000  0.077596584345  0.077698046559  0.183975274252
  0.296875000000  0.063244825207  0.063347061302  0.166153492883
  0.310937500000  0.049210810551  0.049313688493  0.143811632700
  0.325000000000  0.035558463085  0.035661838771  0.122038206032
  0.339062500000  0.022341677012  0.022445399936  0.102094100468
  0.353125000000  0.009606068709  0.009709987704  0.084029032703
  0.367187500000 -0.002609651845 -0.002505682996  0.072116325788
  0.381250000000 -0.014272581417 -0.014168698697  0.065642702740
  0.395312500000 -0.025354720167 -0.025251044548  0.062439957465
  0.409375000000 -0.035832211548 -0.035728844905  0.061141320258
  0.423437500000 -0.045684688445 -0.045581710290  0.061098383063
  0.437500000000 -0.054894700096 -0.054792165256  0.062033382017
  0.451562500000 -0.063447202764 -0.063345140081  0.063848107427
  0.465625000000 -0.071329103306 -0.071227515407  0.066567151558
  0.479687500000 -0.078528849210 -0.078427713337  0.070391348723
  0.493750000000 -0.085036061833 -0.084935331713  0.075914448019
  0.507812500000 -0.090841211718 -0.090740820385  0.084675061576
  0.521875000000 -0.095935336175 -0.095835199625  0.100317984741
  0.535937500000 -0.100309799970 -0.100209821512  0.129932366827
  0.550000000000 -0.103956100114 -0.103856175235  0.178439943795
  0.564062500000 -0.106865715454 -0.106765736996  0.228035050175
  0.578125000000 -0.109030001147 -0.108929864597  0.259994781293
  0.592187500000 -0.110440127274 -0.110339735941  0.278648240735
  0.606250000000 -0.111087059842 -0.110986329723  0.291199560855
  0.620312500000 -0.110961581383 -0.110860445510  0.301428107630
  0.634375000000 -0.110054347268 -0.109952759369  0.310938546835
  0.648437500000 -0.108355972891 -0.108253910209  0.320354302246
  0.662500000000 -0.105857145996 -0.105754611156  0.329890965713
  0.676562500000 -0.102548757704 -0.102445779549  0.339583226137
  0.690625000000 -0.098422045339 -0.098318678696  0.349344751391
  0.704687500000 -0.093468739846 -0.093365064227  0.358919818338
  0.718750000000 -0.087681210596 -0.087577327876  0.367710121355
  0.732812500000 -0.081052600594 -0.080948631746  0.374468543137
  0.746875000000 -0.073576945540 -0.073473026545  0.377308370871
  0.760937500000 -0.065249270903 -0.065145547979  0.376173396176
  0.775000000000 -0.056065662014 -0.055962286328  0.376451232742
  0.789062500000 -0.046023303216 -0.045920425273  0.377275246752
  0.803125000000 -0.035120483287 -0.035018247192  0.376990888341
  0.817187500000 -0.023356565591 -0.023255103378  0.380491966979
  0.831250000000 -0.010731922671 -0.010631348913  0.387840004671
  0.845312500000  0.002752163652  0.002851756774  0.397275409717
  0.859375000000  0.017093634432  0.017192181420  0.407613705102
  0.873437500000  0.032289814540  0.032387280083  0.418285028677
  0.887500000000  0.048337597954  0.048433979520  0.429047914360
  0.901562500000  0.065233652039  0.065328981465  0.439825794556
  0.915625000000  0.082974634820  0.083068978833  0.450664762298
  0.929687500000  0.101557418756  0.101650878429  0.461801154276
  0.943750000000  0.120979314339  0.121072023485  0.473903453548
  0.957812500000  0.141238286830  0.141330409397  0.488673435031
  0.971875000000  0.162333159728  0.162424886295  0.510069717230
  0.985937500000  0.184263799036  0.184355342531  0.545566273738
  1.000000000000  0.207031273120  0.206848198103  0.600000027930
