   Delta_r                 ROC
      0.225000000000      2.044593130417
      0.112500000000      2.023273723139
      0.056250000000      2.011915310354
      0.028125000000      2.006031997559
      0.014062500000      2.003035195489
      0.007031250000      2.001522424012
      0.003515625000      2.000762177477
      0.001757812500      2.000380538607
