radius      S_expected         S_actual            Error 
  0.100000000000 -0.000000000000  0.000000000000  0.048312557153
  0.100878906250 -0.002358572057 -0.002753673970  0.000504539786
  0.101757812500 -0.007114863073 -0.007505899946  0.000737461218
  0.102636718750 -0.014201208812 -0.014585536158  0.001010390763
  0.103515625000 -0.023536437510 -0.023911507389  0.001296790079
  0.104394531250 -0.035027105219 -0.035390501507  0.001588175151
  0.105273437500 -0.048568838847 -0.048918309320  0.001881239708
  0.106152343750 -0.064047750886 -0.064381235389  0.002174476968
  0.107031250000 -0.081341892702 -0.081657546862  0.002467120018
  0.107910156250 -0.100322717157 -0.100618931215  0.002758746698
  0.108789062500 -0.120856525615 -0.121131938128  0.003049110933
  0.109667968750 -0.142805878728 -0.143059385076  0.003338062857
  0.110546875000 -0.166030954478 -0.166261710227  0.003625507814
  0.111425781250 -0.190390840424 -0.190598259793  0.003911384000
  0.112304687500 -0.215744750112 -0.215928499872  0.004195649684
  0.113183593750 -0.241953155900 -0.242113145163  0.004478275676
  0.114062500000 -0.268878832331 -0.269015198773  0.004759240803
  0.114941406250 -0.296387805625 -0.296500898716  0.005038529155
  0.115820312500 -0.324350206063 -0.324440567937  0.005316128429
  0.116699218750 -0.352641021092 -0.352709365673  0.005592028929
  0.117578125000 -0.381140747976 -0.381187938978  0.005866222973
  0.118457031250 -0.409735945852 -0.409762974221  0.006138704546
  0.119335937500 -0.438319688081 -0.438327649420  0.006409469090
  0.120214843750 -0.466791916878 -0.466781989316  0.006678513370
  0.121093750000 -0.495059703296 -0.495033126205  0.006945835369
  0.121972656250 -0.523037416678 -0.522995470586  0.007211434193
  0.122851562500 -0.550646808723 -0.550590796668  0.007475309978
  0.123730468750 -0.577817018139 -0.577748248664  0.007737463779
  0.124609375000 -0.604484502628 -0.604404274561  0.007997897460
  0.125488281250 -0.630592905502 -0.630502494566  0.008256613575
  0.126367187500 -0.656092864607 -0.655993511897  0.008513615246
  0.127246093750 -0.680941771439 -0.680834673730  0.008768906045
  0.128125000000 -0.705103488355 -0.704989790181  0.009022489881
  0.129003906250 -0.728548031644 -0.728428819041  0.009274370896
  0.129882812500 -0.751251227912 -0.751127523731  0.009524553375
  0.130761718750 -0.773194350879 -0.773067111510  0.009773041664
  0.131640625000 -0.794363745107 -0.794233858492  0.010019840105
  0.132519531250 -0.814750442685 -0.814618727457  0.010264952983
  0.133398437500 -0.834349778202 -0.834216983818  0.010508384489
  0.134277343750 -0.853161006757 -0.853027814468  0.010750138688
  0.135156250000 -0.871186929060 -0.871053953587  0.010990219501
  0.136035156250 -0.888433527071 -0.888301318860  0.011228630700
  0.136914062500 -0.904909612996 -0.904778660929  0.011465375903
  0.137792968750 -0.920626493909 -0.920497228362  0.011700458578
  0.138671875000 -0.935597653697 -0.935470449851  0.011933882055
  0.139550781250 -0.949838453593 -0.949713634917  0.012165649532
  0.140429687500 -0.963365852103 -0.963243693921  0.012395764096
  0.141308593750 -0.976198144746 -0.976078877845  0.012624228733
  0.142187500000 -0.988354723739 -0.988238537941  0.012851046348
  0.143066406250 -0.999855857436 -0.999742905112  0.013076219775
  0.143945312500 -1.010722489135 -1.010612888612  0.013299751799
  0.144824218750 -1.020976054658 -1.020869893497  0.013521645166
  0.145703125000 -1.030638317979 -1.030535656098  0.013741902595
  0.146582031250 -1.039731224042 -1.039632096675  0.013960526793
  0.147460937500 -1.048276767850 -1.048181188328  0.014177520464
  0.148339843750 -1.056296878833 -1.056204841183  0.014392886318
  0.149218750000 -1.063813319497 -1.063724800854  0.014606627077
  0.150097656250 -1.070847597311 -1.070762560146  0.014818745483
  0.150976562500 -1.077420888819 -1.077339282993  0.015029244305
  0.151855468750 -1.083553974987 -1.083475739616  0.015238126339
  0.152734375000 -1.089267186785 -1.089192251954  0.015445394414
  0.153613281250 -1.094580360103 -1.094508648403  0.015651051392
  0.154492187500 -1.099512799077 -1.099444226999  0.015855100174
  0.155371093750 -1.104083246997 -1.104017726182  0.016057543694
  0.156250000000 -1.108309864004 -1.108247302353  0.016258384928
  0.157128906250 -1.112210210820 -1.112150513490  0.016457626883
  0.158007812500 -1.115801237835 -1.115744308112  0.016655272609
