     radius          vR         vTh          vX          Pr 
  0.100000000000  0.000000000000  0.700000000000  0.750000000000  0.666666717650
  0.156250000000  0.009579049483  0.749807326534  0.809627828762  0.765187847152
  0.212500000000  0.015357518101  0.749999627426  0.812430902692  0.813109217540
  0.268750000000  0.017845915228  0.750000045683  0.812498375008  0.849325381117
  0.325000000000  0.017576043117  0.750024031170  0.812500000000  0.912730913366
  0.381250000000  0.015098628687  0.761072731797  0.812501624992  0.966541846971
  0.437500000000  0.010973336327  0.848473284612  0.812569097308  0.973974214629
  0.493750000000  0.005757526875  0.849997007153  0.815372171238  0.973922592380
  0.550000000000  0.000000000000  0.850000000000  0.875000000000  1.005281556264
  0.606250000000 -0.005757526875  0.850002992847  0.934627828762  1.031267138977
  0.662500000000 -0.010973336327  0.851526715388  0.937430902692  1.015095373218
  0.718750000000 -0.015098628687  0.938927268203  0.937498375008  0.995660835026
  0.775000000000 -0.017576043117  0.949975968830  0.937500000000  1.011858100442
  0.831250000000 -0.017845915228  0.949999954317  0.937501624992  1.026903202161
  0.887500000000 -0.015357518101  0.950000372574  0.937569097308  1.004012172869
  0.943750000000 -0.009579049483  0.950192673466  0.940372171238  0.982079588047
  1.000000000000 -0.000000000000  1.000000000000  1.000000000000  1.000000000000
