#   j       Re{gam}       Im{gam}      Re{gam}/k      Im{gam}/k      kappa
    1   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
    2   0.132773E+02   0.119501E+02   0.663864E+00   0.597504E+00   0.832196E+00  -0.749009E+00
    3   0.721347E+01   0.823321E+01   0.360674E+00   0.411660E+00   0.120405E+01  -0.137426E+01
    4   0.809839E+01  -0.170749E+01   0.404920E+00  -0.853747E-01   0.236451E+01   0.498543E+00
    5   0.845858E+01   0.200876E+01   0.422929E+00   0.100438E+00   0.223823E+01  -0.531541E+00
    6   0.103688E+02  -0.829633E+00   0.518439E+00  -0.414817E-01   0.191660E+01   0.153352E+00
    7   0.110813E+02   0.170284E+01   0.554064E+00   0.851422E-01   0.176321E+01  -0.270950E+00
    8   0.133149E+02  -0.204669E+00   0.665743E+00  -0.102335E-01   0.150173E+01   0.230838E-01
    9   0.136653E+02   0.142119E+01   0.683264E+00   0.710594E-01   0.144790E+01  -0.150582E+00
   10   0.157298E+02   0.122823E+01   0.786492E+00   0.614113E-01   0.126376E+01  -0.986778E-01
   11   0.161483E+02   0.828946E-02   0.807413E+00   0.414473E-03   0.123852E+01  -0.635778E-03
   12   0.175126E+02   0.910211E+00   0.875632E+00   0.455105E-01   0.113896E+01  -0.591966E-01
   13   0.188747E+02   0.521051E+00   0.943735E+00   0.260526E-01   0.105881E+01  -0.292294E-01
   14   0.200031E+02  -0.136723E-02   0.100016E+01  -0.683616E-04   0.999844E+00   0.683402E-04
   15   0.197214E+02   0.160161E+00   0.986069E+00   0.800804E-02   0.101406E+01  -0.823537E-02
   16   0.195811E+02  -0.109465E-01   0.979056E+00  -0.547323E-03   0.102139E+01   0.570989E-03
   17   0.182795E+02   0.266011E-02   0.913975E+00   0.133005E-03   0.109412E+01  -0.159221E-03
   18  -0.721347E+01  -0.823321E+01  -0.360674E+00  -0.411660E+00  -0.120405E+01   0.137426E+01
   19  -0.132773E+02  -0.119501E+02  -0.663864E+00  -0.597504E+00  -0.832196E+00   0.749009E+00
   20  -0.809839E+01   0.170749E+01  -0.404920E+00   0.853747E-01  -0.236451E+01  -0.498543E+00
   21  -0.845858E+01  -0.200876E+01  -0.422929E+00  -0.100438E+00  -0.223823E+01   0.531541E+00
   22  -0.103688E+02   0.829633E+00  -0.518439E+00   0.414817E-01  -0.191660E+01  -0.153352E+00
   23  -0.110813E+02  -0.170284E+01  -0.554064E+00  -0.851422E-01  -0.176321E+01   0.270950E+00
   24  -0.133149E+02   0.204669E+00  -0.665743E+00   0.102335E-01  -0.150173E+01  -0.230838E-01
   25  -0.136653E+02  -0.142119E+01  -0.683264E+00  -0.710594E-01  -0.144790E+01   0.150582E+00
   26  -0.157298E+02  -0.122823E+01  -0.786492E+00  -0.614113E-01  -0.126376E+01   0.986778E-01
   27  -0.161483E+02  -0.828946E-02  -0.807413E+00  -0.414473E-03  -0.123852E+01   0.635778E-03
   28  -0.175126E+02  -0.910211E+00  -0.875632E+00  -0.455105E-01  -0.113896E+01   0.591966E-01
   29  -0.188747E+02  -0.521051E+00  -0.943735E+00  -0.260526E-01  -0.105881E+01   0.292294E-01
   30  -0.197214E+02  -0.160161E+00  -0.986069E+00  -0.800804E-02  -0.101406E+01   0.823537E-02
   31  -0.200031E+02   0.136723E-02  -0.100016E+01   0.683616E-04  -0.999844E+00  -0.683402E-04
   32  -0.195811E+02   0.109465E-01  -0.979056E+00   0.547323E-03  -0.102139E+01  -0.570989E-03
   33  -0.182795E+02  -0.266011E-02  -0.913975E+00  -0.133005E-03  -0.109412E+01   0.159221E-03
   34   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   35   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   36   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   37   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   38   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   39   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   40   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   41   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   42   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   43   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   44   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   45   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   46   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   47   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   48   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   49   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
