          21
  0.50000000000000000       0.30578831450751548       0.25482359542292959       0.90887016640389817       0.87478753719523517       0.98107084465657945     
  0.50318253170649307       0.30576295978794343       0.25642430034694669       0.90924705918221083       0.87529544233210466       0.98115219779419904     
  0.51262763850581528       0.30568680289017847       0.26117250647997470       0.91038024429226860       0.87682304309956494       0.98139663591489257     
  0.52803645716277081       0.30555964702030147       0.26891105577417795       0.91227605380469123       0.87938040758003055       0.98180503520501816     
  0.54893748387205854       0.30538141809807173       0.27939217878672773       0.91494130891770920       0.88297931662567686       0.98237804339377477     
  0.57472006178344448       0.30515249108341957       0.29229543088139154       0.91837843121868612       0.88762667590007904       0.98311502860381017     
  0.60467094242438857       0.30487405794550310       0.30724747323109169       0.92257974761257722       0.89331676287471740       0.98401288066833703     
  0.63800804705155012       0.30454848402062401       0.32384063920418094       0.92752166690645488       0.90002316786376291       0.98506482790334293     
  0.67390767190161838       0.30417961425501872       0.34164829280422004       0.93315921597707585       0.90769104192444694       0.98625938735159735     
  0.71152378286367779       0.30377300689082093       0.36023619832471832       0.93942123583355563       0.91623003138878889       0.98757951889985729     
  0.75000001074690614       0.30333608317217886       0.37917010939843093       0.94620644179285784       0.92550817787501138       0.98900202330929010     
  0.78847623839063807       0.30287818518488008       0.39802042024192891       0.95338058095224720       0.93534713943489423       0.99049721859920936     
  0.82609234863511716       0.30241053072111357       0.41636504262566165       0.96077506173747673       0.94551932706024211       0.99202894583278711     
  0.86199197229304991       0.30194604671481534       0.43379178055632178       0.96818764003399482       0.95574788964239576       0.99355498528300534     
  0.89532907526200389       0.30149905520265941       0.44990145047827484       0.97538595088482694       0.96571081306106499       0.99502799369751993     
  0.92527995379572991       0.30108478302046299       0.46431285686961893       0.98211476583008051       0.97505056170890303       0.99639708453685205     
  0.95106252918091061       0.30071867469173796       0.47667043887375971       0.98810769181217584       0.98339046273223241       0.99761014279384319     
  0.97196355299222914       0.30041551302663233       0.48665488235891474       0.99310346533093796       0.99035818729629221       0.99861687226985685     
  0.98737236844670428       0.30018839585049578       0.49399621231853474       0.99686597600070448       0.99561511831678284       0.99937240795080695     
  0.99681747182639691       0.30004767331744003       0.49848793857280538       0.99920582335979058       0.99888832933239613       0.99984111419057864     
  0.99999999999999900       0.30000000000000004       0.49999999999999956       0.99999999999999944       0.99999999999999922       0.99999999999999989     
