GridP      S_expected         S_actual            Error 
 130  0.000000000000  0.000000000000  0.000000000000
 131 -0.109338394847 -0.022290405144  0.087047989703
 132 -0.106588412977 -0.021184772623  0.085403640354
 133 -0.104157865716 -0.019718847532  0.084439018184
 134 -0.101891647400 -0.018070800687  0.083820846713
 135 -0.099643354478 -0.016420511935  0.083222842543
 136 -0.097316554639 -0.014895088495  0.082421466144
 137 -0.094871078901 -0.013555506674  0.081315572227
 138 -0.092307541767 -0.012411539563  0.079896002204
 139 -0.089647492917 -0.011444507979  0.078202984939
 140 -0.086918596038 -0.010625563575  0.076293032462
 141 -0.084146487878 -0.009926477325  0.074220010553
 142 -0.081351534159 -0.009324500438  0.072027033721
 143 -0.078548282647 -0.008803756212  0.069744526435
 144 -0.075746083245 -0.008355007201  0.067391076044
 145 -0.072950081284 -0.007974802347  0.064975278937
 146 -0.070162310450 -0.007664350022  0.062497960428
 147 -0.067382935768 -0.007427994188  0.059954941580
 148 -0.064611893780 -0.007270821002  0.057341072778
 149 -0.061851250506 -0.007194712777  0.054656537729
 150 -0.059108426490 -0.007192341143  0.051916085347
 151 -0.056399773235 -0.007239687247  0.049160085988
 152 -0.053752676694 -0.007290189697  0.046462486998
 153 -0.051203024857 -0.007276743775  0.043926281082
 154 -0.048785534257 -0.007127757415  0.041657776843
 155 -0.046519163767 -0.006795392722  0.039723771046
 156 -0.044396347130 -0.006280536762  0.038115810369
 157 -0.042385099132 -0.005635018884  0.036750080248
 158 -0.040443508447 -0.004937680147  0.035505828300
 159 -0.038536196361 -0.004262001150  0.034274195211
 160 -0.036642992536 -0.003655648165  0.032987344371
 161 -0.034758421804 -0.003137755387  0.031620666418
 162 -0.032886489926 -0.002707019416  0.030179470509
 163 -0.031035301007 -0.002351780527  0.028683520480
 164 -0.029213502364 -0.002057427077  0.027156075287
 165 -0.027428595050 -0.001810374814  0.025618220236
 166 -0.025686453301 -0.001599572125  0.024086881177
 167 -0.023991431571 -0.001416663085  0.022574768486
 168 -0.022346672682 -0.001255592366  0.021091080316
 169 -0.020754429907 -0.001112072658  0.019642357248
 170 -0.019216333776 -0.000983096626  0.018233237150
 171 -0.017733590770 -0.000866549863  0.016867040907
 172 -0.016307122714 -0.000760926073  0.015546196642
 173 -0.014937661025 -0.000665126547  0.014272534478
 174 -0.013625808909 -0.000578322940  0.013047485968
 175 -0.012372081752 -0.000499865134  0.011872216617
 176 -0.011176933068 -0.000429220156  0.010747712912
 177 -0.010040771087 -0.000365931934  0.009674839153
 178 -0.008963969369 -0.000309594663  0.008654374707
 179 -0.007946873692 -0.000259834641  0.007687039052
 180 -0.006989806664 -0.000216296880  0.006773509783
 181 -0.006093070977 -0.000178633605  0.005914437372
 182 -0.005256951883 -0.000146492229  0.005110459654
 183 -0.004481719152 -0.000119500677  0.004362218475
 184 -0.003767628541 -0.000097248187  0.003670380354
 185 -0.003114922512 -0.000079260638  0.003035661874
 186 -0.002523829567 -0.000064971649  0.002458857919
 187 -0.001994561202 -0.000053695712  0.001940865490
 188 -0.001527305316 -0.000044618917  0.001482686399
 189 -0.001122215426 -0.000036836205  0.001085379221
 190 -0.000779397270 -0.000029475208  0.000749922062
 191 -0.000498898954 -0.000021934885  0.000476964069
 192 -0.000280716196 -0.000014198682  0.000266517514
 193 -0.000124823597 -0.000007045549  0.000117778048
 194 -0.000031226554 -0.000001874396  0.000029352158
 195  0.000000000000  0.000000000000  0.000000000000
