GridP      S_expected         S_actual            Error 
  18  0.000000000000  0.000000000000  0.000000000000
  19 -0.109338394847 -0.022297679306  0.087040715542
  20 -0.089647492917 -0.011441778738  0.078205714179
  21 -0.067382935768 -0.007426250566  0.059956685202
  22 -0.046519163767 -0.006794371340  0.039724792428
  23 -0.031035301007 -0.002351252361  0.028684048646
  24 -0.017733590770 -0.000866325317  0.016867265453
  25 -0.007946873692 -0.000259767741  0.007687105951
  26 -0.001994561202 -0.000053687322  0.001940873880
  27  0.000000000000  0.000000000000  0.000000000000
