GridP      S_expected         S_actual            Error 
  17  0.000000000000  0.000000000000  0.000000000000
  18 -0.564674516399 -0.320520561643  5.553531870239
  19  0.195701589039  0.078056221174  5.078898085743
  20  0.219894355780  0.172047734313  4.621875143368
  21 -0.084051068729 -0.097561620683  4.180713863564
  22 -0.421307969418 -0.398090198524  3.755279238234
  23 -0.539063382054 -0.444486624330  3.346967852704
  24 -0.143933315784 -0.133374632102  2.952267807153
  25  0.212455913555  0.149170236292  2.576393286677
  26  0.157942710085  0.151512418730  2.216230647359
  27  0.068809351009  0.072630847422  1.874319234379
  28  0.023708880006  0.024161001327  1.550273637760
  29 -0.001963903446 -0.002312112392  1.244458258135
  30 -0.015312816443 -0.016000130168  0.957207976695
  31 -0.019404351202 -0.020638016757  0.688844017604
  32 -0.016855215305 -0.016590236408  0.439668243187
  33 -0.005739708974 -0.004641059936  0.209968691996
  34  0.000000000000  0.000000000000  0.000000000000
