GridP      S_expected         S_actual            Error 
 444 -0.245809952995  0.232454828612  5.720097986668
 445 -0.234170488331  0.236737383121  5.543355401157
 446 -0.223065154111  0.240512850876  5.369817077761
 447 -0.212509749761  0.243765252822  5.199467690256
 448 -0.202500763282  0.246497913260  5.032291653126
 449 -0.193020687719  0.248728143448  4.868273122928
 450 -0.184042860849  0.250482402001  4.707395999237
 451 -0.175535471605  0.251792288547  4.549643925408
 452 -0.167464627570  0.252691476327  4.395000289325
 453 -0.159796536997  0.253213530249  4.243448224258
 454 -0.152498940494  0.253390475302  4.094970609836
 455 -0.145541954372  0.253251953292  3.949550073182
 456 -0.138898481642  0.252824811937  3.807168990166
 457 -0.132544324142  0.252132992830  3.667809486775
 458 -0.126458101552  0.251197612525  3.531453440565
 459 -0.120621056082  0.250037157930  3.398082482178
 460 -0.115016798656  0.248667740232  3.267677996906
 461 -0.109631034076  0.247103369824  3.140221126287
 462 -0.104451288989  0.245356228434  3.015692769719
 463 -0.099466656667  0.243436924447  2.894073586086
 464 -0.094667565883  0.241354724133  2.775343995391
 465 -0.090045576738  0.239117755917  2.659484180380
 466 -0.085593203550  0.236733187592  2.546474088164
 467 -0.081303763293  0.234207377987  2.436293431831
 468 -0.077171247239  0.231546005430  2.328921692031
 469 -0.073190213116  0.228754175695  2.224338118544
 470 -0.069355695051  0.225836512167  2.122521731811
 471 -0.065663128719  0.222797230799  2.023451324433
 472 -0.062108289349  0.219640202218  1.927105462607
 473 -0.058687240488  0.216369003069  1.833462487516
 474 -0.055396291738  0.212986958392  1.742500516628
 475 -0.052231963896  0.209497176592  1.654197444908
 476 -0.049190960203  0.205902578304  1.568530945912
 477 -0.046270142578  0.202205920272  1.485478472739
 478 -0.043466511925  0.198409815158  1.405017258806
 479 -0.040777191734  0.194516748057  1.327124318403
 480 -0.038199414313  0.190529090382  1.251776446993
 481 -0.035730509110  0.186449111658  1.178950221166
 482 -0.033367892663  0.182278989691  1.108621998204
 483 -0.031109059753  0.178020819536  1.040767915123
 484 -0.028951575424  0.173676621594  0.975363887095
 485 -0.026893067548  0.169248349171  0.912385605072
 486 -0.024931219626  0.164737895795  0.851808532423
 487 -0.023063763570  0.160147102559  0.793607900309
 488 -0.021288472189  0.155477765756  0.737758701462
 489 -0.019603151130  0.150731645065  0.684235681930
 490 -0.018005630032  0.145910472514  0.633013330196
 491 -0.016493752677  0.141015962464  0.584065862905
 492 -0.015065365946  0.136049822768  0.537367206174
 493 -0.013718307485  0.131013767240  0.492890971114
 494 -0.012450392060  0.125909529420  0.450610421686
 495 -0.011259396787  0.120738877476  0.410498432370
 496 -0.010143045671  0.115503629790  0.372527432149
 497 -0.009098994286  0.110205670404  0.336669329969
 498 -0.008124815946  0.104846962985  0.302895414947
 499 -0.007217991415  0.099429561237  0.271176221808
 500 -0.006375905069  0.093955612872  0.241481348119
 501 -0.005595851356  0.088427353277  0.213779204130
 502 -0.004875056368  0.082847084079  0.188036667756
 503 -0.004210719908  0.077217131201  0.164218605256
 504 -0.003600083394  0.071539777092  0.142287201082
 505 -0.003040527436  0.065817163284  0.122201016349
 506 -0.002529699428  0.060051162929  0.103913663124
 507 -0.002065665261  0.054243229217  0.087371941185
 508 -0.001647070151  0.048394234683  0.072513240660
 509 -0.001273282543  0.042504327433  0.059261985639
 510 -0.000944484653  0.036572840739  0.047524923609
 511 -0.000661667822  0.030598297810  0.037185237235
 512 -0.000426496090  0.024578548361  0.028095894902
 513 -0.000241021353  0.018511053579  0.020073472460
 514 -0.000107268216  0.012393301412  0.012894767509
 515 -0.000026748500  0.006223292189  0.006299286129
 516  0.000000000000  0.000000061035  0.000000061035
