GridP      S_expected         S_actual            Error 
 514  0.000000000000  0.000000000000  0.000000000000
 515 -0.109338394847 -0.022290287305  0.087048107542
 516 -0.108613962417 -0.022055201368  0.086558761048
 517 -0.107915195083 -0.021791566027  0.086123629057
 518 -0.107240620535 -0.021500809190  0.085739811345
 519 -0.106588412977 -0.021184829625  0.085403583352
 520 -0.105956452057 -0.020845922132  0.085110529925
 521 -0.105342390008 -0.020486702812  0.084855687197
 522 -0.104743723383 -0.020110026681  0.084633696702
 523 -0.104157865716 -0.019718901981  0.084438963735
 524 -0.103582217691 -0.019316405392  0.084265812299
 525 -0.103014231819 -0.018905601936  0.084108629883
 526 -0.102451469298 -0.018489472694  0.083961996603
 527 -0.101891647400 -0.018070852655  0.083820794745
 528 -0.101332676495 -0.017652380160  0.083680296334
 529 -0.100772686486 -0.017236458602  0.083536227885
 530 -0.100210043046 -0.016825230247  0.083384812799
 531 -0.099643354478 -0.016420561492  0.083222792986
 532 -0.099071470409 -0.016024038366  0.083047432043
 533 -0.098493473663 -0.015636970804  0.082856502859
 534 -0.097908666786 -0.015260404077  0.082648262709
 535 -0.097316554639 -0.014895135713  0.082421418927
 536 -0.096716824389 -0.014541736328  0.082175088061
 537 -0.096109324075 -0.014200572938  0.081908751137
 538 -0.095494040735 -0.013871833496  0.081622207238
 539 -0.094871078901 -0.013555551622  0.081315527279
 540 -0.094240640071 -0.013251630706  0.080989009365
 541 -0.093603003596 -0.012959866773  0.080643136823
 542 -0.092958509268 -0.012679969670  0.080278539598
 543 -0.092307541767 -0.012411582311  0.079895959456
 544 -0.091650517022 -0.012154297848  0.079496219174
 545 -0.090987870454 -0.011907674717  0.079080195736
 546 -0.090320047016 -0.011671249629  0.078648797388
 547 -0.089647492917 -0.011444548596  0.078202944322
 548 -0.088970648856 -0.011227096147  0.077743552709
 549 -0.088289944622 -0.011018422894  0.077271521728
 550 -0.087605794889 -0.010818071627  0.076787723262
 551 -0.086918596038 -0.010625602129  0.076292993909
 552 -0.086228723862 -0.010440594872  0.075788128990
 553 -0.085536532007 -0.010262653767  0.075273878240
 554 -0.084842351016 -0.010091408111  0.074750942905
 555 -0.084146487878 -0.009926513883  0.074219973995
 556 -0.083449225970 -0.009767654489  0.073681571481
 557 -0.082750825309 -0.009614541079  0.073136284230
 558 -0.082051523050 -0.009466912514  0.072584610536
 559 -0.081351534159 -0.009324535066  0.072026999093
 560 -0.080651052223 -0.009187201915  0.071463850309
 561 -0.079950250351 -0.009054732484  0.070895517867
 562 -0.079249282133 -0.008926971669  0.070322310464
 563 -0.078548282647 -0.008803788976  0.069744493671
 564 -0.077847369481 -0.008685077606  0.069162291875
 565 -0.077146643768 -0.008570753479  0.068575890289
 566 -0.076446191234 -0.008460754232  0.067985437002
 567 -0.075746083245 -0.008355038166  0.067391045079
 568 -0.075046377866 -0.008253583144  0.066792794722
 569 -0.074347120936 -0.008156385437  0.066190735499
 570 -0.073648347167 -0.008063458488  0.065584888679
 571 -0.072950081284 -0.007974831578  0.064975249707
 572 -0.072252339216 -0.007890548362  0.064361790854
 573 -0.071555129359 -0.007810665250  0.063744464109
 574 -0.070858453934 -0.007735249584  0.063123204349
 575 -0.070162310450 -0.007664377580  0.062497932870
 576 -0.069466693314 -0.007598131984  0.061868561330
 577 -0.068771595588 -0.007536599396  0.061234996191
 578 -0.068077010936 -0.007479867214  0.060597143722
 579 -0.067382935768 -0.007428020137  0.059954915631
 580 -0.066689371615 -0.007381136204  0.059308235411
 581 -0.065996327730 -0.007339282294  0.058657045436
 582 -0.065303823947 -0.007302509081  0.058001314867
 583 -0.064611893780 -0.007270845403  0.057341048377
 584 -0.063920587753 -0.007244292055  0.056676295698
 585 -0.063229976951 -0.007222815021  0.056007161931
 586 -0.062540156726 -0.007206338194  0.055333818532
 587 -0.061851250506 -0.007194735690  0.054656514816
 588 -0.061163413613 -0.007187823877  0.053975589736
 589 -0.060476836976 -0.007185353332  0.053291483643
 590 -0.059791750581 -0.007187000963  0.052604749618
 591 -0.059108426490 -0.007192362627  0.051916063863
 592 -0.058427181210 -0.007200946634  0.051226234577
 593 -0.057748377193 -0.007212168572  0.050536208621
 594 -0.057072423190 -0.007225347977  0.049847075213
 595 -0.056399773235 -0.007239707362  0.049160065873
 596 -0.055730923973 -0.007254374171  0.048476549802
 597 -0.055066410140 -0.007268386181  0.047798023959
 598 -0.054406798005 -0.007280700781  0.047126097224
 599 -0.053752676694 -0.007290208499  0.046462468195
 600 -0.053104647397 -0.007295750897  0.045808896500
 601 -0.052463310600 -0.007296142802  0.045167167798
 602 -0.051829251616 -0.007290198507  0.044539053109
 603 -0.051203024857 -0.007276761322  0.043926263535
 604 -0.050585137408 -0.007254735508  0.043330401900
 605 -0.049976032636 -0.007223119357  0.042752913279
 606 -0.049376074620 -0.007181037924  0.042195036696
 607 -0.048785534257 -0.007127773761  0.041657760496
 608 -0.048204577873 -0.007062793959  0.041141783913
 609 -0.047633259089 -0.006985771877  0.040647487211
 610 -0.047071514531 -0.006896602148  0.040174912383
 611 -0.046519163767 -0.006795407922  0.039723755845
 612 -0.045975913590 -0.006682539732  0.039293373859
 613 -0.045441366514 -0.006558565899  0.038882800615
 614 -0.044915033051 -0.006424254932  0.038490778119
 615 -0.044396347130 -0.006280550870  0.038115796261
 616 -0.043884683810 -0.006128542943  0.037756140867
 617 -0.043379378350 -0.005969431243  0.037409947107
 618 -0.042879745651 -0.005804490232  0.037075255419
 619 -0.042385099132 -0.005635031952  0.036750067180
 620 -0.041894768204 -0.005462370656  0.036432397548
