         Delta_r             ROC
  0.600000000000  0.368482797082
  0.555555555556  0.423998453276
  0.529411764706  0.458768919907
  0.515151515152  0.478465639055
  0.507692307692  0.488986846835
  0.503875968992  0.494429721197
  0.501945525292  0.497198646885
  0.500974658869  0.498595233207
