GridP      S_expected         S_actual            Error 
  65  0.000000000000  0.000000000000  0.000000000000
  66 -0.564674516399 -0.561347954561  5.548164524698
  67 -0.318193859128 -0.321294170487  5.429195294942
  68 -0.093715450979 -0.101163718573  5.311117664783
  69  0.080935648422  0.071958522203  5.193933278513
  70  0.195701589039  0.187489244029  5.077647596830
  71  0.255230660931  0.248861544992  4.962269815359
  72  0.271383614424  0.266879863310  4.847808859466
  73  0.256554886548  0.253355208086  4.734272175656
  74  0.219894355780  0.217264705758  4.621666578662
  75  0.166155612121  0.163500739661  4.509998934785
  76  0.096560639833  0.093767471092  4.399276133634
  77  0.011732016589  0.009432452220  4.289504884174
  78 -0.084051068729 -0.084966050169  4.180692426857
  79 -0.181664667495 -0.181176891456  4.072846509737
  80 -0.272269507688 -0.271216815299  3.965973868202
  81 -0.352160374432 -0.351132795495  3.860081146105
  82 -0.421307969418 -0.420214577888  3.755175353731
  83 -0.479338133731 -0.477664694768  3.651263458419
  84 -0.523061949119 -0.520175235434  3.548352512150
  85 -0.545932024145 -0.541331287432  3.446449610181
  86 -0.539063382054 -0.532687083116  3.345561162895
  87 -0.494012885888 -0.486569814973  3.245691802677
  88 -0.407276793068 -0.400333627385  3.146845027910
  89 -0.284915156360 -0.280402949756  3.049027179999
  90 -0.143933315784 -0.143140143006  2.952249533765
  91 -0.007739511233 -0.010516380079  2.856522396360
  92  0.102665910912  0.097749230637  2.761849878774
  93  0.176054850011  0.170771448900  2.668234458579
  94  0.212455913555  0.208056503263  2.575682028273
  95  0.219456840118  0.216412745420  2.484200327109
  96  0.207126596174  0.205347097933  2.393796244115
  97  0.184457612146  0.183615043663  2.304475602435
  98  0.157942710085  0.157693780611  2.216243923520
  99  0.131584223720  0.131662521264  2.129106822406
 100  0.107487064435  0.107716221389  2.043070023705
 101  0.086515596437  0.086790803605  1.958139279084
 102  0.068809351009  0.069073388102  1.874320308059
 103  0.054126073889  0.054349616543  1.791618772343
 104  0.042045190204  0.042213158454  1.710040268398
 105  0.032075945959  0.032179201111  1.629590326870
 106  0.023708880006  0.023741186343  1.550274413812
 107  0.016446339331  0.016408824028  1.472097931405
 108  0.009856025708  0.009771140639  1.395066216568
 109  0.003692162755  0.003612989788  1.319184540244
 110 -0.001963903446 -0.001986745539  1.244458115352
 111 -0.006778199501 -0.006752625230  1.170892096063
 112 -0.010522139662 -0.010497715887  1.098491567430
 113 -0.013281506946 -0.013289852436  1.027261553987
 114 -0.015312816443 -0.015355729753  0.957207019026
 115 -0.016847365776 -0.016914551803  0.888332860999
 116 -0.018020023434 -0.018100632764  0.820643914956
 117 -0.018877486002 -0.018962674960  0.754144953024
 118 -0.019404351202 -0.019486579960  0.688840683892
 119 -0.019545191984 -0.019617187792  0.624735752211
 120 -0.019221526958 -0.019275769062  0.561834737945
 121 -0.018348290563 -0.018377296197  0.500142155506
 122 -0.016855215305 -0.016852856207  0.439662452408
 123 -0.014717686190 -0.014681653655  0.380400007149
 124 -0.011998157493 -0.011933111545  0.322359126481
 125 -0.008890113065 -0.008809757449  0.265544044322
 126 -0.005739708974 -0.005664625636  0.209958928186
 127 -0.003002155151 -0.002951097568  0.155607897423
 128 -0.001095751958 -0.001074059040  0.102495041479
 129 -0.000180911775 -0.000177398430  0.050624413630
 130  0.000000000000  0.000000000000  0.000000000000
