GridP      S_expected         S_actual            Error 
  51  0.000000000000  0.000000000000  0.000000000000
  52 -1.845051357530 -0.909550466458 21.077228868703
  53 -1.314763507421 -0.450517461326 18.202359210366
  54 -0.951687370905 -0.156245251909 15.558916077326
  55 -0.712484045751  0.015857543528 13.144984863652
  56 -0.547408080935  0.115622084581 10.958321595279
  57 -0.436936421795  0.162616596911  8.995410205724
  58 -0.347972630951  0.189943218181  7.251127331798
  59 -0.245809952995  0.232276447428  5.719938864703
  60 -0.167464627570  0.252531774236  4.394938385645
  61 -0.115016798656  0.248527116407  3.267653394106
  62 -0.077171247239  0.231424811357  2.328904330502
  63 -0.049190960203  0.205801116906  1.568514574806
  64 -0.028951575424  0.173595146471  0.975347697329
  65 -0.015065365946  0.135988537565  0.537351664624
  66 -0.006375905069  0.093914670770  0.241467068604
  67 -0.001647070151  0.048373738016  0.072500407294
  68  0.000000000000  0.000031236982  0.000031236982
