          Delta_r            ROC
  0.600000000000  2.265659394642
  0.555555555556  2.437126810610
  0.529411764706  2.174785315034
  0.515151515152  1.975502253884
  0.507692307692  1.996673060111
  0.503875968992  1.996318778439
  0.501945525292  1.997668927212
  0.500974658869  1.998712681698
