GridP      S_expected         S_actual            Error 
   1 -0.057190626592  0.000000000000  9.540764310156
   2 -0.058070153549  0.859098693621 20.336943604109
   3 -0.061916387294  0.837605659674 19.611109695410
   4 -0.067749731809  0.814219275532 18.899711840642
   5 -0.074538253396  0.789974022478 18.202749546975
   6 -0.081341193044  0.765813045746 17.520216413886
   7 -0.087411974544  0.742485146247 16.852101192217
   8 -0.092233938385  0.720509046630 16.198388277242
   9 -0.095490379309  0.700203353801 15.559057722352
  10 -0.096995259580  0.681755845842 14.934085063124
  11 -0.096620711681  0.665295969621 14.323441144729
  12 -0.094262980666  0.650928898857 13.727092015739
  13 -0.089884814279  0.638693144545 13.144998883633
  14 -0.083612322895  0.628463695653 12.577118109204
  15 -0.075768399837  0.619918599577 12.023401219275
  16 -0.066779127137  0.612632557255 11.483794922924
  17 -0.057058096296  0.606192603395 10.958241120170
  18 -0.046968484899  0.600236030956 10.446676894533
  19 -0.036848796813  0.594424652170  9.949034486261
  20 -0.027051107151  0.588406554889  9.465241259435
  21 -0.017958995236  0.581798171054  8.995219710706
  22 -0.009971408813  0.574200414017  8.538887608215
  23 -0.003453776626  0.565247567605  8.096158335057
  24  0.001326232464  0.554671528751  7.666941353068
  25  0.004252296839  0.542355396701  7.251142450152
  26  0.005385328847  0.528359361692  6.848663429597
  27  0.004959549748  0.512916781949  6.459401386053
  28  0.003348387127  0.496400083247  6.083248192439
  29  0.000999008972  0.479255295242  5.720090601303
  30 -0.001650217027  0.461919513113  5.369810741808
  31 -0.004239473571  0.444751149909  5.032286570455
  32 -0.006522076059  0.427995356772  4.707392078036
  33 -0.008363326463  0.411785171681  4.394997313165
  34 -0.009717770878  0.396164264620  4.094968344138
  35 -0.010600190351  0.381115949537  3.807167231510
  36 -0.011059823777  0.366588964335  3.531452030943
  37 -0.011161310894  0.352516530837  3.267676821250
  38 -0.010972241822  0.338828808298  3.015691747603
  39 -0.010555782272  0.325460271306  2.775343072138
  40 -0.009966658841  0.312353727701  2.546473227333
  41 -0.009249116812  0.299462364034  2.328920869719
  42 -0.008436002449  0.286750666625  2.122520932575
  43 -0.007548929330  0.274194258637  1.927104676655
  44 -0.006600668653  0.261777513251  1.742499737931
  45 -0.005601353846  0.249487352600  1.568530170967
  46 -0.004566586158  0.237305145784  1.405016485833
  47 -0.003519933022  0.225204214170  1.251775675427
  48 -0.002486765597  0.213155997572  1.108621228381
  49 -0.001487083259  0.201137233537  0.975363120049
  50 -0.000533497613  0.189131977154  0.851807769755
  51  0.000366892930  0.177129730359  0.737757945220
  52  0.001209670322  0.165122613020  0.633012582740
  53  0.001990599392  0.153102869421  0.537366469966
  54  0.002703595521  0.141060839935  0.450609698991
  55  0.003338963201  0.128983203631  0.372526724610
  56  0.003881752701  0.116851339019  0.302894723086
  57  0.004310255805  0.104639823893  0.241480670965
  58  0.004594938973  0.092315372632  0.188036003053
  59  0.004698530485  0.079836927515  0.142286546948
  60  0.004578525590  0.067158168051  0.103913022293
  61  0.004193822621  0.054234151309  0.072512627923
  62  0.003516883399  0.041033476548  0.047524374474
  63  0.002550615662  0.027555171888  0.028095468283
  64  0.001344540759  0.013844866255  0.012894531448
  65  0.000000000000  0.000000000000  0.000000000000
