GridP      S_expected         S_actual            Error 
 513  0.000000000000  0.000000000000  0.000000000000
 514 -0.564674516399 -0.564752713726  5.548163519857
 515 -0.533963571328 -0.533927760249  5.533244595258
 516 -0.503061657007 -0.503038588683  5.518339413989
 517 -0.472051028383 -0.472040662417  5.503447990566
 518 -0.441013611233 -0.441015823160  5.488570339833
 519 -0.410030472560 -0.410045056208  5.473706476617
 520 -0.379181305878 -0.379207976703  5.458856415733
 521 -0.348543937451 -0.348582336777  5.444020171981
 522 -0.318193859128 -0.318243559195  5.429197760145
 523 -0.288203792851 -0.288264302583  5.414389194996
 524 -0.258643291307 -0.258714062685  5.399594491290
 525 -0.229578378516 -0.229658813424  5.384813663768
 526 -0.201071233361 -0.201160690806  5.370046727156
 527 -0.173179918362 -0.173277721912  5.355293696167
 528 -0.145958155147 -0.146063600489  5.340554585497
 529 -0.119455147364 -0.119567509849  5.325829409830
 530 -0.093715450979 -0.093833993043  5.311118183834
 531 -0.068778891244 -0.068902869603  5.296420922163
 532 -0.044680524940 -0.044809197464  5.281737639458
 533 -0.021450645932 -0.021583278119  5.267068350344
 534  0.000885168456  0.000749297475  5.252413069435
 535  0.022305973126  0.022167565107  5.237771811328
 536  0.042795336236  0.042655068908  5.223144590609
 537  0.062341189064  0.062199711804  5.208531421850
 538  0.080935648422  0.080793578541  5.193932319607
 539  0.098574815392  0.098432735028  5.179347298427
 540  0.115258554214  0.115117007830  5.164776372840
 541  0.130990255104  0.130849747571  5.150219557366
 542  0.145776584664  0.145637579900  5.135676866510
 543  0.159627227405  0.159490147547  5.121148314764
 544  0.172554621708  0.172419846764  5.106633916609
 545  0.184573693294  0.184441561249  5.092133686513
 546  0.195701589039  0.195572396358  5.077647638929
 547  0.205957413673  0.205831416160  5.063175788300
 548  0.215361971622  0.215239385585  5.048718149056
 549  0.223937515953  0.223818519632  5.034274735614
 550  0.231707506104  0.231592241309  5.019845562380
 551  0.238696375768  0.238584949698  5.005430643745
 552  0.244929312071  0.244821799253  4.991029994092
 553  0.250432046889  0.250328491220  4.976643627788
 554  0.255230660931  0.255131077768  4.962271559191
 555  0.259351400992  0.259255779283  4.947913802643
 556  0.262820510594  0.262728814997  4.933570372478
 557  0.265664074033  0.265576247017  4.919241283017
 558  0.267907873742  0.267823837648  4.904926548566
 559  0.269577260703  0.269496919737  4.890626183423
 560  0.270697037583  0.270620279745  4.876340201872
 561  0.271291354139  0.271218053067  4.862068618185
 562  0.271383614424  0.271313631143  4.847811446622
 563  0.270996395220  0.270929579809  4.833568701432
 564  0.270151375155  0.270087568313  4.819340396850
 565  0.268869273914  0.268808308431  4.805126547101
 566  0.267169800961  0.267111503111  4.790927166398
 567  0.265071613232  0.265015804068  4.776742268939
 568  0.262592281255  0.262538777838  4.762571868912
 569  0.259748263217  0.259696879773  4.748415980493
 570  0.256554886548  0.256505435572  4.734274617846
 571  0.253026336652  0.252978629961  4.720147795121
 572  0.249175652465  0.249129502224  4.706035526457
 573  0.245014728636  0.244969948362  4.691937825980
 574  0.240554324169  0.240510729734  4.677854707806
 575  0.235804077463  0.235761488103  4.663786186035
 576  0.230772527787  0.230730767143  4.649732274756
 577  0.225467143295  0.225426040488  4.635692988048
 578  0.219894355780  0.219853746547  4.621668339973
 579  0.214059602456  0.214019330345  4.607658344584
 580  0.207967375107  0.207927292759  4.593663015920
 581  0.201621277038  0.201581247544  4.579682368007
 582  0.195024088264  0.194983986624  4.565716414861
 583  0.188177839437  0.188137554098  4.551765170481
 584  0.181083894971  0.181043329453  4.537828648857
 585  0.173743045803  0.173702120393  4.523906863965
 586  0.166155612121  0.166114265614  4.509999829768
 587  0.158321556279  0.158279747734  4.496107560216
 588  0.150240605900  0.150198316366  4.482230069247
 589  0.141912386909  0.141869621068  4.468367370786
 590  0.133336565931  0.133293353596  4.454519478744
 591  0.124513001061  0.124469398437  4.440686407022
 592  0.115441899560  0.115397990195  4.426868169505
 593  0.106123980504  0.106079875825  4.413064780066
 594  0.096560639833  0.096516479162  4.399276252567
 595  0.086754114652  0.086710064606  4.385502600854
 596  0.076707643052  0.076663896237  4.371743838763
 597  0.066425615161  0.066382388070  4.357999980114
