GridP      S_expected         S_actual            Error 
   1 -0.057190626592  0.000000000000  9.540764280799
   2 -0.057085118518  0.873396195983 20.890793024974
   3 -0.057204582851  0.868839391239 20.705279383624
   4 -0.057537227078  0.864075009546 20.520667095557
   5 -0.058070153549  0.859115993073 20.336956314207
   6 -0.058789507795  0.853976240185 20.154147173109
   7 -0.059680628089  0.848670455876 19.972239785837
   8 -0.060728195915  0.843214001299 19.791234245970
   9 -0.061916387294  0.837622742444 19.611130627090
  10 -0.063229024856  0.831912898062 19.431928982804
  11 -0.064649730166  0.826100887339 19.253629346795
  12 -0.066162075272  0.820203178350 19.076231732892
  13 -0.067749731809  0.814236138952 18.899736135150
  14 -0.069396615445  0.808215892336 18.724142527944
  15 -0.071087023052  0.802158179865 18.549450866057
  16 -0.072805759793  0.796078233976 18.375661084774
  17 -0.074538253396  0.789990663911 18.202773099964
  18 -0.076270653171  0.783909356699 18.030786808155
  19 -0.077989911794  0.777847395372 17.859702086602
  20 -0.079683848509  0.771816995764 17.689518793338
  21 -0.081341193044  0.765829462593 17.520236767219
  22 -0.082951610218  0.759895164853 17.351855827958
  23 -0.084505705847  0.754023529915 17.184375776149
  24 -0.085995015051  0.748223055208 17.017796393285
  25 -0.087411974544  0.742501335943 16.852117441770
  26 -0.088749880741  0.736865106992 16.687338664924
  27 -0.090002835779  0.731320296879 16.523459786989
  28 -0.091165683606  0.725872091685 16.360480513131
  29 -0.092233938385  0.720525006645 16.198400529438
  30 -0.093203707430  0.715282963213 16.037219502922
  31 -0.094071610905  0.710149369362 15.876937081523
  32 -0.094834700492  0.705127200918 15.717552894106
  33 -0.095490379309  0.700219081641 15.559066550468
  34 -0.096036325426  0.695427359711 15.401477641338
  35 -0.096470421489  0.690754178100 15.244785738388
  36 -0.096790693197  0.686201536103 15.088990394238
  37 -0.096995259580  0.681771339050 14.934091142465
  38 -0.097082298289  0.677465433028 14.780087497615
  39 -0.097050029157  0.673285621310 14.626978955212
  40 -0.096896719204  0.669233659358 14.474764991776
  41 -0.096620711681  0.665311225776 14.323445064832
  42 -0.096220480685  0.661519867697 14.173018612933
  43 -0.095694711069  0.657860920869 14.023485055667
  44 -0.095042400907  0.654335407199 13.874843793685
  45 -0.094262980666  0.650943915576 13.727094208711
  46 -0.093356440008  0.647686475070 13.580235663567
  47 -0.092323450292  0.644562432430 13.434267502189
  48 -0.091165469217  0.641570347443 13.289189049651
  49 -0.089884814279  0.638707919481 13.144999612181
  50 -0.088484694272  0.635971955995 13.001698477188
  51 -0.086969192734  0.633358389072 12.859284913281
  52 -0.085343203275  0.630862340110 12.717758170291
  53 -0.083612322895  0.628478226498 12.577117479295
  54 -0.081782714496  0.626199899104 12.437362052637
  55 -0.079860952718  0.624020796444 12.298491083956
  56 -0.077853867722  0.621934100896 12.160503748201
  57 -0.075768399837  0.619932884060 12.023399201662
  58 -0.073611474749  0.618010231559 11.887176581992
  59 -0.071389905126  0.616159341426 11.751835008229
  60 -0.069110320858  0.614373593859 11.617373580821
  61 -0.066779127137  0.612646593144 11.483791381649
  62 -0.064402487503  0.610972184611 11.351087474053
  63 -0.061986327773  0.609344450702 11.219260902854
  64 -0.059536356329  0.607757690690 11.088310694379
  65 -0.057058096296  0.606206388497 10.958235856487
  66 -0.054556925532  0.604685172708 10.829035378586
  67 -0.052038120899  0.603188772303 10.700708231666
  68 -0.049506903847  0.601711971068 10.573253368317
  69 -0.046968484899  0.600249563117 10.446669722756
  70 -0.044428105063  0.598796311481 10.320956210849
  71 -0.041891072588  0.597346911349 10.196111730142
  72 -0.039362793778  0.595895959258 10.072135159880
  73 -0.036848796813  0.594437929277  9.949025361038
  74 -0.034354747709  0.592967157041  9.826781176351
  75 -0.031886457732  0.591477832345  9.705401430341
  76 -0.029449881745  0.589964000795  9.584884929351
  77 -0.027051107151  0.588419574866  9.465230461581
  78 -0.024696333291  0.586838354509  9.346436797127
  79 -0.022391841410  0.585214057183  9.228502688021
  80 -0.020143955579  0.583540356937  9.111426868280
  81 -0.017958995236  0.581810931867  8.995208053956
  82 -0.015843220369  0.580019518940  8.879844943187
  83 -0.013802770631  0.578159974876  8.765336216261
  84 -0.011843600003  0.576226341491  8.651680535673
  85 -0.009971408813  0.574212913672  8.538876546193
  86 -0.008191575103  0.572114308022  8.426922874927
  87 -0.006509087339  0.569925530143  8.315818131383
  88 -0.004928480410  0.567642038647  8.205560907535
  89 -0.003453776626  0.565259804149  8.096149777876
  90 -0.002088433151  0.562775361846  7.987583299469
  91 -0.000835296865  0.560185856652  7.879860011990
  92  0.000303432741  0.557489080306  7.772978437758
  93  0.001326232464  0.554683500272  7.666937081753
  94  0.002232276261  0.551768280613  7.561734431628
  95  0.003021448463  0.548743295207  7.457368957705
  96  0.003694349829  0.545609133807  7.353839112967
  97  0.004252296839  0.542367101329  7.251143333039
  98  0.004697314454  0.539019210617  7.149280036178
  99  0.005032122294  0.535568168626  7.048247623245
 100  0.005260113945  0.532017355727  6.948044477703
 101  0.005385328847  0.528370797598  6.848668965605
 102  0.005412416174  0.524633129108  6.750119435607
 103  0.005346590136  0.520809549621  6.652394218978
 104  0.005193576407  0.516905769422  6.555491629634
 105  0.004959549748  0.512927947346  6.459409964183
 106  0.004651063397  0.508882620171  6.364147501974
 107  0.004274971346  0.504776624894  6.269702505162
 108  0.003838345120  0.500617015516  6.176073218778
 109  0.003348387127  0.496410976390  6.083257870803
 110  0.002812342894  0.492165734462  5.991254672246
 111  0.002237414669  0.487888472875  5.900061817218
 112  0.001630678783  0.483586248335  5.809677483009
 113  0.000999008972  0.479265914429  5.720099830159
 114  0.000349007498  0.474934052758  5.631327002529
 115 -0.000313054485  0.470596913297  5.543357127358
 116 -0.000981286396  0.466260364937  5.456188315330
 117 -0.001650217027  0.461929856686  5.369818660624
 118 -0.002314822682  0.457610389533  5.284246240967
 119 -0.002970545005  0.453306498621  5.199469117682
 120 -0.003613299201  0.449022245033  5.115485335732
 121 -0.004239473571  0.444761216251  5.032292923768
 122 -0.004845921463  0.440526534218  4.949889894164
 123 -0.005429946793  0.436320869812  4.868274243062
 124 -0.005989284355  0.432146462542  4.787443950415
 125 -0.006522076059  0.428005144310  4.707396980021
 126 -0.007026844211  0.423898366136  4.628131279570
 127 -0.007502462802  0.419827226874  4.549644780682
 128 -0.007948127697  0.415792503018  4.471935398950
 129 -0.008363326463  0.411794678886  4.395001033980
 130 -0.008747808462  0.407833976522  4.318839569437
 131 -0.009101555713  0.403910384839  4.243448873090
 132 -0.009424754909  0.400023687612  4.168826796850
 133 -0.009717770878  0.396173490006  4.094971176825
 134 -0.009981121700  0.392359243474  4.021879833356
 135 -0.010215455593  0.388580268868  3.949550571073
 136 -0.010421529636  0.384835777720  3.877981178936
 137 -0.010600190351  0.381124891663  3.807169430283
 138 -0.010752356098  0.377446660039  3.737113082882
 139 -0.010879001236  0.373800075740  3.667809878978
 140 -0.010981141972  0.370184089366  3.599257545339
 141 -0.011059823777  0.366597621804  3.531453793309
 142 -0.011116110290  0.363039575334  3.464396318857
 143 -0.011151073571  0.359508843377  3.398082802625
 144 -0.011165785600  0.356004319000  3.332510909980
 145 -0.011161310894  0.352524902296  3.267678291063
 146 -0.011138700145  0.349069506760  3.203582580839
 147 -0.011098984748  0.345637064754  3.140221399151
 148 -0.011043172139  0.342226532177  3.077592350763
 149 -0.010972241822  0.338836892439  3.015693025419
 150 -0.010887142017  0.335467159818  2.954520997888
 151 -0.010788786829  0.332116382296  2.894073828016
 152 -0.010678053872  0.328783643931  2.834349060778
