GridP      S_expected         S_actual            Error 
 771  0.000000000000  0.000000000000  0.000000000000
 772 -1.845051357530 -0.910123647431 21.077208001500
 773 -1.807362862774 -0.876881548272 20.890793024974
 774 -1.770292570110 -0.844248596019 20.705279383624
 775 -1.733815847628 -0.812203611004 20.520667095557
 776 -1.697918083593 -0.780731936971 20.336956314207
 777 -1.662593475366 -0.749827727386 20.154147173109
 778 -1.627843652360 -0.719492568395 19.972239785837
 779 -1.593676197177 -0.689733999963 19.791234245970
 780 -1.560103132211 -0.660564002473 19.611130627090
 781 -1.527139436775 -0.631997513857 19.431928982804
 782 -1.494801652941 -0.604051035436 19.253629346795
 783 -1.463106627866 -0.576741374244 19.076231732892
 784 -1.432070427771 -0.550084557011 18.899736135150
 785 -1.401707445306 -0.524094937524 18.724142527944
 786 -1.372029709008 -0.498784506090 18.549450866057
 787 -1.343046391986 -0.474162398216 18.375661084774
 788 -1.314763507421 -0.450234590113 18.202773099964
 789 -1.287183771396 -0.427003761526 18.030786808155
 790 -1.260306608991 -0.404469301825 17.859702086602
 791 -1.234128277265 -0.382627432991 17.689518793338
 792 -1.208642078489 -0.361471422852 17.520236767219
 793 -1.183838638238 -0.340991863166 17.351855827958
 794 -1.159706225321 -0.321176989559 17.184375776149
 795 -1.136231093625 -0.302013023366 17.017796393285
 796 -1.113397829344 -0.283484518858 16.852117441770
 797 -1.091189690502 -0.265574702769 16.687338664924
 798 -1.069588928957 -0.248265796300 16.523459786989
 799 -1.048577088005 -0.231539312714 16.360480513131
 800 -1.028135271230 -0.215376326200 16.198400529438
 801 -1.008244380373 -0.199757709731 16.037219502922
 802 -0.988885321636 -0.184664341369 15.876937081523
 803 -0.970039181104 -0.170077279694 15.717552894106
 804 -0.951687370905 -0.155977909954 15.559066550468
 805 -0.933811748306 -0.142348063169 15.401477641338
 806 -0.916394710344 -0.129170110754 15.244785738388
 807 -0.899419266716 -0.116427037416 15.088990394238
 808 -0.882869093722 -0.104102495091 14.934091142465
 809 -0.866728571928 -0.092180840611 14.780087497615
 810 -0.850982810078 -0.080647159611 14.626978955212
 811 -0.835617657570 -0.069487279008 14.474764991776
 812 -0.820619707576 -0.058687770119 14.323445064832
 813 -0.805976292645 -0.048235944264 14.173018612933
 814 -0.791675474385 -0.038119842447 14.023485055667
 815 -0.777706028589 -0.028328220482 13.874843793685
 816 -0.764057426942 -0.018850530699 13.727094208711
 817 -0.750719816262 -0.009676901184 13.580235663567
 818 -0.737683996022 -0.000798113301 13.434267502189
 819 -0.724941394752  0.007794421907 13.289189049651
 820 -0.712484045751  0.016108688009 13.144999612181
 821 -0.700304562428  0.024152087839 13.001698477188
 822 -0.688396113443  0.031931468363 12.859284913281
 823 -0.676752397733  0.039453145652 12.717758170291
 824 -0.665367619381  0.046722930011 12.577117479295
 825 -0.654236462220  0.053746151380 12.437362052637
 826 -0.643354063950  0.060527685211 12.298491083956
 827 -0.632715989491  0.067071979128 12.160503748201
 828 -0.622318203178  0.073383080719 12.023399201662
 829 -0.612157039368  0.079464666940 11.887176581992
 830 -0.602229170934  0.085320075618 11.751835008229
 831 -0.592531575038  0.090952339679 11.617373580821
 832 -0.583061495557  0.096364224724 11.483791381649
 833 -0.573816401435  0.101558270679 11.351087474053
 834 -0.564793940212  0.106536838263 11.219260902854
 835 -0.555991885975  0.111302161044 11.088310694379
 836 -0.547408080935  0.115856403857 10.958235856487
 837 -0.539040369920  0.120201728320 10.829035378586
 838 -0.530886527100  0.124340366102 10.700708231666
 839 -0.522944174441  0.128274700474 10.573253368317
 840 -0.515210691552  0.132007356464 10.446669722756
 841 -0.507683116883  0.135541299661 10.320956210849
 842 -0.500358040615  0.138879943321 10.196111730142
 843 -0.493231490064  0.142027262972 10.072135159880
 844 -0.486298809023  0.144987917067  9.949025361038
 845 -0.479554533181  0.147767371569  9.826781176351
 846 -0.472992264621  0.150372025456  9.705401430341
 847 -0.466604549285  0.152809333255  9.584884929351
 848 -0.460382762347  0.155087919671  9.465230461581
 849 -0.454317007408  0.157217680393  9.346436797127
 850 -0.448396036395  0.159209862198  9.228502688021
 851 -0.442607197848  0.161077114668  9.111426868280
 852 -0.436936421795  0.162833505308  8.995208053956
 853 -0.431368249575  0.164494489735  8.879844943187
 854 -0.425885916504  0.166076829003  8.765336216261
 855 -0.420471494277  0.167598447217  8.651680535673
 856 -0.415106098060  0.169078224424  8.538876546193
 857 -0.409770160651  0.170535722474  8.426922874927
 858 -0.404443772515  0.171990844967  8.315818131383
 859 -0.399107082428  0.173463436628  8.205560907535
 860 -0.393740748763  0.174972832012  8.096149777876
 861 -0.388326426744  0.176537368253  7.987583299469
 862 -0.382847272509  0.178173881008  7.879860011990
 863 -0.377288441149  0.179897206416  7.772978437758
 864 -0.371637553467  0.181719714341  7.666937081753
 865 -0.365885105511  0.183650898841  7.561734431628
 866 -0.360024796202  0.185697050543  7.457368957705
 867 -0.354053751755  0.187861032223  7.353839112967
 868 -0.347972630951  0.190142173539  7.251143333039
 869 -0.341785602236  0.192536293927  7.149280036178
 870 -0.335500191569  0.195035854764  7.048247623245
 871 -0.329127008124  0.197630233657  6.948044477703
 872 -0.322679362656  0.200306106095  6.848668965605
 873 -0.316172799720  0.203047913214  6.750119435607
 874 -0.309624569597  0.205838389888  6.652394218978
