 radius M_x M_theta A_expected A_actual vR vTh vX Pr S_1_e S_2_e S_3_e S_4_e S_1_a S_2_a S_3_a S_4_a 
   0.0000000000000000       0.18750037362822614        0.0000000000000000       0.93195318359880819        1.0000000000000000       -2.7962465366028560E-002  0.65000149451151645       0.68765887703289719       0.48584049438565752                            NaN                       NaN                       NaN                       NaN  -11.021679230684832      -0.54457121273933840       -8.3052546563736611E-007  0.35693416209297929     
   6.2893081761006275E-003  0.18750075148984266        4.7372036871259036E-002  0.93237149963735977       0.93237154307454229       -2.5749744426788984E-002  0.65000300595798255       0.68774147257667395       0.49605396420318149       -8.1106653314840536      -0.29104064074195513       -3.4669597764041535E-004  -3.7585433138153590       -8.1103134162735060      -0.33120101112849265       -3.4687525333294643E-004  -3.7585236940822053     
   1.2578616352201255E-002  0.18750151147168312        6.7003375991620553E-002  0.93279012015817353       0.93279016332513331       -2.3601319497032258E-002  0.65000604588534439       0.68786688095048398       0.50610127920431902       -5.2675224277668100      -0.18872502153610993       -3.1985024930389534E-004  -1.5498860034853237       -5.2670115036537446      -0.19094116619347354       -3.2018066550915878E-004  -1.5498665338307791     
   1.8867924528301883E-002  0.18750303993021941        8.2072965181146110E-002  0.93320904192448795       0.93320908482067877       -2.1516453055541257E-002  0.65001215971948945       0.68805712909968209       0.51599859911478729       -4.0183715909692097      -0.14055344426663360       -2.9532815487876896E-004 -0.82311009678393954       -4.0176239192515064      -0.14123660497764054       -2.9593371514035716E-004 -0.82309076937570502     
   2.5157232704402510E-002  0.18750611364740674        9.4781915586382812E-002  0.93362826168991186       0.93362830431479593       -1.9494413097413482E-002  0.65002445458823854       0.68834536232796117       0.52576949590158406       -3.2777673802876053      -0.11033939768097467       -2.7430121894013237E-004 -0.46670839833349476       -3.2766712068186621      -0.11063407151837926       -2.7540358865784607E-004 -0.46668920495626076     
   3.1446540880503138E-002  0.18751229371614400       0.10598262137716999       0.93404777619851831       0.93404781855156671       -1.7534472831220588E-002  0.65004917486318736       0.68878117907924874       0.53544851029549489       -2.7710747995372382       -8.8812257183031554E-002  -2.5882130023734519E-004 -0.25838005307521816       -2.7694746510804289       -8.8962398397232800E-002  -2.6081140101770711E-004 -0.25836098516133787     
   3.7735849056603765E-002  0.18752471481947464       0.11611213973091029       0.93446758218493942       0.93446762426563157       -1.5635910362288341E-002  0.65009885927650912       0.68943816863923901       0.54508617692734074       -2.3901514302003180       -7.2330797757015758E-002  -2.5240907109778330E-004 -0.12402521147784396       -2.3878427068773180       -7.2415185941439988E-002  -2.5596321181489218E-004 -0.12400626014046286     
   4.4025157232704393E-002  0.18754966079205287       0.12543003697725497       0.93488767637446113       0.93488771818228544       -1.3798008363302111E-002  0.65019864316682074       0.69042410016256406       0.55475581701563514       -2.0805333078368418       -5.9122032657559428E-002  -2.6093880476598242E-004  -3.1887122566297332E-002  -2.0772729885126919       -5.9172505723839156E-002  -2.6719300617728361E-004  -3.1868278634762714E-002
   5.0314465408805020E-002  0.18759968555279588       0.13410538876939648       0.93530805548311946       0.93530809701757289       -1.2020053733529990E-002  0.65039874220978999       0.69189366122057216       0.56456203073614608       -1.8092273671194803       -4.8199818776921415E-002  -2.9380645777742737E-004   3.3912344363324687E-002  -1.8047855862996025       -4.8231232328749242E-002  -3.0457620520563518E-004   3.3931090305954190E-002
   5.6603773584905648E-002  0.18769969838648004       0.14225560097268111       0.93572871621779630       0.93572875747838458       -1.0301337248040915E-002  0.65079879354452097       0.69406207723050239       0.57464977684800034       -1.5531162205118245       -3.8963154194677968E-002  -3.6500245344361812E-004   8.2194193677494920E-002  -1.5474112110746350       -3.8983173657170966E-002  -3.8292729693224244E-004   8.2212851255021022E-002
   6.2893081761006275E-002  0.18789844678231776       0.14996612919030450       0.93614965527631699       0.93614969626255473       -8.6411531983690837E-003  0.65159378712786054       0.69721447756994426       0.58521061678011244       -1.2949372269627040       -3.1020370201496662E-002  -4.9258313484674694E-004  0.11825090184407971       -1.2883036531763215       -3.1033256766618240E-002  -5.2075294669455747E-004  0.11826948084602590     
   6.9182389937106903E-002  0.18828870750798307       0.15730146383907712       0.93657086934754763       0.93657091005895832       -7.0387990261461114E-003  0.65315483003049901       0.70169971644751183       0.59647859522702706       -1.0236137197630197       -2.4102758899607394E-002  -6.9218221933370241E-004  0.14545032641939826       -1.0172022013571891       -2.4111021006102767E-002  -7.3210185518294429E-004  0.14546883675840988     
   7.5471698113207530E-002  0.18903732513195659       0.16431168966805007       0.93699235511149326       0.93699239554760905       -5.4935749512800280E-003  0.65614930052634746       0.70788956383100787       0.60870303412444093      -0.73822378208871220       -1.8018306597281146E-002  -9.5497465651460606E-004  0.16603766092459149      -0.73432989355666489       -1.8023489281828540E-002  -1.0012194685593788E-003  0.16605611259262126     
   8.1761006289308158E-002  0.19041107259850554       0.17103662137532863       0.93741410923939672       0.93741414939975887       -4.0047835963133993E-003  0.66164429039245110       0.71608162175063528       0.62208381022028381      -0.45425611737437377       -1.2625182657376787E-002  -1.1990895402273439E-003  0.18156725689129499      -0.45602598816347134       -1.2628272946822793E-002  -1.2328926036855711E-003  0.18158565991482134     
   8.8050314465408785E-002  0.19273832428829055       0.17750852765563274       0.93783612839383790       0.93783616827799654       -2.5717296086316399E-003  0.67095329715140617       0.72634293656451621       0.63666709663921839      -0.20718579112579538       -7.8157034698133222E-003  -1.2186778059764258E-003  0.19314937933599979      -0.21705996430144892       -7.8173510273711385E-003  -1.2177739600136048E-003  0.19316774373057594     
   9.4339622641509413E-002  0.19619382527997159       0.18375399133351961       0.93825840922883375       0.93825844883634801       -1.1937192822253501E-003  0.68477530111775808       0.73834551933378623       0.65223570988173063       -4.4367136347826935E-002  -3.5061912435210992E-003  -7.6887704423289301E-004  0.20159825991531388       -6.1664250425377209E-002  -3.5068343562179856E-003  -7.4733445694884150E-004  0.20161659563971174     
  0.10062893081761004       0.20043657986187330       0.18979521855495718       0.93868094838993898       0.93868098772037689        1.2993981927048037E-004  0.70174631944461618       0.75131008061359739       0.66827159981005912       -1.4411655776475629E-003   3.6968281469168480E-004   9.1990559236333625E-005  0.20752462988733600       -2.1363537066764193E-002   3.6974234613418555E-004   8.8505492203625873E-005  0.20754294679759516     
  0.10691823899371067       0.20458095358960676       0.19565098423866581       0.93910374251434670       0.93910378156728547        1.3999392365274393E-003  0.71832381435404413       0.76416282369452770       0.68406037866630731       -7.9020926566335720E-002   3.8654088079501047E-003   8.6211920043597040E-004  0.21139559400444319       -9.5097711418339503E-002   3.8659596033349315E-003   8.4190694853475434E-004  0.21141390180812400     
  0.11320754716981130       0.20781694747148985       0.20133733016203831       0.93952678823099045       0.93952682700601620        2.6169699837342991E-003  0.73126778987854768       0.77586580927212212       0.69891156447520542      -0.24267808781022965        7.0247786408466750E-003   1.1455810384407806E-003  0.21357454596387809      -0.25085349986475358        7.0256705582104209E-003   1.1517276379317311E-003  0.21359285417481644     
  0.11949685534591192       0.20992959371771752       0.20686809045891114       0.93995008216064591       0.93995012065735406        3.7817229113494555E-003  0.73971837485736636       0.78572496228164623       0.71236391937459631      -0.44354380959772466        9.8841252925762797E-003   1.0258769389824827E-003  0.21434847841247351      -0.44392924675703510        9.8852504626608662E-003   1.0596520720710172E-003  0.21436679630633612     
  0.12578616352201255       0.21115238715870976       0.21225529397608564       0.94037362091603438       0.94037365913402937        4.8948890607027340E-003  0.74460954860908179       0.79350124789221510       0.72425956761502175      -0.63930587957636675        1.2473953173570189E-002   7.6746425888990825E-004  0.21394709930626055      -0.63467052883363839        1.2475233395175093E-002   8.0630499910088924E-004  0.21396543587722730     
  0.13207547169811318       0.21181133384679074       0.21750947701795345       0.94079740110192522       0.94079743904082069        5.9571600087901522E-003  0.74724533533675941       0.79932206166725428       0.73468492335259650      -0.80454845858038093        1.4820147299074243E-002   5.3367278813942569E-004  0.21255648574337349      -0.79794703182910509        1.4821525495073649E-002   5.6418785249026063E-004  0.21257484966221857     
  0.13836477987421381       0.21215280294850619       0.22263992972581198       0.94122141931524039       0.94122145697465898        6.9692282016523693E-003  0.74861121169404887       0.80351073791446581       0.74385703109908574      -0.93045047545563930        1.6944885002160508E-002   3.7105737172800173E-004  0.21032901325900050      -0.92394232765211237        1.6946319325970079E-002   3.9118197960600069E-004  0.21034741283287781     
  0.14465408805031443       0.21232616824281050       0.22765489253119331       0.94164567214515793       0.94164570952473181        7.9317872747872026E-003  0.74930467277155799       0.80644017205680518       0.75202598299334245       -1.0190380931803953        1.8867333615708123E-002   2.7281238893704499E-004  0.20739069405818494       -1.0135764203946702        1.8868793322335473E-002   2.8492370744958602E-004  0.20740913719240109     
