     0.20000     0.04493     0.36408     0.04423
     0.59386     0.94918     0.12619     0.09508
     0.06373     0.03197     0.00005
     0.40000     0.05488     0.44246     0.05525
     0.18995     0.97131     0.12619     0.09508
     0.06373     0.03197     0.00005
     0.60000     0.06703     0.44006     0.06748
    -0.21077     0.98721     0.12619     0.09508
     0.06373     0.03197     0.00005
     0.80000     0.08187     0.35815     0.08242
    -1.10016     0.99680     0.12619     0.09508
     0.06373     0.03197     0.00005
     1.00000     0.10000    -0.00000     0.09885
    -2.48138     1.00000     0.12619     0.09508
     0.06373     0.03197     0.00005
