      radius         M_x     M_theta  A_expected    A_actual
     0.30156     0.04974     0.41596     0.96123     0.96123
     0.30312     0.04981     0.41654     0.96140     0.96140
     0.30469     0.04989     0.41712     0.96157     0.96157
     0.30625     0.04997     0.41770     0.96174     0.96174
     0.30781     0.05005     0.41826     0.96191     0.96191
     0.30937     0.05013     0.41883     0.96209     0.96209
     0.31094     0.05020     0.41938     0.96226     0.96226
     0.31250     0.05028     0.41993     0.96243     0.96243
     0.31406     0.05036     0.42048     0.96259     0.96259
     0.31562     0.05044     0.42102     0.96276     0.96276
     0.31719     0.05052     0.42155     0.96293     0.96293
     0.31875     0.05060     0.42208     0.96310     0.96310
     0.32031     0.05068     0.42260     0.96327     0.96327
     0.32187     0.05076     0.42312     0.96344     0.96344
     0.32344     0.05084     0.42363     0.96360     0.96360
     0.32500     0.05092     0.42414     0.96377     0.96377
     0.32656     0.05100     0.42464     0.96394     0.96394
     0.32812     0.05108     0.42513     0.96410     0.96410
     0.32969     0.05115     0.42563     0.96427     0.96427
     0.33125     0.05123     0.42611     0.96443     0.96443
     0.33281     0.05131     0.42659     0.96460     0.96460
     0.33437     0.05140     0.42707     0.96476     0.96476
     0.33594     0.05148     0.42753     0.96493     0.96493
     0.33750     0.05156     0.42800     0.96509     0.96509
     0.33906     0.05164     0.42846     0.96526     0.96526
     0.34062     0.05172     0.42891     0.96542     0.96542
     0.34219     0.05180     0.42936     0.96558     0.96558
     0.34375     0.05188     0.42980     0.96574     0.96574
     0.34531     0.05196     0.43024     0.96591     0.96591
     0.34687     0.05204     0.43068     0.96607     0.96607
     0.34844     0.05212     0.43110     0.96623     0.96623
     0.35000     0.05220     0.43153     0.96639     0.96639
     0.35156     0.05229     0.43194     0.96655     0.96655
     0.35312     0.05237     0.43236     0.96671     0.96671
     0.35469     0.05245     0.43276     0.96687     0.96687
     0.35625     0.05253     0.43317     0.96703     0.96703
     0.35781     0.05261     0.43357     0.96719     0.96719
     0.35937     0.05270     0.43396     0.96735     0.96735
     0.36094     0.05278     0.43435     0.96751     0.96751
     0.36250     0.05286     0.43473     0.96766     0.96766
     0.36406     0.05294     0.43511     0.96782     0.96782
     0.36562     0.05303     0.43548     0.96798     0.96798
     0.36719     0.05311     0.43585     0.96813     0.96813
     0.36875     0.05319     0.43621     0.96829     0.96829
     0.37031     0.05328     0.43657     0.96845     0.96845
     0.37187     0.05336     0.43692     0.96860     0.96860
     0.37344     0.05344     0.43727     0.96876     0.96876
     0.37500     0.05353     0.43761     0.96891     0.96891
     0.37656     0.05361     0.43795     0.96907     0.96907
     0.37812     0.05369     0.43829     0.96922     0.96922
     0.37969     0.05378     0.43862     0.96937     0.96937
     0.38125     0.05386     0.43894     0.96953     0.96953
     0.38281     0.05395     0.43926     0.96968     0.96968
     0.38437     0.05403     0.43958     0.96983     0.96983
     0.38594     0.05411     0.43989     0.96999     0.96999
     0.38750     0.05420     0.44019     0.97014     0.97014
     0.38906     0.05428     0.44049     0.97029     0.97029
     0.39062     0.05437     0.44079     0.97044     0.97044
     0.39219     0.05445     0.44108     0.97059     0.97059
     0.39375     0.05454     0.44136     0.97074     0.97074
     0.39531     0.05462     0.44165     0.97089     0.97089
     0.39687     0.05471     0.44192     0.97104     0.97104
     0.39844     0.05480     0.44220     0.97119     0.97119
     0.40000     0.05488     0.44246     0.97134     0.97134
     0.40156     0.05497     0.44273     0.97149     0.97149
     0.40312     0.05505     0.44298     0.97163     0.97163
     0.40469     0.05514     0.44324     0.97178     0.97178
     0.40625     0.05523     0.44349     0.97193     0.97193
     0.40781     0.05531     0.44373     0.97208     0.97208
     0.40937     0.05540     0.44397     0.97222     0.97222
     0.41094     0.05548     0.44421     0.97237     0.97237
     0.41250     0.05557     0.44444     0.97251     0.97251
     0.41406     0.05566     0.44466     0.97266     0.97266
     0.41562     0.05575     0.44488     0.97280     0.97280
     0.41719     0.05583     0.44510     0.97295     0.97295
     0.41875     0.05592     0.44531     0.97309     0.97309
     0.42031     0.05601     0.44552     0.97324     0.97324
     0.42187     0.05609     0.44573     0.97338     0.97338
     0.42344     0.05618     0.44592     0.97352     0.97352
     0.42500     0.05627     0.44612     0.97367     0.97367
     0.42656     0.05636     0.44631     0.97381     0.97381
     0.42812     0.05645     0.44649     0.97395     0.97395
     0.42969     0.05653     0.44667     0.97409     0.97409
     0.43125     0.05662     0.44685     0.97423     0.97423
     0.43281     0.05671     0.44702     0.97437     0.97437
     0.43437     0.05680     0.44719     0.97451     0.97451
     0.43594     0.05689     0.44735     0.97465     0.97465
     0.43750     0.05698     0.44751     0.97479     0.97479
     0.43906     0.05707     0.44766     0.97493     0.97493
     0.44062     0.05716     0.44781     0.97507     0.97507
     0.44219     0.05725     0.44796     0.97521     0.97521
     0.44375     0.05734     0.44810     0.97535     0.97535
     0.44531     0.05743     0.44824     0.97549     0.97549
     0.44687     0.05751     0.44837     0.97562     0.97562
     0.44844     0.05760     0.44849     0.97576     0.97576
     0.45000     0.05769     0.44862     0.97590     0.97590
     0.45156     0.05779     0.44874     0.97603     0.97603
     0.45312     0.05788     0.44885     0.97617     0.97617
     0.45469     0.05797     0.44896     0.97630     0.97630
     0.45625     0.05806     0.44906     0.97644     0.97644
     0.45781     0.05815     0.44917     0.97657     0.97657
     0.45937     0.05824     0.44926     0.97671     0.97671
     0.46094     0.05833     0.44935     0.97684     0.97684
     0.46250     0.05842     0.44944     0.97698     0.97698
     0.46406     0.05851     0.44952     0.97711     0.97711
     0.46562     0.05860     0.44960     0.97724     0.97724
     0.46719     0.05870     0.44968     0.97737     0.97737
     0.46875     0.05879     0.44975     0.97751     0.97751
     0.47031     0.05888     0.44981     0.97764     0.97764
     0.47187     0.05897     0.44987     0.97777     0.97777
     0.47344     0.05906     0.44993     0.97790     0.97790
     0.47500     0.05916     0.44998     0.97803     0.97803
     0.47656     0.05925     0.45003     0.97816     0.97816
     0.47812     0.05934     0.45008     0.97829     0.97829
     0.47969     0.05943     0.45012     0.97842     0.97842
     0.48125     0.05953     0.45015     0.97855     0.97855
     0.48281     0.05962     0.45018     0.97868     0.97868
     0.48437     0.05971     0.45021     0.97881     0.97881
     0.48594     0.05981     0.45023     0.97893     0.97893
     0.48750     0.05990     0.45025     0.97906     0.97906
     0.48906     0.05999     0.45026     0.97919     0.97919
     0.49062     0.06009     0.45027     0.97931     0.97931
     0.49219     0.06018     0.45027     0.97944     0.97944
     0.49375     0.06028     0.45028     0.97957     0.97957
     0.49531     0.06037     0.45027     0.97969     0.97969
     0.49687     0.06046     0.45026     0.97982     0.97982
     0.49844     0.06056     0.45025     0.97994     0.97994
     0.50000     0.06065     0.45023     0.98007     0.98007
     0.50156     0.06075     0.45021     0.98019     0.98019
     0.50312     0.06084     0.45019     0.98031     0.98031
     0.50469     0.06094     0.45016     0.98044     0.98044
     0.50625     0.06103     0.45012     0.98056     0.98056
     0.50781     0.06113     0.45008     0.98068     0.98068
     0.50937     0.06122     0.45004     0.98080     0.98080
     0.51094     0.06132     0.44999     0.98093     0.98093
     0.51250     0.06142     0.44994     0.98105     0.98105
     0.51406     0.06151     0.44989     0.98117     0.98117
     0.51562     0.06161     0.44983     0.98129     0.98129
     0.51719     0.06170     0.44976     0.98141     0.98141
     0.51875     0.06180     0.44969     0.98153     0.98153
     0.52031     0.06190     0.44962     0.98165     0.98165
     0.52187     0.06199     0.44954     0.98177     0.98177
     0.52344     0.06209     0.44946     0.98189     0.98189
     0.52500     0.06219     0.44937     0.98200     0.98200
     0.52656     0.06229     0.44928     0.98212     0.98212
     0.52812     0.06238     0.44919     0.98224     0.98224
     0.52969     0.06248     0.44909     0.98236     0.98236
     0.53125     0.06258     0.44898     0.98247     0.98247
     0.53281     0.06268     0.44888     0.98259     0.98259
     0.53437     0.06277     0.44876     0.98271     0.98271
     0.53594     0.06287     0.44865     0.98282     0.98282
     0.53750     0.06297     0.44853     0.98294     0.98294
     0.53906     0.06307     0.44840     0.98305     0.98305
     0.54062     0.06317     0.44827     0.98317     0.98317
     0.54219     0.06327     0.44814     0.98328     0.98328
     0.54375     0.06337     0.44800     0.98339     0.98339
     0.54531     0.06346     0.44785     0.98351     0.98351
     0.54687     0.06356     0.44771     0.98362     0.98362
     0.54844     0.06366     0.44756     0.98373     0.98373
     0.55000     0.06376     0.44740     0.98384     0.98384
     0.55156     0.06386     0.44724     0.98396     0.98396
     0.55312     0.06396     0.44707     0.98407     0.98407
     0.55469     0.06406     0.44691     0.98418     0.98418
     0.55625     0.06416     0.44673     0.98429     0.98429
     0.55781     0.06426     0.44655     0.98440     0.98440
     0.55937     0.06436     0.44637     0.98451     0.98451
     0.56094     0.06446     0.44618     0.98462     0.98462
     0.56250     0.06456     0.44599     0.98473     0.98473
     0.56406     0.06467     0.44580     0.98484     0.98484
     0.56562     0.06477     0.44560     0.98494     0.98494
     0.56719     0.06487     0.44539     0.98505     0.98505
     0.56875     0.06497     0.44518     0.98516     0.98516
     0.57031     0.06507     0.44497     0.98527     0.98527
     0.57187     0.06517     0.44475     0.98537     0.98537
     0.57344     0.06527     0.44453     0.98548     0.98548
     0.57500     0.06538     0.44430     0.98558     0.98558
     0.57656     0.06548     0.44407     0.98569     0.98569
     0.57812     0.06558     0.44384     0.98580     0.98580
     0.57969     0.06568     0.44360     0.98590     0.98590
     0.58125     0.06579     0.44335     0.98600     0.98600
     0.58281     0.06589     0.44310     0.98611     0.98611
     0.58437     0.06599     0.44285     0.98621     0.98621
     0.58594     0.06610     0.44259     0.98632     0.98632
     0.58750     0.06620     0.44233     0.98642     0.98642
     0.58906     0.06630     0.44206     0.98652     0.98652
     0.59062     0.06641     0.44179     0.98662     0.98662
     0.59219     0.06651     0.44151     0.98672     0.98672
     0.59375     0.06661     0.44123     0.98683     0.98683
     0.59531     0.06672     0.44095     0.98693     0.98693
     0.59687     0.06682     0.44066     0.98703     0.98703
     0.59844     0.06693     0.44036     0.98713     0.98713
     0.60000     0.06703     0.44006     0.98723     0.98723
     0.60156     0.06714     0.43976     0.98733     0.98733
     0.60312     0.06724     0.43945     0.98743     0.98743
     0.60469     0.06735     0.43914     0.98752     0.98752
     0.60625     0.06745     0.43882     0.98762     0.98762
     0.60781     0.06756     0.43850     0.98772     0.98772
     0.60938     0.06766     0.43817     0.98782     0.98782
     0.61094     0.06777     0.43784     0.98791     0.98791
     0.61250     0.06788     0.43750     0.98801     0.98801
     0.61406     0.06798     0.43716     0.98811     0.98811
     0.61562     0.06809     0.43682     0.98820     0.98820
     0.61719     0.06819     0.43647     0.98830     0.98830
     0.61875     0.06830     0.43611     0.98839     0.98839
     0.62031     0.06841     0.43575     0.98849     0.98849
     0.62187     0.06851     0.43539     0.98858     0.98858
     0.62344     0.06862     0.43502     0.98868     0.98868
     0.62500     0.06873     0.43465     0.98877     0.98877
     0.62656     0.06884     0.43427     0.98886     0.98886
     0.62812     0.06894     0.43389     0.98896     0.98896
     0.62969     0.06905     0.43350     0.98905     0.98905
     0.63125     0.06916     0.43311     0.98914     0.98914
     0.63281     0.06927     0.43271     0.98923     0.98923
     0.63437     0.06938     0.43231     0.98932     0.98932
     0.63594     0.06948     0.43190     0.98942     0.98942
     0.63750     0.06959     0.43149     0.98951     0.98951
     0.63906     0.06970     0.43107     0.98960     0.98960
     0.64062     0.06981     0.43065     0.98969     0.98969
     0.64219     0.06992     0.43022     0.98978     0.98978
     0.64375     0.07003     0.42979     0.98986     0.98986
     0.64531     0.07014     0.42936     0.98995     0.98995
     0.64687     0.07025     0.42891     0.99004     0.99004
     0.64844     0.07036     0.42847     0.99013     0.99013
     0.65000     0.07047     0.42802     0.99022     0.99022
     0.65156     0.07058     0.42756     0.99030     0.99030
     0.65312     0.07069     0.42710     0.99039     0.99039
     0.65469     0.07080     0.42663     0.99048     0.99048
     0.65625     0.07091     0.42616     0.99056     0.99056
     0.65781     0.07102     0.42569     0.99065     0.99065
     0.65937     0.07113     0.42521     0.99073     0.99073
     0.66094     0.07124     0.42472     0.99082     0.99082
     0.66250     0.07136     0.42423     0.99090     0.99090
     0.66406     0.07147     0.42373     0.99099     0.99099
     0.66562     0.07158     0.42323     0.99107     0.99107
     0.66719     0.07169     0.42272     0.99115     0.99115
     0.66875     0.07180     0.42221     0.99123     0.99123
     0.67031     0.07191     0.42170     0.99132     0.99132
     0.67188     0.07203     0.42117     0.99140     0.99140
     0.67344     0.07214     0.42065     0.99148     0.99148
     0.67500     0.07225     0.42011     0.99156     0.99156
     0.67656     0.07237     0.41958     0.99164     0.99164
     0.67812     0.07248     0.41903     0.99172     0.99172
     0.67969     0.07259     0.41848     0.99180     0.99180
     0.68125     0.07271     0.41793     0.99188     0.99188
     0.68281     0.07282     0.41737     0.99196     0.99196
     0.68437     0.07293     0.41681     0.99204     0.99204
     0.68594     0.07305     0.41624     0.99212     0.99212
     0.68750     0.07316     0.41566     0.99220     0.99220
     0.68906     0.07328     0.41508     0.99228     0.99228
     0.69062     0.07339     0.41450     0.99235     0.99235
     0.69219     0.07351     0.41391     0.99243     0.99243
     0.69375     0.07362     0.41331     0.99251     0.99251
     0.69531     0.07374     0.41271     0.99258     0.99258
     0.69687     0.07385     0.41210     0.99266     0.99266
     0.69844     0.07397     0.41149     0.99273     0.99273
     0.70000     0.07408     0.41087     0.99281     0.99281
     0.70156     0.07420     0.41024     0.99288     0.99288
     0.70312     0.07431     0.40961     0.99296     0.99296
     0.70469     0.07443     0.40898     0.99303     0.99303
     0.70625     0.07455     0.40833     0.99310     0.99310
     0.70781     0.07466     0.40769     0.99318     0.99318
     0.70937     0.07478     0.40703     0.99325     0.99325
     0.71094     0.07490     0.40638     0.99332     0.99332
     0.71250     0.07501     0.40571     0.99339     0.99339
     0.71406     0.07513     0.40504     0.99347     0.99347
     0.71562     0.07525     0.40436     0.99354     0.99354
     0.71719     0.07537     0.40368     0.99361     0.99361
     0.71875     0.07548     0.40299     0.99368     0.99368
     0.72031     0.07560     0.40230     0.99375     0.99375
     0.72187     0.07572     0.40160     0.99382     0.99382
     0.72344     0.07584     0.40089     0.99389     0.99389
     0.72500     0.07596     0.40018     0.99396     0.99396
     0.72656     0.07608     0.39947     0.99402     0.99402
     0.72812     0.07619     0.39874     0.99409     0.99409
     0.72969     0.07631     0.39801     0.99416     0.99416
     0.73125     0.07643     0.39727     0.99423     0.99423
     0.73281     0.07655     0.39653     0.99429     0.99429
     0.73438     0.07667     0.39578     0.99436     0.99436
     0.73594     0.07679     0.39503     0.99443     0.99443
     0.73750     0.07691     0.39427     0.99449     0.99449
     0.73906     0.07703     0.39350     0.99456     0.99456
     0.74062     0.07715     0.39273     0.99462     0.99462
     0.74219     0.07727     0.39195     0.99469     0.99469
     0.74375     0.07739     0.39116     0.99475     0.99475
     0.74531     0.07752     0.39037     0.99482     0.99482
     0.74687     0.07764     0.38957     0.99488     0.99488
     0.74844     0.07776     0.38876     0.99494     0.99494
     0.75000     0.07788     0.38795     0.99500     0.99500
     0.75156     0.07800     0.38713     0.99507     0.99507
     0.75312     0.07812     0.38630     0.99513     0.99513
     0.75469     0.07825     0.38547     0.99519     0.99519
     0.75625     0.07837     0.38463     0.99525     0.99525
     0.75781     0.07849     0.38378     0.99531     0.99531
     0.75937     0.07861     0.38293     0.99537     0.99537
     0.76094     0.07874     0.38207     0.99543     0.99543
     0.76250     0.07886     0.38120     0.99549     0.99549
     0.76406     0.07898     0.38032     0.99555     0.99555
     0.76562     0.07911     0.37944     0.99561     0.99561
     0.76719     0.07923     0.37855     0.99567     0.99567
     0.76875     0.07935     0.37766     0.99572     0.99572
     0.77031     0.07948     0.37676     0.99578     0.99578
     0.77187     0.07960     0.37585     0.99584     0.99584
     0.77344     0.07973     0.37493     0.99590     0.99590
     0.77500     0.07985     0.37400     0.99595     0.99595
     0.77656     0.07998     0.37307     0.99601     0.99601
     0.77812     0.08010     0.37213     0.99606     0.99606
     0.77969     0.08023     0.37118     0.99612     0.99612
     0.78125     0.08035     0.37023     0.99617     0.99617
     0.78281     0.08048     0.36927     0.99623     0.99623
     0.78437     0.08060     0.36829     0.99628     0.99628
     0.78594     0.08073     0.36732     0.99634     0.99634
     0.78750     0.08086     0.36633     0.99639     0.99639
     0.78906     0.08098     0.36534     0.99644     0.99644
     0.79062     0.08111     0.36434     0.99650     0.99650
     0.79219     0.08124     0.36333     0.99655     0.99655
     0.79375     0.08136     0.36231     0.99660     0.99660
     0.79531     0.08149     0.36128     0.99665     0.99665
     0.79688     0.08162     0.36025     0.99670     0.99670
     0.79844     0.08175     0.35920     0.99675     0.99675
     0.80000     0.08187     0.35815     0.99680     0.99680
     0.80156     0.08200     0.35709     0.99685     0.99685
     0.80313     0.08213     0.35603     0.99690     0.99690
     0.80469     0.08226     0.35495     0.99695     0.99695
     0.80625     0.08239     0.35386     0.99700     0.99700
     0.80781     0.08252     0.35277     0.99705     0.99705
     0.80938     0.08264     0.35167     0.99709     0.99709
     0.81094     0.08277     0.35055     0.99714     0.99714
     0.81250     0.08290     0.34943     0.99719     0.99719
     0.81406     0.08303     0.34830     0.99724     0.99724
     0.81563     0.08316     0.34716     0.99728     0.99728
     0.81719     0.08329     0.34602     0.99733     0.99733
     0.81875     0.08342     0.34486     0.99737     0.99737
     0.82031     0.08355     0.34369     0.99742     0.99742
     0.82188     0.08368     0.34251     0.99746     0.99746
     0.82344     0.08381     0.34133     0.99751     0.99751
     0.82500     0.08395     0.34013     0.99755     0.99755
     0.82656     0.08408     0.33892     0.99759     0.99759
     0.82812     0.08421     0.33771     0.99764     0.99764
     0.82969     0.08434     0.33648     0.99768     0.99768
     0.83125     0.08447     0.33525     0.99772     0.99772
     0.83281     0.08460     0.33400     0.99776     0.99776
     0.83438     0.08474     0.33274     0.99781     0.99781
     0.83594     0.08487     0.33147     0.99785     0.99785
     0.83750     0.08500     0.33019     0.99789     0.99789
     0.83906     0.08513     0.32891     0.99793     0.99793
     0.84063     0.08527     0.32761     0.99797     0.99797
     0.84219     0.08540     0.32629     0.99801     0.99801
     0.84375     0.08553     0.32497     0.99805     0.99805
     0.84531     0.08567     0.32364     0.99809     0.99809
     0.84688     0.08580     0.32229     0.99812     0.99812
     0.84844     0.08594     0.32093     0.99816     0.99816
     0.85000     0.08607     0.31957     0.99820     0.99820
     0.85156     0.08621     0.31819     0.99824     0.99824
     0.85313     0.08634     0.31679     0.99827     0.99827
     0.85469     0.08648     0.31539     0.99831     0.99831
     0.85625     0.08661     0.31397     0.99835     0.99835
     0.85781     0.08675     0.31254     0.99838     0.99838
     0.85938     0.08688     0.31110     0.99842     0.99842
     0.86094     0.08702     0.30964     0.99845     0.99845
     0.86250     0.08715     0.30817     0.99849     0.99849
     0.86406     0.08729     0.30669     0.99852     0.99852
     0.86563     0.08743     0.30520     0.99856     0.99856
     0.86719     0.08756     0.30369     0.99859     0.99859
     0.86875     0.08770     0.30216     0.99862     0.99862
     0.87031     0.08784     0.30063     0.99865     0.99865
     0.87188     0.08797     0.29907     0.99869     0.99869
     0.87344     0.08811     0.29751     0.99872     0.99872
     0.87500     0.08825     0.29593     0.99875     0.99875
     0.87656     0.08839     0.29433     0.99878     0.99878
     0.87813     0.08853     0.29272     0.99881     0.99881
     0.87969     0.08866     0.29109     0.99884     0.99884
     0.88125     0.08880     0.28945     0.99887     0.99887
     0.88281     0.08894     0.28779     0.99890     0.99890
     0.88438     0.08908     0.28612     0.99893     0.99893
     0.88594     0.08922     0.28443     0.99896     0.99896
     0.88750     0.08936     0.28272     0.99899     0.99899
     0.88906     0.08950     0.28099     0.99902     0.99902
     0.89062     0.08964     0.27925     0.99904     0.99904
     0.89219     0.08978     0.27749     0.99907     0.99907
     0.89375     0.08992     0.27571     0.99910     0.99910
     0.89531     0.09006     0.27391     0.99912     0.99912
     0.89688     0.09020     0.27209     0.99915     0.99915
     0.89844     0.09034     0.27026     0.99917     0.99917
     0.90000     0.09048     0.26840     0.99920     0.99920
     0.90156     0.09063     0.26652     0.99922     0.99922
     0.90313     0.09077     0.26463     0.99925     0.99925
     0.90469     0.09091     0.26271     0.99927     0.99927
     0.90625     0.09105     0.26077     0.99930     0.99930
     0.90781     0.09119     0.25881     0.99932     0.99932
     0.90938     0.09134     0.25682     0.99934     0.99934
     0.91094     0.09148     0.25482     0.99937     0.99937
     0.91250     0.09162     0.25279     0.99939     0.99939
     0.91406     0.09177     0.25073     0.99941     0.99941
     0.91563     0.09191     0.24865     0.99943     0.99943
     0.91719     0.09205     0.24655     0.99945     0.99945
     0.91875     0.09220     0.24442     0.99947     0.99947
     0.92031     0.09234     0.24226     0.99949     0.99949
     0.92188     0.09248     0.24007     0.99951     0.99951
     0.92344     0.09263     0.23786     0.99953     0.99953
     0.92500     0.09277     0.23562     0.99955     0.99955
     0.92656     0.09292     0.23335     0.99957     0.99957
     0.92813     0.09306     0.23105     0.99959     0.99959
     0.92969     0.09321     0.22871     0.99960     0.99960
     0.93125     0.09336     0.22634     0.99962     0.99962
     0.93281     0.09350     0.22394     0.99964     0.99964
     0.93438     0.09365     0.22151     0.99966     0.99966
     0.93594     0.09379     0.21904     0.99967     0.99967
     0.93750     0.09394     0.21653     0.99969     0.99969
     0.93906     0.09409     0.21398     0.99970     0.99970
     0.94063     0.09424     0.21140     0.99972     0.99972
     0.94219     0.09438     0.20877     0.99973     0.99973
     0.94375     0.09453     0.20610     0.99975     0.99975
     0.94531     0.09468     0.20338     0.99976     0.99976
     0.94688     0.09483     0.20062     0.99977     0.99977
     0.94844     0.09497     0.19781     0.99979     0.99979
     0.95000     0.09512     0.19495     0.99980     0.99980
     0.95156     0.09527     0.19204     0.99981     0.99981
     0.95312     0.09542     0.18907     0.99982     0.99982
     0.95469     0.09557     0.18604     0.99984     0.99984
     0.95625     0.09572     0.18295     0.99985     0.99985
     0.95781     0.09587     0.17980     0.99986     0.99986
     0.95938     0.09602     0.17659     0.99987     0.99987
     0.96094     0.09617     0.17330     0.99988     0.99988
     0.96250     0.09632     0.16993     0.99989     0.99989
     0.96406     0.09647     0.16649     0.99990     0.99990
     0.96563     0.09662     0.16296     0.99991     0.99991
     0.96719     0.09677     0.15934     0.99991     0.99991
     0.96875     0.09692     0.15563     0.99992     0.99992
     0.97031     0.09707     0.15181     0.99993     0.99993
     0.97188     0.09723     0.14788     0.99994     0.99994
     0.97344     0.09738     0.14383     0.99994     0.99994
     0.97500     0.09753     0.13964     0.99995     0.99995
     0.97656     0.09768     0.13532     0.99996     0.99996
     0.97813     0.09784     0.13083     0.99996     0.99996
     0.97969     0.09799     0.12618     0.99997     0.99997
     0.98125     0.09814     0.12132     0.99997     0.99997
     0.98281     0.09830     0.11625     0.99998     0.99998
     0.98438     0.09845     0.11093     0.99998     0.99998
     0.98594     0.09860     0.10532     0.99998     0.99998
     0.98750     0.09876     0.09937     0.99999     0.99999
     0.98906     0.09891     0.09303     0.99999     0.99999
     0.99063     0.09907     0.08620     0.99999     0.99999
     0.99219     0.09922     0.07875     1.00000     1.00000
     0.99375     0.09938     0.07049     1.00000     1.00000
     0.99531     0.09953     0.06109     1.00000     1.00000
     0.99688     0.09969     0.04992     1.00000     1.00000
     0.99844     0.09984     0.03533     1.00000     1.00000
     1.00000     0.10000    -0.00000     1.00000     1.00000
