 Grid PointsS_ActualS_MMSSource Term Error
           1   1.3940349621107335        0.0000000000000000        1.3940349621107335     
           2   1.3913345596755318       -1.3834376759815541        2.7747722356570859     
           3   1.3885685137941890       -1.3806470471508874        2.7692155609450761     
           4   1.3857372418172134       -1.3777934366361251        2.7635306784533382     
           5   1.3828411828159592       -1.3748772821658122        2.7577184649817714     
           6   1.3798807973614744       -1.3718990418158228        2.7517798391772974     
           7   1.3768565672893378       -1.3688591937777801        2.7457157610671179     
           8   1.3737689954507324       -1.3657582361139475        2.7395272315646801     
           9   1.3706186054500651       -1.3625966865005239        2.7332152919505890     
          10   1.3674059413694237       -1.3593750819578645        2.7267810233272884     
          11   1.3641315674802013       -1.3560939785705841        2.7202255460507851     
          12   1.3607960679422331       -1.3527539511951545        2.7135500191373874     
          13   1.3574000464908034       -1.3493555931567016        2.7067556396475050     
          14   1.3539441261118785       -1.3458995159357983        2.6998436420476772     
          15   1.3504289487059928       -1.3423863488438883        2.6928152975498816     
          16   1.3468551747411468       -1.3388167386893883        2.6856719134305354     
          17   1.3432234828951637       -1.3351913494350356        2.6784148323301999     
          18   1.3395345696879277       -1.3315108618444356        2.6710454315323635     
          19   1.3357891491039322       -1.3277759731215610        2.6635651222254935     
          20   1.3319879522056066       -1.3239873965408151        2.6559753487464222     
          21   1.3281317267378721       -1.3201458610701593        2.6482775878080318     
          22   1.3242212367244079       -1.3162521109859426        2.6404733477103508     
          23   1.3202572620560913       -1.3123069054818188        2.6325641675379110     
          24   1.3162405980721181       -1.3083110182697055        2.6245516163418245     
          25   1.3121720551342804       -1.3042652371764234        2.6164372923107049     
          26   1.3080524581949167       -1.3001703637337414        2.6082228219286590     
          27   1.3038826463590139       -1.2960272127629651        2.5999098591219800     
          28   1.2996634724409983       -1.2918366119560005        2.5915000843970000     
          29   1.2953958025167043       -1.2875994014511889        2.5829952039678945     
          30   1.2910805154710343       -1.2833164334062985        2.5743969488773342     
          31   1.2867185025418377       -1.2789885715671971        2.5657070741090364     
          32   1.2823106668605060       -1.2746166908351597        2.5569273576956673     
          33   1.2778579229897999       -1.2702016768307658        2.5480595998205673     
