         radius            M_x        M_theta     A_expected       A_actual
 0.200000000000 0.291401403355 0.246993206144 0.984000988845 0.984000998844
 0.212500000000 0.291666769301 0.250121100782 0.984742770747 0.984738575867
 0.225000000000 0.291928033687 0.244484585456 0.985435520872 0.985428207059
 0.237500000000 0.292185192840 0.231487422002 0.986042361557 0.986033548758
 0.250000000000 0.292438243143 0.213359273883 0.986545019848 0.986536203629
 0.262500000000 0.292687181037 0.192487855602 0.986942720595 0.986934891130
 0.275000000000 0.292932003023 0.170948260657 0.987246562208 0.987240166983
 0.287500000000 0.293172705657 0.150327521725 0.987473234107 0.987468331687
 0.300000000000 0.293409285554 0.131780808203 0.987640375866 0.987636820841
 0.312500000000 0.293641739388 0.116209890128 0.987764062869 0.987761644337
 0.325000000000 0.293870063889 0.104465300777 0.987857943930 0.987856466131
 0.337500000000 0.294094255847 0.097466813821 0.987933368690 0.987932689551
 0.350000000000 0.294314312109 0.096117099265 0.988000001905 0.988000048111
 0.362500000000 0.294530229581 0.101005406463 0.988066635124 0.988067406578
 0.375000000000 0.294742005226 0.112197611593 0.988142059896 0.988143629672
 0.387500000000 0.294949636066 0.129374974962 0.988235940979 0.988238450741
 0.400000000000 0.295153119181 0.152112015348 0.988359628017 0.988363272772
 0.412500000000 0.295352451709 0.179969981237 0.988526769830 0.988531759114
 0.425000000000 0.295547630849 0.212354610517 0.988753441808 0.988759918699
 0.437500000000 0.295738653855 0.248235018702 0.989057283537 0.989065185868
 0.450000000000 0.295925518040 0.285830329497 0.989454984454 0.989463859990
 0.462500000000 0.296108220777 0.322397047717 0.989957642994 0.989966496863
 0.475000000000 0.296286759497 0.354307138098 0.990564484039 0.990571818646
 0.487500000000 0.296461131689 0.377595298927 0.991257234691 0.991261433761
 0.500000000000 0.296631334901 0.388953267232 0.991999017358 0.991999005075
 0.512500000000 0.296797366739 0.386791184692 0.992740659975 0.992736441195
 0.525000000000 0.296959224869 0.371777713146 0.993432970580 0.993425627701
 0.537500000000 0.297116907014 0.346524283667 0.994039009088 0.994030157812
 0.550000000000 0.297270410957 0.314636650475 0.994540388680 0.994531519028
 0.562500000000 0.297419734540 0.279691728927 0.994936152842 0.994928247361
 0.575000000000 0.297564875662 0.244568697352 0.995237125664 0.995230621063
 0.587500000000 0.297705832283 0.211224218913 0.995459590968 0.995454530404
 0.600000000000 0.297842602420 0.180773779554 0.995620595254 0.995616811220
 0.612500000000 0.297975184150 0.153701094757 0.995735352153 0.995732602096
 0.625000000000 0.298103575609 0.130076048594 0.995816264128 0.995814307156
 0.637500000000 0.298227774990 0.109729353976 0.995872886561 0.995871516779
 0.650000000000 0.298347780549 0.092374708344 0.995912316030 0.995911371027
 0.662500000000 0.298463590596 0.077687620349 0.995939697296 0.995939055025
 0.675000000000 0.298575203503 0.065354638534 0.995958702399 0.995958274012
 0.687500000000 0.298682617701 0.055105629251 0.995971928363 0.995971650648
 0.700000000000 0.298785831680 0.046739092278 0.995981205981 0.995981034851
 0.712500000000 0.298884843987 0.040146730324 0.995987831019 0.995987736450
 0.725000000000 0.298979653231 0.035335384699 0.995992734542 0.995992696869
 0.737500000000 0.299070258078 0.032426838742 0.995996608652 0.995996616052
 0.750000000000 0.299156657254 0.031599161934 0.996000001711 0.996000048642
 0.762500000000 0.299238849544 0.032971023469 0.996003394694 0.996003481154
 0.775000000000 0.299316833793 0.036531831783 0.996007268560 0.996007400089
 0.787500000000 0.299390608903 0.042204228617 0.996012171636 0.996012360055
 0.800000000000 0.299460173837 0.049962444882 0.996018795965 0.996019060931
 0.812500000000 0.299525527617 0.059900895290 0.996028072507 0.996028444037
 0.825000000000 0.299586669324 0.072244870568 0.996041296877 0.996041819039
 0.837500000000 0.299643598098 0.087336959941 0.996060299641 0.996061035616
 0.850000000000 0.299696313139 0.105618592221 0.996087677490 0.996088716066
 0.862500000000 0.299744813705 0.127608396667 0.996127101977 0.996128565086
 0.875000000000 0.299789099114 0.153869733625 0.996183717156 0.996185766987
 0.887500000000 0.299829168743 0.184954140887 0.996264618571 0.996267460595
 0.900000000000 0.299865022030 0.221302397755 0.996379360102 0.996383234415
 0.912500000000 0.299896658469 0.263081176067 0.996540342025 0.996545489746
 0.925000000000 0.299924077615 0.309936306928 0.996762774792 0.996769360990
 0.937500000000 0.299947279085 0.360665423835 0.997063700270 0.997071678036
 0.950000000000 0.299966262550 0.412869957763 0.997459395548 0.997468323204
 0.962500000000 0.299981027744 0.462746130197 0.997960674917 0.997969564880
 0.975000000000 0.299991574459 0.505276036867 0.998566567605 0.998573927299
 0.987500000000 0.299997902548 0.535058000017 0.999258666052 0.999262882640
 1.000000000000 0.300000011921 0.547722905653 1.000000000000 1.000000000000
