         radius            M_x        M_theta     A_expected       A_actual
 0.200000000000 0.291401403355 0.246993206144 0.984000988845 0.984000989471
 0.203125000000 0.291468129159 0.248624637137 0.984188448655 0.984188380883
 0.206250000000 0.291534598791 0.249690452283 0.984375097629 0.984374962688
 0.209375000000 0.291600812191 0.250188056122 0.984560130643 0.984559930913
 0.212500000000 0.291666769301 0.250121100782 0.984742770747 0.984742509674
 0.215625000000 0.291732470063 0.249499293815 0.984922281931 0.984921963907
 0.218750000000 0.291797914420 0.248338055854 0.985097980448 0.985097610655
 0.221875000000 0.291863102313 0.246658046929 0.985269244329 0.985268828571
 0.225000000000 0.291928033687 0.244484585456 0.985435520872 0.985435065394
 0.228125000000 0.291992708483 0.241846987380 0.985596331965 0.985595843268
 0.231250000000 0.292057126645 0.238777854463 0.985751277222 0.985750761889
 0.234375000000 0.292121288116 0.235312340451 0.985900035013 0.985899499547
 0.237500000000 0.292185192840 0.231487422002 0.986042361557 0.986041812236
 0.240625000000 0.292248840760 0.227341198092 0.986178088301 0.986177531063
 0.243750000000 0.292312231821 0.222912237663 0.986307117867 0.986306558210
 0.246875000000 0.292375365967 0.218238990767 0.986429418860 0.986428861778
 0.250000000000 0.292438243143 0.213359273883 0.986545019848 0.986544469786
 0.253125000000 0.292500863292 0.208309835722 0.986654002803 0.986653463630
 0.256250000000 0.292563226361 0.203126005887 0.986756496259 0.986755971274
 0.259375000000 0.292625332294 0.197841425418 0.986852668451 0.986852160388
 0.262500000000 0.292687181037 0.192487855602 0.986942720595 0.986942231658
 0.265625000000 0.292748772536 0.187095059460 0.987026880500 0.987026412394
 0.268750000000 0.292810106735 0.181690749001 0.987105396603 0.987104950580
 0.271875000000 0.292871183582 0.176300590608 0.987178532528 0.987178109433
 0.275000000000 0.292932003023 0.170948260657 0.987246562208 0.987246162530
 0.278125000000 0.292992565004 0.165655543589 0.987309765597 0.987309389518
 0.281250000000 0.293052869472 0.160442465040 0.987368424968 0.987368072411
 0.284375000000 0.293112916374 0.155327453140 0.987422821785 0.987422492454
 0.287500000000 0.293172705657 0.150327521725 0.987473234107 0.987472927537
 0.290625000000 0.293232237269 0.145458469720 0.987519934501 0.987519650090
 0.293750000000 0.293291511157 0.140735091428 0.987563188408 0.987562925451
 0.296875000000 0.293350527270 0.136171392730 0.987603252909 0.987603010633
 0.300000000000 0.293409285554 0.131780808203 0.987640375866 0.987640153451
 0.303125000000 0.293467785960 0.127576413954 0.987674795362 0.987674591964
 0.306250000000 0.293526028435 0.123571130384 0.987706739420 0.987706554192
 0.309375000000 0.293584012928 0.119777908226 0.987736425946 0.987736258054
 0.312500000000 0.293641739388 0.116209890128 0.987764062869 0.987763911503
 0.315625000000 0.293699207765 0.112880538803 0.987789848435 0.987789712822
 0.318750000000 0.293756418007 0.109803721667 0.987813971638 0.987813851048
 0.321875000000 0.293813370066 0.106993741231 0.987836612747 0.987836506505
 0.325000000000 0.293870063889 0.104465300777 0.987857943930 0.987857851414
 0.328125000000 0.293926499429 0.102233396564 0.987878129931 0.987878050585
 0.331250000000 0.293982676635 0.100313131557 0.987897328811 0.987897262140
 0.334375000000 0.294038595457 0.098719451666 0.987915692717 0.987915638295
 0.337500000000 0.294094255847 0.097466813821 0.987933368690 0.987933326158
 0.340625000000 0.294149657756 0.096568804951 0.987950499486 0.987950468559
 0.343750000000 0.294204801135 0.096037740744 0.987967224424 0.987967204884
 0.346875000000 0.294259685936 0.095884280701 0.987983680230 0.987983671934
 0.350000000000 0.294314312109 0.096117099265 0.988000001905 0.988000004780
 0.353125000000 0.294368679609 0.096742649844 0.988016323579 0.988016337624
 0.356250000000 0.294422788385 0.097765049069 0.988032779387 0.988032804674
 0.359375000000 0.294476638392 0.099186093832 0.988049504326 0.988049540999
 0.362500000000 0.294530229581 0.101005406463 0.988066635124 0.988066683398
 0.365625000000 0.294583561906 0.103220687325 0.988084311098 0.988084371261
 0.368750000000 0.294636635319 0.105828042339 0.988102675007 0.988102747413
 0.371875000000 0.294689449775 0.108822347321 0.988121873890 0.988121958966
 0.375000000000 0.294742005226 0.112197611593 0.988142059896 0.988142158133
 0.378125000000 0.294794301626 0.115947308935 0.988163391083 0.988163503039
 0.381250000000 0.294846338930 0.120064652366 0.988186032197 0.988186158489
 0.384375000000 0.294898117092 0.124542798421 0.988210155406 0.988210296709
 0.387500000000 0.294949636066 0.129374974962 0.988235940979 0.988236098019
 0.390625000000 0.295000895806 0.134554533032 0.988263577909 0.988263751458
 0.393750000000 0.295051896269 0.140074927687 0.988293264443 0.988293455306
 0.396875000000 0.295102637409 0.145929635250 0.988325208510 0.988325417518
 0.400000000000 0.295153119181 0.152112015348 0.988359628017 0.988359856012
 0.403125000000 0.295203341541 0.158615126126 0.988396750985 0.988396998805
 0.406250000000 0.295253304445 0.165431500357 0.988436815499 0.988437083959
 0.409375000000 0.295303007849 0.172552889409 0.988480069420 0.988480359286
 0.412500000000 0.295352451709 0.179969981237 0.988526769830 0.988527081798
 0.415625000000 0.295401635983 0.187672098038 0.988577182169 0.988577516832
 0.418750000000 0.295450560626 0.195646878958 0.988631579004 0.988631936818
 0.421875000000 0.295499225596 0.203879953349 0.988690238396 0.988690619644
 0.425000000000 0.295547630849 0.212354610517 0.988753441808 0.988753846555
 0.428125000000 0.295595776344 0.221051472686 0.988821471513 0.988821899564
 0.431250000000 0.295643662038 0.229948178949 0.988894607466 0.988895058315
