         radius            M_x        M_theta     A_expected       A_actual
 0.200000000000 0.291401403355 0.246993206144 0.984000988845 0.984000988884
 0.200781250000 0.291418108819 0.247453711721 0.984047885108 0.984047884076
 0.201562500000 0.291434798275 0.247879215402 0.984094769055 0.984094766952
 0.202343750000 0.291451471722 0.248269566092 0.984141627842 0.984141624672
 0.203125000000 0.291468129159 0.248624637137 0.984188448655 0.984188444420
 0.203906250000 0.291484770586 0.248944326432 0.984235218719 0.984235213425
 0.204687500000 0.291501396000 0.249228556497 0.984281925319 0.984281918972
 0.205468750000 0.291518005402 0.249477274507 0.984328555810 0.984328548417
 0.206250000000 0.291534598791 0.249690452283 0.984375097629 0.984375089198
 0.207031250000 0.291551176165 0.249868086242 0.984421538313 0.984421528853
 0.207812500000 0.291567737523 0.250010197304 0.984467865507 0.984467855028
 0.208593750000 0.291584282865 0.250116830765 0.984514066982 0.984514055496
 0.209375000000 0.291600812191 0.250188056122 0.984560130643 0.984560118164
 0.210156250000 0.291617325497 0.250223966865 0.984606044547 0.984606031087
 0.210937500000 0.291633822785 0.250224680233 0.984651796910 0.984651782483
 0.211718750000 0.291650304053 0.250190336925 0.984697376119 0.984697360741
 0.212500000000 0.291666769301 0.250121100782 0.984742770747 0.984742754434
 0.213281250000 0.291683218526 0.250017158432 0.984787969561 0.984787952331
 0.214062500000 0.291699651729 0.249878718899 0.984832961534 0.984832943404
 0.214843750000 0.291716068908 0.249706013185 0.984877735853 0.984877716843
 0.215625000000 0.291732470063 0.249499293815 0.984922281931 0.984922262060
 0.216406250000 0.291748855192 0.249258834355 0.984966589415 0.984966568702
 0.217187500000 0.291765224296 0.248984928906 0.985010648192 0.985010626660
 0.217968750000 0.291781577372 0.248677891562 0.985054448404 0.985054426074
 0.218750000000 0.291797914420 0.248338055854 0.985097980448 0.985097957342
 0.219531250000 0.291814235439 0.247965774163 0.985141234988 0.985141211128
 0.220312500000 0.291830540428 0.247561417117 0.985184202959 0.985184178369
 0.221093750000 0.291846829386 0.247125372964 0.985226875574 0.985226850277
 0.221875000000 0.291863102313 0.246658046929 0.985269244329 0.985269218351
 0.222656250000 0.291879359208 0.246159860558 0.985311301011 0.985311274374
 0.223437500000 0.291895600069 0.245631251043 0.985353037696 0.985353010426
 0.224218750000 0.291911824895 0.245072670536 0.985394446758 0.985394418880
 0.225000000000 0.291928033687 0.244484585456 0.985435520872 0.985435492411
 0.225781250000 0.291944226442 0.243867475780 0.985476253015 0.985476223996
 0.226562500000 0.291960403161 0.243221834335 0.985516636468 0.985516606917
 0.227343750000 0.291976563841 0.242548166079 0.985556664819 0.985556634763
 0.228125000000 0.291992708483 0.241846987380 0.985596331965 0.985596301428
 0.228906250000 0.292008837085 0.241118825297 0.985635632111 0.985635601119
 0.229687500000 0.292024949647 0.240364216851 0.985674559769 0.985674528348
 0.230468750000 0.292041046167 0.239583708309 0.985713109763 0.985713077938
 0.231250000000 0.292057126645 0.238777854463 0.985751277222 0.985751245020
 0.232031250000 0.292073191080 0.237947217916 0.985789057583 0.985789025029
 0.232812500000 0.292089239470 0.237092368375 0.985826446588 0.985826413707
 0.233593750000 0.292105271816 0.236213881948 0.985863440283 0.985863407099
 0.234375000000 0.292121288116 0.235312340451 0.985900035013 0.985900001552
 0.235156250000 0.292137288369 0.234388330728 0.985936227421 0.985936193708
 0.235937500000 0.292153272575 0.233442443977 0.985972014447 0.985971980505
 0.236718750000 0.292169240732 0.232475275089 0.986007393320 0.986007359174
 0.237500000000 0.292185192840 0.231487422002 0.986042361557 0.986042327230
 0.238281250000 0.292201128897 0.230479485070 0.986076916958 0.986076882473
 0.239062500000 0.292217048904 0.229452066444 0.986111057602 0.986111022983
 0.239843750000 0.292232952858 0.228405769467 0.986144781842 0.986144747111
 0.240625000000 0.292248840760 0.227341198092 0.986178088301 0.986178053479
 0.241406250000 0.292264712608 0.226258956313 0.986210975863 0.986210940972
 0.242187500000 0.292280568402 0.225159647614 0.986243443672 0.986243408734
 0.242968750000 0.292296408140 0.224043874436 0.986275491126 0.986275456160
 0.243750000000 0.292312231821 0.222912237663 0.986307117867 0.986307082893
 0.244531250000 0.292328039446 0.221765336132 0.986338323778 0.986338288817
 0.245312500000 0.292343831012 0.220603766154 0.986369108980 0.986369074049
 0.246093750000 0.292359606520 0.219428121059 0.986399473817 0.986399438936
 0.246875000000 0.292375365967 0.218238990767 0.986429418860 0.986429384046
 0.247656250000 0.292391109354 0.217036961368 0.986458944891 0.986458910162
 0.248437500000 0.292406836680 0.215822614731 0.986488052904 0.986488018277
 0.249218750000 0.292422547943 0.214596528127 0.986516744093 0.986516709584
 0.250000000000 0.292438243143 0.213359273883 0.986545019848 0.986544985473
 0.250781250000 0.292453922278 0.212111419041 0.986572881750 0.986572847523
 0.251562500000 0.292469585349 0.210853525050 0.986600331557 0.986600297494
 0.252343750000 0.292485232354 0.209586147475 0.986627371206 0.986627337321
 0.253125000000 0.292500863292 0.208309835722 0.986654002803 0.986653969107
 0.253906250000 0.292516478163 0.207025132784 0.986680228611 0.986680195120
 0.254687500000 0.292532076965 0.205732575012 0.986706051054 0.986706017778
 0.255468750000 0.292547659698 0.204432691900 0.986731472700 0.986731439652
 0.256250000000 0.292563226361 0.203126005887 0.986756496259 0.986756463450
 0.257031250000 0.292578776953 0.201813032185 0.986781124579 0.986781092019
 0.257812500000 0.292594311473 0.200494278617 0.986805360633 0.986805328333
 0.258593750000 0.292609829921 0.199170245479 0.986829207519 0.986829175489
 0.259375000000 0.292625332294 0.197841425418 0.986852668451 0.986852636699
 0.260156250000 0.292640818594 0.196508303322 0.986875746749 0.986875715285
 0.260937500000 0.292656288818 0.195171356234 0.986898445842 0.986898414672
 0.261718750000 0.292671742966 0.193831053278 0.986920769252 0.986920738385
 0.262500000000 0.292687181037 0.192487855602 0.986942720595 0.986942690038
 0.263281250000 0.292702603031 0.191142216332 0.986964303573 0.986964273333
 0.264062500000 0.292718008946 0.189794580549 0.986985521967 0.986985492050
 0.264843750000 0.292733398781 0.188445385272 0.987006379634 0.987006350045
 0.265625000000 0.292748772536 0.187095059460 0.987026880500 0.987026851245
 0.266406250000 0.292764130210 0.185744024024 0.987047028554 0.987046999638
 0.267187500000 0.292779471801 0.184392691853 0.987066827846 0.987066799273
 0.267968750000 0.292794797310 0.183041467854 0.987086282478 0.987086254252
 0.268750000000 0.292810106735 0.181690749001 0.987105396603 0.987105368727
 0.269531250000 0.292825400076 0.180340924396 0.987124174416 0.987124146895
 0.270312500000 0.292840677331 0.178992375343 0.987142620155 0.987142592991
 0.271093750000 0.292855938500 0.177645475426 0.987160738091 0.987160711286
 0.271875000000 0.292871183582 0.176300590608 0.987178532528 0.987178506085
 0.272656250000 0.292886412577 0.174958079328 0.987196007795 0.987195981715
 0.273437500000 0.292901625482 0.173618292614 0.987213168246 0.987213142532
 0.274218750000 0.292916822298 0.172281574200 0.987230018254 0.987229992907
 0.275000000000 0.292932003023 0.170948260657 0.987246562208 0.987246537228
 0.275781250000 0.292947167657 0.169618681525 0.987262804507 0.987262779895
 0.276562500000 0.292962316199 0.168293159457 0.987278749561 0.987278725319
 0.277343750000 0.292977448649 0.166972010368 0.987294401786 0.987294377912
 0.278125000000 0.292992565004 0.165655543589 0.987309765597 0.987309742092
 0.278906250000 0.293007665265 0.164344062033 0.987324845411 0.987324822274
 0.279687500000 0.293022749431 0.163037862355 0.987339645641 0.987339622873
