  Delta_r                  ROC
      0.225000000000      3.253426445300
      0.112500000000      3.014328592841
      0.056250000000      3.627384869963
      0.028125000000      3.922856125850
      0.014062500000      4.007552701672
      0.007031250000      4.024390409005
      0.003515625000      4.014655729458
      0.001757812500      3.986518323553
