radius      S_expected         S_actual            Error 
  0.100000000000  0.000000000000  0.000000000000  0.000000000000
  0.128125000000 -0.019829653827 -0.018682746144  0.001162908721
  0.156250000000 -0.062934698782 -0.061787791099  0.001198316724
  0.184375000000 -0.117311352881 -0.116164445199  0.001238502017
  0.212500000000 -0.176733891667 -0.175586983985  0.001274290233
  0.240625000000 -0.237608867644 -0.236461959962  0.001300682068
  0.268750000000 -0.297697527074 -0.296550619392  0.001315514431
  0.296875000000 -0.355522573865 -0.354375666184  0.001318488434
  0.325000000000 -0.410064380596 -0.408917472915  0.001310544145
  0.353125000000 -0.460593303875 -0.459446396194  0.001293471186
  0.381250000000 -0.506571452399 -0.505424544718  0.001269657821
  0.409375000000 -0.547592285787 -0.546445378106  0.001241907092
  0.437500000000 -0.583341949968 -0.582195042287  0.001213266714
  0.465625000000 -0.613573670986 -0.612426763305  0.001186832124
  0.493750000000 -0.638090295964 -0.636943388284  0.001165497792
  0.521875000000 -0.656732084915 -0.655585177235  0.001151659278
  0.550000000000 -0.669367983646 -0.668221075966  0.001146907932
  0.578125000000 -0.675889262399 -0.674742354719  0.001151795024
  0.606250000000 -0.676204797852 -0.675057890173  0.001165743805
  0.634375000000 -0.670237519240 -0.669090611561  0.001187142605
  0.662500000000 -0.657921693688 -0.656774786008  0.001213584119
  0.690625000000 -0.639200826179 -0.638053918500  0.001242171748
  0.718750000000 -0.614026016204 -0.612879108524  0.001269816714
  0.746875000000 -0.582354658159 -0.581207750479  0.001293485041
  0.775000000000 -0.544149403654 -0.543002495975  0.001310392708
  0.803125000000 -0.499377325535 -0.498230417856  0.001318174142
  0.831250000000 -0.448009238871 -0.446862331192  0.001315064581
  0.859375000000 -0.390019145218 -0.388872237539  0.001300149126
  0.887500000000 -0.325383774570 -0.324236866891  0.001273749049
  0.915625000000 -0.254082205311 -0.252935297632  0.001238041013
  0.943750000000 -0.176095546959 -0.174948639280  0.001198017216
  0.971875000000 -0.091406673795 -0.090259766116  0.001162802896
  1.000000000000  0.000000000000  0.000000000000  0.000000000000
