  Delta_r                  ROC
      0.225000000000      1.812802242609
      0.112500000000      1.909001083129
      0.056250000000      1.954812781666
      0.028125000000      1.977445040282
      0.014062500000      1.988727339580
      0.007031250000      1.994364271898
      0.003515625000      1.997182211347
      0.001757812500      1.998591116355
