  Delta_r                  ROC
      0.225000000000      0.247241741179
      0.112500000000      0.927503133633
      0.056250000000      1.701118743177
      0.028125000000      1.867845105644
      0.014062500000      1.874333795099
      0.007031250000      1.952118810641
      0.003515625000      1.980312066081
      0.001757812500      1.991262358808
      0.000878906250      1.995912120130
