radius      S_expected         S_actual            Error 
  0.100000000000  0.207031273120  0.206916986599  0.444057383093
  0.111111111111  0.213017179853  0.213074321233  0.518503054770
  0.122222222222  0.214307057489  0.214364254474  0.588841355241
  0.133333333333  0.212173567411  0.212230906188  0.655223637904
  0.144444444444  0.207498930430  0.207556491063  0.717796549713
  0.155555555556  0.200914560724  0.200972416012  0.776696717552
  0.166666666667  0.192884822578  0.192943037035  0.832047873634
  0.177777777778  0.183759353429  0.183817982422  0.883960418470
  0.188888888889  0.173806894456  0.173865983506  0.932532823254
  0.200000000000  0.163237818836  0.163297403113  0.977854045892
  0.211111111111  0.152219520967  0.152279624978  1.020006220625
  0.222222222222  0.140887165192  0.140947802678  1.059067119948
  0.233333333333  0.129351341312  0.129412515347  1.095112139158
  0.244444444444  0.117703612015  0.117765315321  1.128215743615
  0.255555555556  0.106020595226  0.106082810672  1.158452430017
  0.266666666667  0.094367010414  0.094429711718  1.185897300443
  0.277777777778  0.082797981038  0.082861133634  1.210626354799
  0.288888888889  0.071360795666  0.071424357721  1.232716593854
  0.300000000000  0.060096270554  0.060160194125  1.252246004580
  0.311111111111  0.049039815852  0.049104048139  1.269293479239
  0.322222222222  0.038222279497  0.038286764182  1.283938702786
  0.333333333333  0.027670623170  0.027735301797  1.296262030273
  0.344444444444  0.017408470585  0.017473283962  1.306344366888
  0.355555555556  0.007456558272  0.007521447860  1.314267057123
  0.366666666667 -0.002166888497 -0.002101979241  1.320111785725
  0.377777777778 -0.011445837481 -0.011380961831  1.323960490741
  0.388888888889 -0.020366175958 -0.020301382751  1.325895287769
  0.400000000000 -0.028915472111 -0.028850804702  1.325998403972
  0.411111111111 -0.037082763908 -0.037018259279  1.324352120308
  0.422222222222 -0.044858369949 -0.044794057985  1.321038720584
  0.433333333333 -0.052233718219 -0.052169621174  1.316140446212
  0.444444444444 -0.059201189830 -0.059137321985  1.309739455842
  0.455555555556 -0.065753975703 -0.065690343232  1.301917789373
  0.466666666667 -0.071885944845 -0.071822545889  1.292757336047
  0.477777777778 -0.077591523411 -0.077528348355  1.282339806527
  0.488888888889 -0.082865584110 -0.082802616053  1.270746708920
  0.500000000000 -0.087703345809 -0.087640561229  1.258059328738
  0.511111111111 -0.092100283399 -0.092037652972  1.244358712711
  0.522222222222 -0.096052048048 -0.095989537626  1.229725656247
  0.533333333333 -0.099554398064 -0.099491969767  1.214240694201
  0.544444444444 -0.102603140541 -0.102540753950  1.197984094464
  0.555555555556 -0.105194083932 -0.105131697341  1.181035853691
  0.566666666667 -0.107323001557 -0.107260573260  1.163475694441
  0.577777777778 -0.108985605984 -0.108923095561  1.145383062861
  0.588888888889 -0.110177534031 -0.110114903603  1.126837126069
  0.600000000000 -0.110894341999 -0.110831557419  1.107916768410
  0.611111111111 -0.111131510588 -0.111068542531  1.088700585858
  0.622222222222 -0.110884458761 -0.110821283705  1.069266877947
  0.633333333333 -0.110148565708 -0.110085166752  1.049693636803
  0.644444444444 -0.108919199864 -0.108855567392  1.030058532975
  0.655555555556 -0.107191753865 -0.107127886019  1.010438897936
  0.666666666667 -0.104961684189 -0.104897587144  0.990911703215
  0.677777777778 -0.102224554157 -0.102160242193  0.971553536174
  0.688888888889 -0.098976078921 -0.098911574292  0.952440572389
  0.700000000000 -0.095212171060 -0.095147503651  0.933648544476
  0.711111111111 -0.090928985371 -0.090864192164  0.915252706944
  0.722222222222 -0.086122961525 -0.086058085875  0.897327796288
  0.733333333333 -0.080790863300 -0.080725954044  0.879947985080
  0.744444444444 -0.074929813187 -0.074864923600  0.863186828224
  0.755555555556 -0.068537321313 -0.068472507936  0.847117198867
  0.766666666667 -0.061611307724 -0.061546629097  0.831811210764
  0.777777777778 -0.054150117267 -0.054085632582  0.817340123169
  0.788888888889 -0.046152526466 -0.046088294179  0.803774223742
  0.800000000000 -0.037617741962 -0.037553818392  0.791182684640
  0.811111111111 -0.028545390309 -0.028481828254  0.779633387203
  0.822222222222 -0.018935499085 -0.018872346490  0.769192711904
  0.833333333333 -0.008788469504 -0.008725768200  0.759925293184
  0.844444444444  0.001894959130  0.001957174576  0.751893744415
  0.855555555556  0.013113752563  0.013175455868  0.745158368025
  0.866666666667  0.024866631617  0.024927805653  0.739776881233
  0.877777777778  0.037152128234  0.037212765720  0.735804210714
  0.888888888889  0.049968646527  0.050028750538  0.733292440272
  0.900000000000  0.063314527729  0.063374112006  0.732291032160
  0.911111111111  0.077188117834  0.077247206883  0.732847477268
  0.922222222222  0.091587836657  0.091646465650  0.735008544948
  0.933333333333  0.106512247051  0.106570461508  0.738822271778
  0.944444444444  0.121960122945  0.122017978232  0.744340714813
  0.955555555556  0.137930514981  0.137988075614  0.751623273258
  0.966666666667  0.154422812512  0.154480151288  0.760740068685
  0.977777777778  0.171436800843  0.171493997828  0.771774560260
  0.988888888889  0.188972712716  0.189029854095  0.784824431334
  1.000000000000  0.207031273120  0.206916986599  0.800000008163
