radius      S_expected         S_actual            Error 
  0.100000000000  0.207031273120  0.207031172545  0.346169775529
  0.110975609756  0.212975572147  0.212975597058  0.353627779935
  0.121951219512  0.214320569390  0.214320552949  0.354191507442
  0.132926829268  0.212300900332  0.212300885035  0.347303153638
  0.143902439024  0.207775623699  0.207775609761  0.335854134153
  0.154878048780  0.201361480846  0.201361468457  0.322286541496
  0.165853658537  0.193513221373  0.193513210696  0.308050821817
  0.176829268293  0.184573991207  0.184573982373  0.293904787707
  0.187804878049  0.174808028415  0.174808021522  0.280217994476
  0.198780487805  0.164422503537  0.164422498646  0.267159449901
  0.209756097561  0.153582479870  0.153582477005  0.254795837752
  0.220731707317  0.142421388254  0.142421387399  0.243136946054
  0.231707317073  0.131048504009  0.131048505114  0.232150129426
  0.242682926829  0.119554375920  0.119554378894  0.221751832701
  0.253658536585  0.108014828769  0.108014833489  0.211773532164
  0.264634146341  0.096493955139  0.096493961450  0.201891352521
  0.275609756098  0.085046380076  0.085046387792  0.191511391881
  0.286585365854  0.073718995627  0.073719004538  0.179659009477
  0.297560975610  0.062552304343  0.062552314219  0.165153845011
  0.308536585366  0.051581471444  0.051581482041  0.147788641818
  0.319512195122  0.040837158019  0.040837169080  0.130103219043
  0.330487804878  0.030346188468  0.030346199733  0.114276830368
  0.341463414634  0.020132091695  0.020132102905  0.098718181202
  0.352439024390  0.010215545639  0.010215556542  0.084781385948
  0.363414634146  0.000614747457  0.000614757812  0.074684274601
  0.374390243902 -0.008654273723 -0.008654264140  0.068269777849
  0.385365853659 -0.017577388624 -0.017577380015  0.064445368769
  0.396341463415 -0.026142134461 -0.026142126999  0.062291304370
  0.407317073171 -0.034337508993 -0.034337502825  0.061242739481
  0.418292682927 -0.042153786458 -0.042153781695  0.060990945554
  0.429268292683 -0.049582351231 -0.049582347951  0.061375803976
  0.440243902439 -0.056615546238 -0.056615544478  0.062319225694
  0.451219512195 -0.063246533961 -0.063246533723  0.063793318618
  0.462195121951 -0.069469168628 -0.069469169874  0.065813807537
  0.473170731707 -0.075277878634 -0.075277881292  0.068457246191
  0.484146341463 -0.080667558706 -0.080667562667  0.071911974105
  0.495121951220 -0.085633471567 -0.085633476690  0.076588925918
  0.506097560976 -0.090171159089 -0.090171165205  0.083339759620
  0.517073170732 -0.094276363039 -0.094276369954  0.093838308423
  0.528048780488 -0.097944955593 -0.097944963092  0.111071986428
  0.539024390244 -0.101172879794 -0.101172887651  0.139100207433
  0.550000000000 -0.103956100114 -0.103956108091  0.178439876066
  0.560975609756 -0.106290563178 -0.106290571034  0.218473995163
  0.571951219512 -0.108172168643 -0.108172176143  0.248123376427
  0.582926829268 -0.109596750075 -0.109596756990  0.267425838759
  0.593902439024 -0.110560065532 -0.110560071648  0.280400439224
  0.604878048780 -0.111057797439 -0.111057802562  0.290116371948
  0.615853658537 -0.111085561153 -0.111085565114  0.298311282425
  0.626829268293 -0.110638921508 -0.110638924166  0.305872859445
  0.637804878049 -0.109713416476 -0.109713417723  0.313231176257
  0.648780487805 -0.108304586948 -0.108304586710  0.320585011820
  0.659756097561 -0.106408011564 -0.106408009804  0.328017227963
  0.670731707317 -0.104019345403 -0.104019342122  0.335548275720
  0.681707317073 -0.101134361306 -0.101134356544  0.343155176728
  0.692682926829 -0.097748992561 -0.097748986394  0.350766876079
  0.703658536585 -0.093859375666 -0.093859368205  0.358235572138
  0.714634146341 -0.089461891907 -0.089461883297  0.365276199797
  0.725609756098 -0.084553206532 -0.084553196949  0.371370707786
  0.736585365854 -0.079130304365 -0.079130294011  0.375691301952
  0.747560975610 -0.073190520802 -0.073190509899  0.377323396865
  0.758536585366 -0.066731567230 -0.066731556019  0.376456183061
  0.769512195122 -0.059751550068 -0.059751538802  0.375888854877
  0.780487804878 -0.052248982746 -0.052248971685  0.377113380602
  0.791463414634 -0.044222790123 -0.044222779527  0.377144485779
  0.802439024390 -0.035672305003 -0.035672295127  0.376938735648
  0.813414634146 -0.026597256589 -0.026597247678  0.379105793913
  0.824390243902 -0.016997750895 -0.016997743179  0.383890859871
  0.835365853659 -0.006874243312 -0.006874237001  0.390453177401
  0.846341463415  0.003772496310  0.003772501030  0.398010952898
  0.857317073171  0.014941425512  0.014941428486  0.406071127004
  0.868292682927  0.026631277353  0.026631278458  0.414362089204
  0.879268292683  0.038840613963  0.038840613109  0.422743725706
  0.890243902439  0.051567884594  0.051567881728  0.431150083416
  0.901219512195  0.064811487138  0.064811482247  0.439562638280
  0.912195121951  0.078569831982  0.078569825089  0.448007299633
  0.923170731707  0.092841407052  0.092841398218  0.456575595616
  0.934146341463  0.107624842849  0.107624832172  0.465481953483
  0.945121951220  0.122918976297  0.122918963908  0.475185656487
  0.956097560976  0.138722912240  0.138722898302  0.486626970374
  0.967073170732  0.155036081493  0.155036066196  0.501628417002
  0.978048780488  0.171858294407  0.171858277966  0.523375195052
  0.989024390244  0.189189789044  0.189189813955  0.556053025866
  1.000000000000  0.207031273120  0.207031172545  0.600000000000
