 i S_real S_imag egv_real egv_imag k_x_real k_x_imag 
           1   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        7.3267857843134001        0.0000000000000000     
           2   5.5901117068657413E-013   2.9358969832329429E-014  -3.1381120868642274E-016   2.8182593629844555E-003   7.3267857843134001        0.0000000000000000     
           3  -1.4860543351424838E-012  -9.8474690568183489E-015  -1.2649966495407649E-015   5.5559033001161004E-003   7.3267857843134001        0.0000000000000000     
           4  -1.1670074628877813E-012  -2.0460536569232554E-014   4.3236697956586042E-016   8.2150173808816940E-003   7.3267857843134001        0.0000000000000000     
           5   4.3565151486291143E-013  -1.6332129622454064E-014   6.4811218553777604E-016   1.0797610986894990E-002   7.3267857843134001        0.0000000000000000     
           6   5.7998397751113373E-013   4.0953254735321672E-014  -4.8386532736007083E-016   1.3305622770930186E-002   7.3267857843134001        0.0000000000000000     
           7  -7.0270178564868502E-014  -1.3095603771063837E-014  -3.8053991891338905E-016   1.5740921452497000E-002   7.3267857843134001        0.0000000000000000     
           8   3.2543412409324901E-015  -1.7415331958259941E-014   3.4240922735512261E-016   1.8105310813556274E-002   7.3267857843134001        0.0000000000000000     
           9   1.1402268018656514E-012   3.5468738969603991E-015   4.2732671573919297E-017   2.0400530498250587E-002   7.3267857843134001        0.0000000000000000     
          10   5.2313015030946985E-013   3.9566798068773428E-014  -3.0690823866294349E-016   2.2628260477488945E-002   7.3267857843134001        0.0000000000000000     
          11  -6.3094668378838037E-013   5.6340327066796616E-015  -5.6976895431892400E-018   2.4790121856026803E-002   7.3267857843134001        0.0000000000000000     
          12   2.0565493752400243E-013  -3.2810236723816013E-014   1.1351550705277024E-016   2.6887680842227875E-002   7.3267857843134001        0.0000000000000000     
          13  -5.1776638532174957E-013  -1.4337793380446115E-014  -2.4379536987684731E-016   2.8922449577217794E-002   7.3267857843134001        0.0000000000000000     
          14  -4.7335746433674331E-013   1.9155408222113905E-014  -7.9329369793634802E-017   3.0895889644767697E-002   7.3267857843134001        0.0000000000000000     
          15   2.9651281430176368E-013   1.7127507717448744E-014  -2.3848117866829577E-016   3.2809412934983732E-002   7.3267857843134001        0.0000000000000000     
          16  -1.5885903703605209E-013   7.9259109128306744E-015   5.8949172581457903E-017   3.4664384726111309E-002   7.3267857843134001        0.0000000000000000     
          17   4.0277503554619898E-013  -2.8760693765190254E-014  -1.2614355935762715E-016   3.6462124593076427E-002   7.3267857843134001        0.0000000000000000     
          18   7.2471195711187875E-013  -2.6242913809269992E-015   1.9405015732669509E-016   3.8203909090401562E-002   7.3267857843134001        0.0000000000000000     
          19  -1.2087553180606392E-013   4.2987983433295017E-015  -1.7723101607901145E-016   3.9890972713913876E-002   7.3267857843134001        0.0000000000000000     
          20   3.5357827776749673E-013  -8.3578327161482611E-015  -1.2567788280842419E-016   4.1524510211490721E-002   7.3267857843134001        0.0000000000000000     
          21  -4.5183301544682308E-013  -1.2746379305688237E-014  -4.2554618775694638E-017   4.3105677604745346E-002   7.3267857843134001        0.0000000000000000     
          22  -3.1367963782003017E-013  -8.5147082458686133E-015   1.4271616596161509E-017   4.4635594152146310E-002   7.3267857843134001        0.0000000000000000     
          23  -2.5848767570835207E-013   1.2903909662864806E-014  -2.1507408388629960E-016   4.6115343435903976E-002   7.3267857843134001        0.0000000000000000     
          24   2.4431845435657351E-013  -1.2178194347269108E-015   2.5762870266199423E-017   4.7545975000201211E-002   7.3267857843134001        0.0000000000000000     
          25   1.0516587600761795E-013  -1.4260836738481839E-014  -2.7392738188409806E-018   4.8928505507341971E-002   7.3267857843134001        0.0000000000000000     
          26  -8.2937823275841538E-013   1.1380029650616235E-014   3.3425988774407069E-017   5.0263920071955952E-002   7.3267857843134001        0.0000000000000000     
          27  -3.7216063564216029E-013   1.4543077147069937E-014  -3.6432341790585047E-017   5.1553173489429872E-002   7.3267857843134001        0.0000000000000000     
          28   8.0804807289780456E-013  -2.2563988191905538E-014   3.7596533163592461E-017   5.2797191285479453E-002   7.3267857843134001        0.0000000000000000     
          29  -8.1699924603384488E-013   1.5468301128239389E-014   3.0734652247395802E-017   5.3996871018851637E-002   7.3267857843134001        0.0000000000000000     
          30   5.9083293812989268E-013   1.1946691671370008E-014   4.9306928739137654E-019   5.5153083064354493E-002   7.3267857843134001        0.0000000000000000     
          31  -2.8181623701328817E-013  -3.9742834058674456E-014  -2.3453662436916477E-016   5.6266671990957591E-002   7.3267857843134001        0.0000000000000000     
          32  -2.3897550605056495E-013   3.7335813068340259E-015   3.9774255849571038E-017   5.7338457095088287E-002   7.3267857843134001        0.0000000000000000     
          33  -2.9767854847762010E-013   1.0501491728701488E-014  -2.4532936321539823E-016   5.8369233854626147E-002   7.3267857843134001        0.0000000000000000     
          34   1.4099832412739488E-013  -5.1434429823415325E-015   7.8014518360591137E-017   5.9359774228154943E-002   7.3267857843134001        0.0000000000000000     
          35  -1.0906830993917538E-012  -3.5729365101155019E-016  -2.5793002278206676E-016   6.0310828184631397E-002   7.3267857843134001        0.0000000000000000     
          36   2.3986368447026507E-013   1.7495594798366237E-014   6.0811878778269770E-018   6.1223123783344324E-002   7.3267857843134001        0.0000000000000000     
          37   6.6191496728151833E-013  -1.2978580572543490E-014  -1.0979009465914652E-016   6.2097368778535965E-002   7.3267857843134001        0.0000000000000000     
          38  -2.9568014703329482E-013  -5.0860882428067625E-015   9.7627718903492549E-017   6.2934250493824229E-002   7.3267857843134001        0.0000000000000000     
          39  -3.2129854332652030E-013  -6.0269410170246887E-015  -1.2370560565885869E-016   6.3734437500633664E-002   7.3267857843134001        0.0000000000000000     
          40  -6.4637184493676614E-013  -1.1881850363985435E-015   5.8291746864936070E-017   6.4498579300014097E-002   7.3267857843134001        0.0000000000000000     
          41   4.6723735991349713E-013   1.2500675593869371E-014  -1.0946138180088559E-016   6.5227308073293688E-002   7.3267857843134001        0.0000000000000000     
          42   3.1011304635342185E-013   1.5714399256585766E-014   2.3250956174322245E-016   6.5921238183553804E-002   7.3267857843134001        0.0000000000000000     
          43  -5.8247850986958838E-013  -2.2739705364218527E-014  -1.3762111665857088E-016   6.6580967996514126E-002   7.3267857843134001        0.0000000000000000     
          44  -4.0717429428127616E-013   4.8709865765278237E-015   1.8835246778350583E-016   6.7207079213227286E-002   7.3267857843134001        0.0000000000000000     
          45   8.7407858728738574E-013   7.2368720044093420E-015  -5.3470624943775943E-017   6.7800138758935716E-002   7.3267857843134001        0.0000000000000000     
          46   1.5951129306301937E-013  -1.1081412375380115E-014   1.3652540713103448E-016   6.8360697957918021E-002   7.3267857843134001        0.0000000000000000     
          47  -4.7395420921247933E-013   1.0141949143874949E-014  -2.7721451046670727E-017   6.8889294487794711E-002   7.3267857843134001        0.0000000000000000     
          48  -3.3845148905697897E-013  -7.5680728584490547E-015   1.4123695809944096E-016   6.9386451406917390E-002   7.3267857843134001        0.0000000000000000     
          49   8.0627171605840431E-013   6.1876920678540481E-015  -1.0474983083247910E-016   6.9852679171365839E-002   7.3267857843134001        0.0000000000000000     
          50   8.6142204480665896E-013   1.0533213166454185E-014   1.2436303137538053E-016   7.0288474524690309E-002   7.3267857843134001        0.0000000000000000     
          51  -4.0209502394361607E-013  -9.3561751535096814E-015  -1.1943233850146676E-016   7.0694322574754859E-002   7.3267857843134001        0.0000000000000000     
          52  -1.2208567490290534E-012   2.8405726534233323E-015   2.9167787623018764E-016   7.1070695555144794E-002   7.3267857843134001        0.0000000000000000     
          53  -2.6706414857358141E-013   6.5957393057503727E-015  -6.2674584975081638E-017   7.1418054958756319E-002   7.3267857843134001        0.0000000000000000     
          54  -4.7281623061223854E-013  -8.7201345753007027E-015   2.2111418265684396E-016   7.1736850179834125E-002   7.3267857843134001        0.0000000000000000     
          55  -4.6881942772358798E-013   1.7525415014811082E-014   1.1461121658030664E-016   7.2027520701085798E-002   7.3267857843134001        0.0000000000000000     
          56   1.3071488336180437E-012   7.0784835060974341E-015   2.0314454640524714E-016   7.2290494624874677E-002   7.3267857843134001        0.0000000000000000     
          57  -1.7463808177353712E-013   5.0318123082867152E-015   1.0781781750958100E-016   7.2526190910497723E-002   7.3267857843134001        0.0000000000000000     
