 i S_real S_imag 
         594  -2.8796397279222887        1.4820816953487046     
         595 -0.24824902930377768        1.3083819077867593     
         596   1.7815096330883544       -2.0174867250456110     
         597   2.0814739745945032       -2.9272869981310374     
         598   8.2396466606700134       -10.000000000000005     
         599   5.4535740359865326       -5.3281890507586933     
         600  -2.6434532745203905        2.9470375817140799     
         601  -3.8547086988098451        2.9070074632732990     
         602  -2.6071731115197929        2.7721437459227141     
         603 -0.12012912648564644      -0.74239019843115572     
         604  -1.6546741997604668        10.052362977142140     
         605   1.8209900999976432       -15.327936920560660     
         606   17.634533908865478       -17.009105076807042     
         607  -8.5565057002966824        24.077516445620684     
         608  -7.2853515595781086        5.9584927378852104     
         609 -0.96503542864209857       -7.6835305091651254     
         610   2.6588884950380032       -4.3752188130596608     
         611  -4.8114687345058753       0.20560390184004484     
         612  -2.1992435891596087        8.0788476419465702     
         613 -0.20692774410592696      -0.72684190617286304     
         614  -4.8431969769178753        4.1907652958980295     
         615   2.3703705133877171       -5.3587351359383977     
         616   1.6141429014212236       -3.5278342901048290     
         617  -12.279463505051682        13.354477439819926     
         618  -5.7057641205349672        6.9250975320562791     
         619  -1.3838833542065228        11.729376639209111     
         620   10.068745021746491       -3.5828981185309767     
         621  -2.1164879412823190        1.0761972883614557     
         622  -6.9244141373163455       0.74041932125975896     
         623   5.9472940599353254       -10.934550727750295     
         624   4.9416272370288361       -2.9908451439436443     
         625   3.2250051952020256        1.9340794606955720     
         626   4.1396663548291830       -2.9315414418171626     
         627   2.1849188586077770       -6.6045192462940765     
         628   10.083444436946710       -6.1141561337126475     
         629  -6.3761751181040207        8.8498372610899878     
         630  -1.3252513588504811       -4.9716400998154739     
         631   4.5463328709926909       -3.6497785677460342     
         632  -1.6359597704622870        1.6337346146596106     
         633   15.017233218191945       -9.6481532985215388     
         634  -12.224654033488344        10.685873811176297     
         635  -1.8063353903529737        1.3953509427881612     
         636  -3.8488921786147272        8.9713755830847219     
         637  -7.9200432213207268        11.005745080608225     
         638   8.5375291595662706       -9.3986455352097735     
         639   5.5668535519188200       -6.9384994317945594     
         640  -16.758487036611719        16.083892098107953     
         641   11.295738026291723       -16.257844518940917     
         642   10.888952536497454       -5.0283451516461746     
         643   16.195511467505437       -11.815045604947972     
         644  -6.9815741580241584       -1.4426796619432216     
         645  -15.637883835001196        10.121098385078531     
         646  -2.9161572416382202        3.5667371284355092     
         647  0.78899522286791057       -2.3335099140614606     
         648   5.3695892698983858       -6.2552246391077730     
         649  -8.0808913768313033        2.5311260519272198     
         650   3.0724492249073729       -3.5563950286944928     
         651   2.4979106510983375       -2.6268070682426146     
         652 -0.22087355631478378        1.8291060131960015     
         653   5.7196147803125950       -7.0331557591445799     
         654   3.3915313592081593       -1.9654052564250639     
         655  -12.663664586301515        13.409205660321996     
         656 -0.88643707469366684       -1.2732323997905606     
         657  -4.7264679139671006        1.1949436443569541     
         658  -7.0775394968427729        7.9909894327314159     
         659   8.8282803889231243       -2.4369823710544738     
         660  -4.7722074744947198        3.0519713452563240     
         661   2.0853406558958660       -2.6425981403943868     
         662  -8.2541885908878587        7.9489433124636824     
         663   6.9933607036585244       -12.078007963331578     
         664 -0.37832641223411889        2.0529592825852396     
         665  -9.8756614753561980        13.802972279521263     
         666   2.5775095445567184       -8.0630883406866474     
         667   1.6419081855155004       0.12509817684123470     
         668   19.020437267205825       -19.075637745672825     
         669  -11.643073229983354        11.379860902419757     
         670   19.895007848097087       -23.904366657385697     
         671   4.4359667597952104        2.6980392591195743     
         672 -0.21626577756287474      -0.26965338644890452     
         673   5.8001538380084519      -0.90279716996576198     
         674  -9.8803511893520142        12.274572306683698     
         675   4.9445021967220537       0.12788276948589905     
         676   11.571641930837600       0.16165979137005593     
         677  0.25871708212697664       -5.4827543297403594     
         678  -6.3116917983282388        1.0940247857863810     
         679  -2.9956644286723697       -6.0251637201186732     
         680  -12.293114047269663        11.580702157268790     
         681  0.38339446882700168        3.0454626021686249E-002
         682   1.0752420833006235        2.4809743444862846     
         683  -9.8113977503523007        12.662723215115058     
         684  -2.9123083990274101        2.8667450029402293     
         685  -5.7631249241504867E-004 -0.35117207128318939     
         686  -7.7596946437651555        7.2771839596317474     
         687   10.452955162034380       -8.9420306910831364     
         688   3.2925437713756556        4.2255144449283213     
         689   13.305762752071100       -14.973107403640011     
         690  0.89898205022582189       -4.1388737929718147     
         691  -4.0950588025428791        2.6191569607508902     
         692  -15.176732147785190        10.340515115542223     
         693  -19.393923295352824        23.234936529742939     
         694   1.3637860146539627      -0.23756393005145493     
         695   2.6989873564914575       -6.6233671939543717     
         696   7.9221363324585212       -2.1626026780407592E-002
         697  -10.160765972605873        9.6575608520707430     
         698   7.9438791713935624       -14.956963442551212     
         699   10.261556839992386       -3.6183925438171243     
         700   13.329053134646809       -12.469112834102628     
         701   5.4416048770091239        5.5121481967493464     
         702   9.9769796691767088       -10.201326120635443     
         703   7.1381879040268679       -12.268937077554888     
         704  -11.037336704185014        10.852815531502621     
         705   4.6404648198302816       -8.3381132452667934     
         706  -14.586948787957311        11.356667552244316     
         707  -3.3070838663181354        8.8230778231498004     
         708   11.063262822961235       -4.0404023445880473     
         709  -5.9756291616130550        2.9424226934848781     
         710   4.2094200587244170       -8.0606189273399682     
         711  -14.428987490132586        13.066606544468652     
         712  -5.1030096888454386       -1.3183595748871073     
         713  0.42043382383615335       0.19701417666077731     
         714   13.373724784921638       -14.409713804240095     
         715  -13.216017513966678        13.871900353672039     
         716   5.1786276433081984       -5.8974594829391993     
         717  0.58602607999310707       -1.5301445492449592     
         718  -12.635975056903792        15.581288660508575     
         719   4.2061578484571136        4.0759132106074203     
         720  -22.184190747690067        11.684162740012981     
         721   6.4947742202585275       -14.088540396072677     
         722  -16.790429110501599        17.509599991657819     
         723 -0.24260919797630009        3.4323614499481678     
         724   1.3590128504994730        7.7396106214750482     
         725   26.028263864255042       -23.259709271443732     
         726  -5.8510351052728025        1.9435095713925421     
         727  -3.7743993035225181       -6.0082116515154231     
         728  0.25711012777439457       -2.5725914383344910     
         729  -13.590055181620373        16.757918751507447     
         730   10.627949399557307       -3.6945841790186669     
         731   15.724269741961203       -11.963510748192249     
         732   3.3249704916058578       -4.7867699259312149     
         733   8.7356999212357600       -19.654293086357455     
         734  -3.3160546793605987        3.8523796791871190     
         735 -0.72726084681494918      -0.99278351726678071     
         736   2.2988716604731976       -3.4665948618216218     
         737  -6.9737190186508862        12.547240582121848     
         738   12.717216755189067       -3.4331759278933012     
         739   9.8255330314615943       -14.356855273485111     
         740  -5.4711586357552617        5.1092418420666768     
         741  -9.1317458253831933        16.695139670943814     
         742  -10.478270773639089        12.522317499956367     
         743   21.274865893188835       -14.168772412709487     
         744  -15.624673128274509        12.643141249333981     
         745  0.79076977571977203       -8.0861922141069513     
         746   4.5073118670881680       -12.148891103064344     
         747   13.543812143490914       -15.103577329462723     
         748  -1.2813928485153134        2.5684060995889100     
         749  -22.348959027687641        17.808501796780327     
         750   1.6643114194186968      -0.26394784606821931     
         751  -5.5165259733082710        4.8057353928363087     
         752   31.394997566471961       -33.228157282418884     
         753  -1.5268070080120990        1.0760467760112749     
         754 -0.23159654969196919        1.6053881560495480     
         755  -17.203314776331592        10.611603314919977     
         756  -7.0728231442905383        8.8818915445345965     
         757  -4.2175746844648572        5.2634713745795487     
         758   15.180393386272957       -17.015554586786415     
         759  -2.3868640617265813        3.4486101755629508     
         760  -5.9839185570705773        4.6786796371040946     
         761   11.173102727698751       -8.6596419359517238     
         762  -21.633981185233779        15.216962514185351     
         763  -15.676136953841414        12.424504862226980     
         764   8.3900110170739044       -2.7976392963588275     
         765   2.9883983924014155      -0.57292406373405913     
         766   2.6993692457145633      -0.97322262241272328     
         767   8.9809396269039254       -2.4572958173710600     
         768   6.0150550281199706       -1.0664370484327059     
         769   8.3074955867766374       -13.007974705528568     
         770  -20.150248677757482        14.563226230584734     
         771  -11.462079314342610        9.1025435984076051     
         772  -5.6808038284506210        4.5345732276954180     
         773 -0.62421104455011012       -3.7942937172271272     
         774   20.162021599057972       -23.249690153759555     
         775   22.837809210251514       -18.019964619408931     
         776  -11.652306583730025        11.317868258262513     
         777  -4.2948708020437278        6.1704879773163803     
         778  -6.1729231537832314        8.0135044294044100     
         779   1.2071169408337572        3.7947608968620390     
         780   7.9797383287076116       0.14239825621672875     
         781   2.2625445814501579       -4.1876013265551260     
         782   8.0649913696144768       -6.0362089082286934     
         783  -24.967342421080250        18.659016291148504     
         784  0.22909072481650372       -3.8546982158538001     
         785  -10.982013710702304        17.665924749196080     
         786   8.0627164357042531       -6.5996331557790153     
         787   10.668860754918601      -0.83353500110364287     
         788  -13.381336449882523        11.877060018512491     
         789  -19.617712485895996        17.374620904301540     
         790  -3.2003651322090119      -0.14688598786842477     
         791  -2.7462483675350278        1.4798104817829132     
         792   5.9859303030434514       -1.6046157061999291     
         793   22.228753506551957       -20.384549421029423     
         794  -4.5670380921764178        5.1352085410102299     
         795  -9.5987990930741383        4.9402723178294163     
         796 -0.82749676434593100        4.3612730259559491     
         797   5.9383654436281574       -6.7249557501524349     
         798   6.9382465819817689       -9.7576233271035182     
         799   27.465488868899669       -33.333333333333037     
         800   18.178580119954660       -17.760630169195981     
         801  -8.8115109150675615        9.8234586057130855     
         802  -12.849028996032356        9.6900248775777076     
         803  -8.6905770383996899        9.2404791530762473     
         804 -0.40043042161847642       -2.4746339947713007     
