 radius M_x M_theta A_expected A_actual vR vTh vX Pr S_1_e S_2_e S_3_e S_4_e S_1_a S_2_a S_3_a S_4_a 
  0.19999999999999993      -0.31456656514242498       0.25506515984304595       0.98400054193366671       0.98400054201935439       -3.2000001337628703E-007 -0.15931820896797924       -7.9914695157452920E-002  -3.1999958238770887E-011  0.40636524443909061       -6.1516506898370243E-007  -1.1495329329533024E-007  -9.2491189411054032E-007   0.0000000000000000       -6.1525961352199696E-007  -1.1495330911839110E-007  -9.2491188963511172E-007
  0.20156249999999992      -0.31397323159806290       0.25596836441196930       0.98410054888664700       0.98410053857046531       -3.1875123407409944E-007 -0.15900969266325762       -7.9758943913649710E-002  -3.1875169170803019E-011  0.40385935840538828       -5.7758710712591527E-007  -1.1454668063528835E-007  -9.0729971690447481E-007  0.40385935840537407       -5.7754443081075982E-007  -1.1454667275423613E-007  -9.0729969625556121E-007
  0.20312499999999992      -0.31337977540790751       0.25670683335821959       0.98420043241962196       0.98420041175592721       -3.1750489615234301E-007 -0.15870116083024538       -7.9603190722606590E-002  -3.1750491125137614E-011  0.40112908263070135       -5.3979278792605698E-007  -1.1414861247785281E-007  -8.8983306072541120E-007  0.40112908263070141       -5.3976795975533838E-007  -1.1414860462599407E-007  -8.8983305942821422E-007
  0.20468749999999991      -0.31278619680377773       0.25727957237612720       0.98430006838444606       0.98430003747898576       -3.1626099972204003E-007 -0.15839261349907252       -7.9447435588126142E-002  -3.1626146146379597E-011  0.39817950657758189       -5.0189650992780511E-007  -1.1375888676710470E-007  -8.7250812671239743E-007  0.39817950657759626       -5.0188943398607479E-007  -1.1375887894439229E-007  -8.7250814476496860E-007
  0.20624999999999993      -0.31219249601754018       0.25768611007261921       0.98439933387570744       0.98439929288451278       -3.1501954467216819E-007 -0.15808405069987072       -7.9291678514010991E-002  -3.1501912189924042E-011  0.39501637912377774       -4.6401194249082525E-007  -1.1337726490210306E-007  -8.5532204519395458E-007  0.39501637912380616       -4.6402238962466232E-007  -1.1337725710849209E-007  -8.5532204706722744E-007
  0.20781249999999993      -0.31159867328110924       0.25792649725710404       0.98449810783406067       0.98449805696181891       -3.1378053100272751E-007 -0.15777547246277301       -7.9135919504063804E-002  -3.1378011300375874E-011  0.39164607493025250       -4.2625119170795604E-007  -1.1300347403964253E-007  -8.3827283455437821E-007  0.39164607493022391       -4.2627880403455622E-007  -1.1300346627508976E-007  -8.3827282024640968E-007
  0.20937499999999992      -0.31100472882644686       0.25800130230239421       0.98459627163027086       0.98459621112820772       -3.1254395871371798E-007 -0.15746687881791399       -7.8980158562087260E-002  -3.1254443477735094E-011  0.38807555641672481       -3.8872399395425110E-007  -1.1263720956970565E-007  -8.2135935127113294E-007  0.38807555641671027       -3.8876829109666848E-007  -1.1263720183417376E-007  -8.2135935630711957E-007
  0.21093749999999992      -0.31041066288556257       0.25791160267562707       0.98469370962408154       0.98469363978739055       -3.1130982791616191E-007 -0.15715826979542971       -7.8824395691884139E-002  -3.1130986677396777E-011  0.38431233180042301       -3.5153694888853320E-007  -1.1227813796257797E-007  -8.0458123532855551E-007  0.38431233180042262       -3.5159733578859706E-007  -1.1227813025602605E-007  -8.0458122417943669E-007
  0.21249999999999991      -0.30981647569051340       0.25765897279011563       0.98479030969246251       0.98479023085732498       -3.1007813838801468E-007 -0.15684964542545782       -7.8668630897257230E-002  -3.1007862943965847E-011  0.38036440970139096       -3.1479280073914215E-007  -1.1192589966249882E-007  -7.8793884777167698E-007  0.38036440970140484       -3.1486857686775279E-007  -1.1192589198486899E-007  -7.8793882043552688E-007
  0.21406249999999993      -0.30922216747340381       0.25724546837728401       0.98488596372232384       0.98488587626257273       -3.0884889035132090E-007 -0.15654100573813742       -7.8512864182009409E-002  -3.0884850232837380E-011  0.37624025085534840       -2.7858977860482747E-007  -1.1158011262009905E-007  -7.7143321035597038E-007  0.37624025085537610       -2.7868014836401502E-007  -1.1158010497133831E-007  -7.7143323788513853E-007
