      radius    pressure
  0.500000000000  1.709443086973
  0.504166666667  1.708940448017
  0.508333333333  1.707433165283
  0.512500000000  1.704922678397
  0.516666666667  1.701411081640
  0.520833333333  1.696901127301
  0.525000000000  1.691396228275
  0.529166666667  1.684900459915
  0.533333333333  1.677418561145
  0.537500000000  1.668955934858
  0.541666666667  1.659518647588
  0.545833333333  1.649113428495
  0.550000000000  1.637747667647
  0.554166666667  1.625429413629
  0.558333333333  1.612167370477
  0.562500000000  1.597970893957
  0.566666666667  1.582849971200
  0.570833333333  1.566815279131
  0.575000000000  1.549878084974
  0.579166666667  1.532050301262
  0.583333333333  1.513344464151
  0.587500000000  1.493773725969
  0.591666666667  1.473351847180
  0.595833333333  1.452093187771
  0.600000000000  1.430012698090
  0.604166666667  1.407125909129
  0.608333333333  1.383448922270
  0.612500000000  1.358998398517
  0.616666666667  1.333791547203
  0.620833333333  1.307846114212
  0.625000000000  1.281180369704
  0.629166666667  1.253813095377
  0.633333333333  1.225763571255
  0.637500000000  1.197051562048
  0.641666666667  1.167697303061
  0.645833333333  1.137721485698
  0.650000000000  1.107145242551
  0.654166666667  1.075990132106
  0.658333333333  1.044278123062
  0.662500000000  1.012031578303
  0.666666666667  0.979273238507
  0.670833333333  0.946026205433
  0.675000000000  0.912313924889
  0.679166666667  0.878160169395
  0.683333333333  0.843589020563
  0.687500000000  0.808624851202
  0.691666666667  0.773292307176
  0.695833333333  0.737616289013
  0.700000000000  0.701621933295
  0.704166666667  0.665334593844
  0.708333333333  0.628779822713
  0.712500000000  0.591983351004
  0.716666666667  0.554971069524
  0.720833333333  0.517769009309
  0.725000000000  0.480403322008
  0.729166666667  0.442900260175
  0.733333333333  0.405286157453
  0.737500000000  0.367587408695
  0.741666666667  0.329830450020
  0.745833333333  0.292041738827
  0.750000000000  0.254247733783
  0.754166666667  0.216474874808
  0.758333333333  0.178749563062
  0.762500000000  0.141098140954
  0.766666666667  0.103546872200
  0.770833333333  0.066121921933
  0.775000000000  0.028849336886
  0.779166666667 -0.008244974333
  0.783333333333 -0.045135260860
  0.787500000000 -0.081795949073
  0.791666666667 -0.118201661949
  0.795833333333 -0.154327238275
  0.800000000000 -0.190147751676
  0.804166666667 -0.225638529472
  0.808333333333 -0.260775171328
  0.812500000000 -0.295533567685
  0.816666666667 -0.329889917969
  0.820833333333 -0.363820748546
  0.825000000000 -0.397302930428
  0.829166666667 -0.430313696694
  0.833333333333 -0.462830659630
  0.837500000000 -0.494831827564
  0.841666666667 -0.526295621389
  0.845833333333 -0.557200890754
  0.850000000000 -0.587526929917
  0.854166666667 -0.617253493240
  0.858333333333 -0.646360810318
  0.862500000000 -0.674829600734
  0.866666666667 -0.702641088420
  0.870833333333 -0.729777015615
  0.875000000000 -0.756219656411
  0.879166666667 -0.781951829880
  0.883333333333 -0.806956912757
  0.887500000000 -0.831218851694
  0.891666666667 -0.854722175042
  0.895833333333 -0.877452004186
  0.900000000000 -0.899394064400
  0.904166666667 -0.920534695222
  0.908333333333 -0.940860860346
  0.912500000000 -0.960360157009
  0.916666666667 -0.979020824885
  0.920833333333 -0.996831754459
  0.925000000000 -1.013782494890
  0.929166666667 -1.029863261354
  0.933333333333 -1.045064941848
  0.937500000000 -1.059379103472
  0.941666666667 -1.072797998166
  0.945833333333 -1.085314567909
  0.950000000000 -1.096922449366
  0.954166666667 -1.107615977990
  0.958333333333 -1.117390191571
  0.962500000000 -1.126240833227
  0.966666666667 -1.134164353840
  0.970833333333 -1.141157913931
  0.975000000000 -1.147219384982
  0.979166666667 -1.152347350184
  0.983333333333 -1.156541104641
  0.987500000000 -1.159800654996
  0.991666666667 -1.162126718511
  0.995833333333 -1.163520721583
  1.000000000000 -1.163984797699
